vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,兆易创新2017年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|兆易创新|603986.SH|2020-07-09|1303.64|1103.74|214.8|177.33|23.96|13.43|134.76|151.18|40.7|36.7|0.06|0.09|6099.43|1304.54|1285.03|172.46|
|兆易创新|603986.SH|2020-07-08|1264.05|1070.22|208.27|171.94|23.23|13.02|130.67|146.59|39.47|35.59|0.06|0.1|5914.19|1264.94|1245.44|167.15|
|兆易创新|603986.SH|2020-07-07|1252.84|1060.74|206.43|170.42|23.03|12.91|129.51|145.29|39.12|35.27|0.06|0.1|5861.76|1253.74|1234.23|165.65|
|兆易创新|603986.SH|2020-07-06|1213.91|1027.77|200.01|165.12|22.31|12.51|125.49|140.77|37.9|34.17|0.07|0.1|5679.6|1214.81|1195.3|160.42|
|兆易创新|603986.SH|2020-07-03|1103.56|934.34|181.83|150.11|20.28|11.37|114.08|127.97|34.45|31.07|0.07|0.11|5163.29|1104.46|1084.95|145.61|
|兆易创新|603986.SH|2020-07-02|1122.11|950.05|184.88|152.63|20.62|11.56|116|130.13|35.03|31.59|0.07|0.11|5250.08|1123|1103.5|148.1|
|兆易创新|603986.SH|2020-07-01|1116.32|945.14|183.93|151.85|20.52|11.5|115.4|129.45|34.85|31.43|0.07|0.11|5222.99|1117.21|1097.7|147.32|
|兆易创新|603986.SH|2020-06-30|1110.62|940.32|182.99|151.07|20.41|11.44|114.81|128.79|34.68|31.27|0.07|0.11|5196.33|1111.52|1092.01|146.56|
|兆易创新|603986.SH|2020-06-29|1100.59|931.83|181.34|149.71|20.23|11.34|113.77|127.63|34.36|30.98|0.07|0.11|5149.42|1101.49|1081.98|145.21|
|兆易创新|603986.SH|2020-06-24|1149.03|972.85|189.32|156.3|21.12|11.84|118.78|133.25|35.87|32.35|0.07|0.11|5376.07|1149.93|1130.42|151.71|
|兆易创新|603986.SH|2020-06-23|1117.07|945.78|184.05|151.95|20.53|11.51|115.48|129.54|34.88|31.45|0.07|0.11|5226.51|1117.97|1098.46|147.42|
|兆易创新|603986.SH|2020-06-22|1113.16|942.47|183.41|151.42|20.46|11.47|115.07|129.09|34.75|31.34|0.07|0.11|5208.23|1114.06|1094.55|146.9|
|兆易创新|603986.SH|2020-06-19|1065.38|897.47|175.54|144.92|19.58|11.08|110.13|123.55|33.26|29.99|0.08|0.11|4984.66|1066.27|1046.77|140.49|
|兆易创新|603986.SH|2020-06-18|1041.88|877.68|171.67|141.72|19.15|10.84|107.71|120.82|32.53|29.33|0.08|0.12|4874.74|1042.78|1023.27|137.33|
|兆易创新|603986.SH|2020-06-17|1013.12|853.44|166.93|137.81|18.62|10.54|104.73|117.49|31.63|28.52|0.08|0.12|4740.16|1014.02|994.51|133.47|
|兆易创新|603986.SH|2020-06-16|1024.04|862.65|168.73|139.29|18.82|10.65|105.86|118.75|31.97|28.83|0.08|0.12|4791.26|1024.94|1005.43|134.94|
|兆易创新|603986.SH|2020-06-15|1013.17|853.48|166.94|137.81|18.62|10.54|104.74|117.49|31.63|28.52|0.08|0.12|4740.38|1014.07|994.56|133.48|
|兆易创新|603986.SH|2020-06-12|1082.94|912.26|178.43|147.3|19.9|11.26|111.95|125.58|33.81|30.49|0.07|0.11|5066.82|1083.83|1064.33|142.84|
|兆易创新|603986.SH|2020-06-11|1072.91|903.81|176.78|145.94|19.72|11.16|110.91|124.42|33.5|30.21|0.08|0.11|5019.9|1073.81|1054.3|141.5|
|兆易创新|603986.SH|2020-06-10|1102.99|929.15|181.74|150.03|20.27|11.47|114.02|127.91|34.44|31.05|0.07|0.11|5160.65|1103.89|1084.38|145.53|
|兆易创新|603986.SH|2020-06-09|1068.58|900.16|176.07|145.35|19.64|11.11|110.46|123.92|33.36|30.08|0.08|0.11|4999.63|1069.48|1049.97|140.92|
|兆易创新|603986.SH|2020-06-08|1052.24|886.4|173.37|143.13|19.34|10.94|108.78|122.02|32.85|29.62|0.08|0.12|4923.2|1053.14|1033.63|138.72|
|兆易创新|603986.SH|2020-06-05|1065.05|897.19|175.48|144.87|19.58|11.08|110.1|123.51|33.25|29.98|0.08|0.11|4983.11|1065.95|1046.44|140.44|
|兆易创新|603986.SH|2020-06-04|924.57|815.61|152.34|125.76|16.99|17.34|95.58|107.22|28.87|26.03|0.09|0.13|4325.85|925.47|905.96|121.59|
|兆易创新|603986.SH|2020-06-03|933.29|823.3|153.77|126.95|17.15|17.5|96.48|108.23|29.14|26.27|0.09|0.13|4366.65|934.19|914.68|122.76|
|兆易创新|603986.SH|2020-06-02|933.29|823.3|153.77|126.95|17.15|17.5|96.48|108.23|29.14|26.27|0.09|0.13|4366.65|934.19|914.68|122.76|
|兆易创新|603986.SH|2020-06-01|927.45|818.15|152.81|126.15|17.05|17.39|95.88|107.55|28.96|26.11|0.09|0.13|4339.31|928.34|908.84|121.97|
|兆易创新|603986.SH|2020-05-29|869.19|766.73|143.21|118.23|15.98|16.32|89.85|100.8|27.14|24.47|0.09|0.14|4066.72|870.08|850.58|114.16|
|兆易创新|603986.SH|2020-05-28|883.12|779.02|145.51|120.12|16.23|16.59|91.29|102.41|27.57|24.86|0.09|0.14|4131.91|884.02|864.51|116.03|
|兆易创新|603986.SH|2020-05-27|876.42|773.11|144.4|119.21|16.11|16.46|90.6|101.63|27.36|24.67|0.09|0.14|4100.58|877.32|857.81|115.13|
|兆易创新|603986.SH|2020-05-26|912.15|804.63|150.29|124.07|16.77|17.13|94.29|105.78|28.48|25.68|0.09|0.13|4267.76|913.05|893.54|119.92|
|兆易创新|603986.SH|2020-05-25|894.4|788.97|147.37|121.66|16.44|16.8|92.46|103.72|27.92|25.18|0.09|0.14|4184.7|895.3|875.79|117.54|
|兆易创新|603986.SH|2020-05-22|921.37|812.76|151.81|125.33|16.93|17.3|95.25|106.85|28.77|25.94|0.09|0.13|4310.87|922.27|902.76|121.16|
|兆易创新|603986.SH|2020-05-21|966.31|852.41|159.22|131.44|17.76|18.15|99.89|112.06|30.17|27.2|0.08|0.13|4521.15|967.21|947.7|127.19|
|兆易创新|603986.SH|2020-05-20|973.77|858.99|160.44|132.46|17.9|18.29|100.66|112.92|30.4|27.41|0.08|0.13|4556.06|974.67|955.16|128.19|
|兆易创新|603986.SH|2020-05-19|997.41|879.84|164.34|135.67|18.33|18.73|103.11|115.67|31.14|28.08|0.08|0.12|4666.67|998.31|978.8|131.37|
|兆易创新|603986.SH|2020-05-18|970.81|856.37|159.96|132.05|17.84|18.23|100.36|112.58|30.31|27.33|0.08|0.13|4542.18|971.7|952.2|127.79|
|兆易创新|603986.SH|2020-05-15|1033.73|911.88|170.32|140.61|19|19.41|106.86|119.88|32.27|29.1|0.08|0.12|4836.58|1034.63|1015.12|136.24|
|兆易创新|603986.SH|2020-05-14|965.1|851.34|159.02|131.28|17.74|18.13|99.77|111.92|30.13|27.17|0.08|0.13|4515.48|966|946.49|127.03|
|兆易创新|603986.SH|2020-05-13|984.29|868.26|162.18|133.89|18.09|18.49|101.75|114.14|30.73|27.71|0.08|0.12|4605.27|985.19|965.68|129.6|
|兆易创新|603986.SH|2020-05-12|979.3|863.86|161.36|133.21|18|18.39|101.24|113.57|30.58|27.57|0.08|0.12|4581.93|980.2|960.69|128.93|
|兆易创新|603986.SH|2020-05-11|990.49|873.74|163.2|134.73|18.21|18.6|102.39|114.86|30.92|27.89|0.08|0.12|4634.29|991.39|971.88|130.44|
|兆易创新|603986.SH|2020-05-08|993.32|876.23|163.67|135.12|18.26|18.66|102.69|115.19|31.01|27.96|0.08|0.12|4647.54|994.22|974.71|130.82|
|兆易创新|603986.SH|2020-05-07|1015.75|640.01|167.36|138.17|18.67|19.08|105|117.79|31.71|28.6|0.08|0.12|4752.47|1016.65|997.14|133.83|
|兆易创新|603986.SH|2020-05-06|981.08|865.43|161.65|133.45|18.03|18.01|101.42|113.77|30.63|27.62|0.08|0.08|4590.25|981.98|962.47|129.17|
|兆易创新|603986.SH|2020-04-30|891.9|786.76|146.95|121.32|16.39|16.38|92.2|103.43|27.85|25.11|0.09|0.09|4172.98|892.79|873.29|117.2|
|兆易创新|603986.SH|2020-04-29|810.8|715.23|133.59|110.29|14.9|14.89|83.82|94.03|25.31|22.83|0.1|0.1|3793.56|811.7|792.19|106.32|
|兆易创新|603986.SH|2020-04-28|832.44|734.31|137.16|137.16|15.93|15.91|86.05|86.05|25.99|25.99|0.1|0.1|5896.56|833.36|813.66|109.2|
|兆易创新|603986.SH|2020-04-27|789.74|696.65|130.12|130.12|15.11|15.1|81.64|81.64|24.66|24.66|0.1|0.1|5594.11|790.66|770.96|103.47|
|兆易创新|603986.SH|2020-04-24|790.03|696.91|130.17|130.17|15.12|15.1|81.67|81.67|24.67|24.67|0.1|0.1|5596.16|790.95|771.25|103.51|
|兆易创新|603986.SH|2020-04-23|808.04|712.79|133.14|133.14|15.46|15.45|83.53|83.53|25.23|25.23|0.1|0.1|5723.73|808.96|789.26|105.93|
|兆易创新|603986.SH|2020-04-22|821.81|724.94|135.41|135.41|15.73|15.71|84.96|84.96|25.66|25.66|0.1|0.1|5821.29|822.73|803.03|107.77|
|兆易创新|603986.SH|2020-04-21|825.12|727.86|135.95|135.95|15.79|15.77|85.3|85.3|25.76|25.76|0.1|0.1|5844.71|826.04|806.34|108.22|
|兆易创新|603986.SH|2020-04-20|857.48|756.4|141.28|141.28|16.41|16.39|88.64|88.64|26.77|26.77|0.09|0.09|6073.93|858.4|838.7|112.56|
|兆易创新|603986.SH|2020-04-17|863.58|761.78|142.29|142.29|16.53|16.51|89.27|89.27|26.96|26.96|0.09|0.09|6117.14|864.5|844.8|113.38|
|兆易创新|603986.SH|2020-04-16|828.43|730.77|136.5|136.5|15.85|15.84|85.64|85.64|25.86|25.86|0.1|0.1|5868.13|829.35|809.65|108.66|
|兆易创新|603986.SH|2020-04-15|819.05|722.51|134.95|134.95|15.67|15.66|84.67|84.67|25.57|25.57|0.1|0.1|5801.73|819.97|800.27|107.4|
|兆易创新|603986.SH|2020-04-14|787.56|694.72|129.76|129.76|15.07|15.05|81.41|81.41|24.59|24.59|0.1|0.1|5578.65|788.48|768.78|103.18|
|兆易创新|603986.SH|2020-04-13|758.28|668.9|124.94|124.94|14.51|14.5|78.39|78.39|23.67|23.67|0.11|0.11|5371.26|759.2|739.5|99.25|
|兆易创新|603986.SH|2020-04-10|792.73|699.28|130.61|130.61|15.17|15.15|81.95|81.95|24.75|24.75|0.1|0.1|5615.26|793.65|773.95|103.87|
|兆易创新|603986.SH|2020-04-09|841.59|742.39|138.67|138.67|16.11|16.09|87|87|26.28|26.28|0.1|0.1|5961.37|842.51|822.81|110.43|
|兆易创新|603986.SH|2020-04-08|862.46|760.79|142.1|142.1|16.5|16.49|89.16|89.16|26.93|26.93|0.09|0.09|6109.18|863.38|843.67|113.23|
|兆易创新|603986.SH|2020-04-07|849.13|749.04|139.91|139.91|16.25|16.23|87.78|87.78|26.51|26.51|0.1|0.1|6014.81|850.05|830.35|111.44|
|兆易创新|603986.SH|2020-04-03|827.56|730.01|136.35|136.35|15.84|15.82|85.55|85.55|25.84|25.84|0.1|0.1|5861.99|828.48|808.78|108.55|
|兆易创新|603986.SH|2020-04-02|855.62|754.76|140.98|140.98|16.37|16.36|88.45|88.45|26.71|26.71|0.09|0.09|6060.74|856.54|836.84|112.31|
|兆易创新|603986.SH|2020-04-01|777.83|685.84|128.16|128.16|14.89|14.89|80.41|80.41|24.29|24.29|0.1|0.1|5509.75|778.75|759.05|101.87|
|兆易创新|603986.SH|2020-03-31|776.93|685.05|128.01|128.01|14.87|14.87|80.32|80.32|24.26|24.26|0.1|0.1|5503.38|777.85|758.15|101.75|
|兆易创新|603986.SH|2020-03-30|810.9|715|133.61|133.61|15.52|15.52|83.83|83.83|25.32|25.32|0.1|0.1|5743.97|811.82|792.12|106.31|
|兆易创新|603986.SH|2020-03-27|802.81|707.86|132.28|132.28|15.36|15.36|82.99|82.99|25.06|25.06|0.1|0.1|5686.66|803.73|784.03|105.22|
|兆易创新|603986.SH|2020-03-26|790.71|697.19|195.23|162.24|15.96|15.96|127.61|77.38|35.21|28.98|0.1|0.1|-2809.78|791.67|772.62|153.55|
|兆易创新|603986.SH|2020-03-25|806.76|711.35|199.2|165.54|16.28|16.28|130.2|78.95|35.92|29.57|0.1|0.1|-2866.82|807.72|788.67|156.74|
|兆易创新|603986.SH|2020-03-24|783.68|690.99|193.5|160.8|15.81|15.81|126.47|76.69|34.9|28.72|0.1|0.1|-2784.8|784.64|765.59|152.15|
|兆易创新|603986.SH|2020-03-23|791.09|697.53|195.33|162.32|15.96|15.96|127.67|77.42|35.23|29|0.1|0.1|-2811.15|792.05|773.01|153.62|
|兆易创新|603986.SH|2020-03-20|878.99|775.04|217.03|180.36|17.74|17.74|141.85|86.02|39.14|32.22|0.09|0.09|-3123.5|879.95|860.91|171.09|
|兆易创新|603986.SH|2020-03-19|886.02|781.23|218.77|181.8|17.88|17.88|142.99|86.71|39.45|32.47|0.09|0.09|-3148.49|886.98|867.94|172.49|
|兆易创新|603986.SH|2020-03-18|878.28|774.41|216.86|180.21|17.72|17.72|141.74|85.95|39.11|32.19|0.09|0.09|-3120.99|879.24|860.2|170.95|
|兆易创新|603986.SH|2020-03-17|908.88|801.39|224.41|186.49|18.34|18.34|146.68|88.94|40.47|33.31|0.09|0.09|-3229.71|909.84|890.8|177.03|
|兆易创新|603986.SH|2020-03-16|897.48|791.34|221.6|184.15|18.11|18.11|144.84|87.83|39.96|32.9|0.09|0.09|-3189.21|898.44|879.4|174.77|
|兆易创新|603986.SH|2020-03-13|997.2|879.26|246.22|204.61|20.12|20.12|160.93|97.59|44.4|36.55|0.08|0.08|-3543.54|998.15|979.11|194.58|
|兆易创新|603986.SH|2020-03-12|963.87|849.76|237.99|197.78|19.45|19.45|155.55|94.33|42.92|35.33|0.08|0.08|-3425.12|964.83|945.79|187.96|
|兆易创新|603986.SH|2020-03-11|942.1|830.57|232.61|193.31|19.01|19.01|152.04|92.2|41.95|34.53|0.09|0.09|-3347.77|943.06|924.02|183.64|
|兆易创新|603986.SH|2020-03-10|1010.14|890.55|249.41|207.27|20.38|20.38|163.02|98.85|44.98|37.02|0.08|0.08|-3589.53|1011.1|992.05|197.16|
|兆易创新|603986.SH|2020-03-09|950.13|837.65|234.6|194.96|19.17|19.17|153.33|92.98|42.31|34.82|0.09|0.09|-3376.29|951.09|932.04|185.23|
|兆易创新|603986.SH|2020-03-06|1033.48|911.13|255.18|212.06|20.85|20.85|166.79|101.14|46.02|37.88|0.08|0.08|-3672.48|1034.44|1015.4|201.8|
|兆易创新|603986.SH|2020-03-05|1046.39|922.51|258.36|214.71|21.11|21.11|168.87|102.4|46.59|38.35|0.08|0.08|-3718.35|1047.35|1028.3|204.36|
|兆易创新|603986.SH|2020-03-04|1033.19|910.88|255.1|212|20.85|20.85|166.74|101.11|46.01|37.87|0.08|0.08|-3671.45|1034.15|1015.11|201.74|
|兆易创新|603986.SH|2020-03-03|1124.73|991.58|277.71|230.78|22.7|22.7|181.51|110.07|50.08|41.22|0.07|0.07|-3996.74|1125.69|1106.65|219.93|
|兆易创新|603986.SH|2020-03-02|1131.28|997.36|279.32|232.13|22.83|22.83|182.57|110.71|50.37|41.46|0.07|0.07|-4020.01|1132.24|1113.19|221.23|
|兆易创新|603986.SH|2020-02-28|1165.63|1027.64|287.81|239.18|23.52|23.52|188.11|114.07|51.9|42.72|0.07|0.07|-4142.09|1166.59|1147.55|228.06|
|兆易创新|603986.SH|2020-02-27|1140.08|1005.11|281.5|233.93|23.01|23.01|183.99|111.57|50.77|41.79|0.07|0.07|-4051.27|1141.04|1121.99|222.98|
|兆易创新|603986.SH|2020-02-26|1236.14|1089.8|305.22|253.64|24.94|24.94|199.49|120.97|55.04|45.31|0.07|0.07|-4392.65|1237.1|1218.06|242.07|
|兆易创新|603986.SH|2020-02-25|1368.3|1206.31|337.85|280.76|27.61|27.61|220.82|133.9|60.93|50.15|0.06|0.06|-4862.26|1369.26|1350.21|268.34|
|兆易创新|603986.SH|2020-02-24|1290.72|1137.93|318.69|264.84|26.05|26.05|208.3|126.31|57.47|47.31|0.06|0.06|-4586.61|1291.68|1272.64|252.92|
|兆易创新|603986.SH|2020-02-21|1266.58|1116.64|312.73|259.89|25.56|25.56|204.4|123.95|56.4|46.42|0.06|0.06|-4500.81|1267.54|1248.5|248.12|
|兆易创新|603986.SH|2020-02-20|1204.8|1062.18|297.48|247.21|24.31|24.31|194.43|117.91|53.65|44.16|0.07|0.07|-4281.29|1205.76|1186.72|235.84|
|兆易创新|603986.SH|2020-02-19|1095.29|965.62|270.44|224.74|22.1|22.1|176.76|107.19|48.77|40.15|0.07|0.07|-3892.11|1096.25|1077.2|214.08|
|兆易创新|603986.SH|2020-02-18|1050.14|925.82|259.29|215.48|21.19|21.19|169.47|102.77|46.76|38.49|0.08|0.08|-3731.69|1051.1|1032.06|205.11|
|兆易创新|603986.SH|2020-02-17|1021.02|900.15|252.1|209.5|20.6|20.6|164.78|99.92|45.46|37.42|0.08|0.08|-3628.21|1021.98|1002.94|199.32|
|兆易创新|603986.SH|2020-02-14|999.86|881.5|246.88|205.16|20.18|20.18|161.36|97.85|44.52|36.65|0.08|0.08|-3553.02|1000.82|981.78|195.11|
|兆易创新|603986.SH|2020-02-13|1020.89|900.04|252.07|209.48|20.6|20.6|164.75|99.91|45.46|37.42|0.08|0.08|-3627.75|1021.85|1002.81|199.29|
|兆易创新|603986.SH|2020-02-12|936.45|825.59|231.22|192.15|18.9|18.9|151.13|91.64|41.7|34.32|0.09|0.09|-3327.69|937.41|918.37|182.51|
|兆易创新|603986.SH|2020-02-11|908.32|800.79|224.27|186.38|18.33|18.33|146.59|88.89|40.45|33.29|0.09|0.09|-3227.74|909.28|890.24|176.92|
|兆易创新|603986.SH|2020-02-10|904.15|797.11|223.24|185.52|18.24|18.24|145.91|88.48|40.26|33.14|0.09|0.09|-3212.91|905.11|886.07|176.09|
|兆易创新|603986.SH|2020-02-07|945.5|833.57|233.45|194.01|19.08|19.08|152.59|92.53|42.1|34.66|0.09|0.09|-3359.86|946.46|927.42|184.31|
|兆易创新|603986.SH|2020-02-06|909.03|801.42|224.45|186.52|18.34|18.34|146.7|88.96|40.48|33.32|0.09|0.09|-3230.25|909.99|890.95|177.06|
|兆易创新|603986.SH|2020-02-05|903.8|796.8|223.16|185.45|18.24|18.24|145.86|88.45|40.24|33.13|0.09|0.09|-3211.65|904.76|885.71|176.02|
|兆易创新|603986.SH|2020-02-04|895.48|789.47|221.1|183.74|18.07|18.07|144.52|87.63|39.87|32.82|0.09|0.09|-3182.1|896.44|877.4|174.37|
|兆易创新|603986.SH|2020-02-03|817.78|720.97|201.92|167.8|16.5|16.5|131.98|80.03|36.41|29.97|0.1|0.1|-2905.99|818.74|799.7|158.93|
|兆易创新|603986.SH|2020-01-23|908.64|801.08|224.35|186.44|18.34|18.34|146.64|88.92|40.46|33.3|0.09|0.09|-3228.88|909.6|890.56|176.99|
|兆易创新|603986.SH|2020-01-22|929.84|819.76|229.59|190.79|18.76|18.76|150.06|91|41.4|34.08|0.09|0.09|-3304.18|930.8|911.75|181.2|
|兆易创新|603986.SH|2020-01-21|871.46|768.3|215.17|178.81|17.59|17.59|140.64|85.28|38.8|31.94|0.09|0.09|-3096.76|872.42|853.38|169.6|
|兆易创新|603986.SH|2020-01-20|886.17|781.26|218.8|181.83|17.88|17.88|143.01|86.72|39.46|32.48|0.09|0.09|-3149.01|887.13|868.09|172.52|
|兆易创新|603986.SH|2020-01-17|812.35|716.19|200.58|166.69|16.39|16.39|131.1|79.5|36.17|29.77|0.1|0.1|-2886.71|813.31|794.27|157.85|
|兆易创新|603986.SH|2020-01-16|809.75|713.89|199.94|166.15|16.34|16.34|130.68|79.24|36.06|29.68|0.1|0.1|-2877.47|810.71|791.67|157.33|
|兆易创新|603986.SH|2020-01-15|822.53|725.16|203.09|168.77|16.6|16.6|132.74|80.5|36.63|30.15|0.1|0.1|-2922.88|823.49|804.45|159.87|
|兆易创新|603986.SH|2020-01-14|815.5|718.96|201.35|167.33|16.46|16.46|131.61|79.81|36.31|29.89|0.1|0.1|-2897.89|816.46|797.42|158.48|
|兆易创新|603986.SH|2020-01-13|840.58|741.07|207.55|172.48|16.96|16.96|135.65|82.26|37.43|30.81|0.1|0.1|-2987|841.54|822.49|163.46|
|兆易创新|603986.SH|2020-01-10|786.64|693.51|194.23|161.41|15.87|15.87|126.95|76.98|35.03|28.83|0.1|0.1|-2795.32|787.6|768.55|152.74|
|兆易创新|603986.SH|2020-01-09|724.99|639.16|179.01|148.76|14.63|14.63|117|70.95|32.28|26.57|0.11|0.11|-2576.26|725.95|706.91|140.49|
|兆易创新|603986.SH|2020-01-08|685.5|604.35|169.26|140.66|13.83|13.83|110.63|67.08|30.52|25.13|0.12|0.12|-2435.92|686.46|667.41|132.64|
|兆易创新|603986.SH|2020-01-07|683.19|602.31|168.69|140.18|13.79|13.79|110.25|66.86|30.42|25.04|0.12|0.12|-2427.71|684.14|665.1|132.18|
|兆易创新|603986.SH|2020-01-06|725.63|639.73|179.17|148.89|14.64|14.64|117.1|71.01|32.31|26.6|0.11|0.11|-2578.54|726.59|707.55|140.61|
|兆易创新|603986.SH|2020-01-03|707.65|623.88|174.73|145.2|14.28|14.28|114.2|69.25|31.51|25.94|0.11|0.11|-2514.65|708.61|689.57|137.04|
|兆易创新|603986.SH|2020-01-02|704.86|621.42|174.04|144.63|14.22|14.22|113.75|68.98|31.39|25.83|0.12|0.12|-2504.72|705.82|686.77|136.49|
|兆易创新|603986.SH|2019-12-31|657.85|579.97|162.43|134.98|13.27|13.27|106.17|64.38|29.29|24.11|0.12|0.12|-2337.69|658.81|639.77|127.14|
|兆易创新|603986.SH|2019-12-30|665.85|587.02|164.4|136.62|13.44|13.44|107.46|65.16|29.65|24.41|0.12|0.12|-2366.1|666.81|647.76|128.73|
|兆易创新|603986.SH|2019-12-27|642.15|566.13|158.55|131.76|12.96|12.96|103.63|62.84|28.59|23.54|0.12|0.13|-2281.89|643.11|624.07|124.02|
|兆易创新|603986.SH|2019-12-26|675.32|595.37|166.74|138.57|13.63|13.63|108.98|66.09|30.07|24.75|0.12|0.12|-2399.75|676.28|657.24|130.62|
|兆易创新|603986.SH|2019-12-25|690.06|608.37|170.38|141.59|13.92|13.92|111.36|67.53|30.73|25.29|0.12|0.12|-2452.12|691.02|671.97|133.54|
|兆易创新|603986.SH|2019-12-24|627.32|553.05|154.89|128.72|12.66|12.66|101.24|61.39|27.93|22.99|0.13|0.13|-2229.18|628.28|609.23|121.08|
|兆易创新|603986.SH|2019-12-23|585.32|516.03|144.52|120.1|11.81|11.81|94.46|57.28|26.06|21.45|0.14|0.14|-2079.95|586.28|567.24|112.73|
|兆易创新|603986.SH|2019-12-20|627.06|552.83|154.83|128.67|12.65|12.65|101.2|61.37|27.92|22.98|0.13|0.13|-2228.27|628.02|608.98|121.03|
|兆易创新|603986.SH|2019-12-19|629.21|554.72|155.36|129.11|12.7|12.7|101.54|61.58|28.02|23.06|0.13|0.13|-2235.91|630.17|611.13|121.45|
|兆易创新|603986.SH|2019-12-18|661.32|583.03|163.29|135.7|13.34|13.34|106.73|64.72|29.45|24.24|0.12|0.12|-2350.01|662.28|643.24|127.83|
|兆易创新|603986.SH|2019-12-17|653.55|576.18|161.37|134.1|13.19|13.19|105.47|63.96|29.1|23.95|0.12|0.12|-2322.4|654.51|635.47|126.29|
|兆易创新|603986.SH|2019-12-16|658.17|580.26|162.51|135.05|13.28|13.28|106.22|64.41|29.31|24.12|0.12|0.12|-2338.83|659.13|640.09|127.21|
|兆易创新|603986.SH|2019-12-13|652.84|575.56|161.19|133.96|13.17|13.17|105.36|63.89|29.07|23.93|0.12|0.12|-2319.89|653.8|634.76|126.15|
|兆易创新|603986.SH|2019-12-12|674.26|594.44|166.48|138.35|13.61|13.61|108.81|65.98|30.02|24.71|0.12|0.12|-2395.99|675.22|656.18|130.41|
|兆易创新|603986.SH|2019-12-11|642.15|566.13|158.55|131.76|12.96|12.96|103.63|62.84|28.59|23.54|0.12|0.13|-2281.89|643.11|624.07|124.02|
|兆易创新|603986.SH|2019-12-10|639.29|563.61|157.85|131.18|12.9|12.9|103.17|62.56|28.47|23.43|0.12|0.13|-2271.74|640.25|621.21|123.46|
|兆易创新|603986.SH|2019-12-09|632.04|557.22|156.06|129.69|12.75|12.75|102|61.85|28.14|23.17|0.13|0.13|-2245.95|633|613.95|122.01|
|兆易创新|603986.SH|2019-12-06|623.05|549.29|153.84|127.84|12.57|12.57|100.55|60.97|27.74|22.84|0.13|0.13|-2214.01|624.01|604.96|120.23|
|兆易创新|603986.SH|2019-12-05|605.23|533.58|149.44|124.19|12.21|12.21|97.67|59.23|26.95|22.18|0.13|0.13|-2150.68|606.19|587.14|116.69|
|兆易创新|603986.SH|2019-12-04|583.39|514.33|144.05|119.71|11.77|11.77|94.15|57.09|25.98|21.38|0.14|0.14|-2073.1|584.35|565.31|112.35|
|兆易创新|603986.SH|2019-12-03|576.49|508.25|142.34|118.29|11.63|11.63|93.04|56.42|25.67|21.13|0.14|0.14|-2048.57|577.45|558.41|110.98|
|兆易创新|603986.SH|2019-12-02|550.97|485.74|136.04|113.05|11.12|11.12|88.92|53.92|24.53|20.19|0.14|0.15|-1957.86|551.93|532.88|105.9|
|兆易创新|603986.SH|2019-11-29|531.06|468.19|131.12|108.97|10.72|10.72|85.7|51.97|23.65|19.46|0.15|0.15|-1887.13|532.02|512.98|101.95|
|兆易创新|603986.SH|2019-11-28|535.52|472.13|132.23|109.88|10.81|10.81|86.42|52.41|23.85|19.63|0.15|0.15|-1902.99|536.48|517.44|102.83|
|兆易创新|603986.SH|2019-11-27|533.79|470.6|131.8|109.53|10.77|10.77|86.14|52.24|23.77|19.56|0.15|0.15|-1896.82|534.75|515.7|102.49|
|兆易创新|603986.SH|2019-11-26|522.94|461.03|129.12|107.3|10.55|10.55|84.39|51.18|23.29|19.17|0.15|0.16|-1858.26|523.9|504.85|100.33|
|兆易创新|603986.SH|2019-11-25|505.73|445.86|124.87|103.77|10.21|10.21|81.62|49.49|22.52|18.54|0.16|0.16|-1797.11|506.69|487.64|96.91|
|兆易创新|603986.SH|2019-11-22|519.82|458.28|128.35|106.66|10.49|10.49|83.89|50.87|23.15|19.05|0.15|0.16|-1847.19|520.78|501.74|99.71|
|兆易创新|603986.SH|2019-11-21|543.58|479.23|134.22|111.54|10.97|10.97|87.72|53.2|24.2|19.92|0.15|0.15|-1931.62|544.54|525.5|104.44|
|兆易创新|603986.SH|2019-11-20|547.05|482.29|135.07|112.25|11.04|11.04|88.28|53.54|24.36|20.05|0.15|0.15|-1943.95|548.01|528.97|105.12|
|兆易创新|603986.SH|2019-11-19|574.4|506.41|141.83|117.86|11.59|11.59|92.7|56.21|25.58|21.05|0.14|0.14|-2041.15|575.36|556.32|110.56|
|兆易创新|603986.SH|2019-11-18|554.18|488.57|136.83|113.71|11.18|11.18|89.43|54.23|24.68|20.31|0.14|0.15|-1969.27|555.14|536.09|106.54|
|兆易创新|603986.SH|2019-11-15|552.01|486.59|136.3|113.27|11.14|11.14|89.08|54.02|24.58|20.23|0.14|0.15|-1961.57|552.97|533.92|106.11|
