vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,深南电路2017年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|深南电路|002916.SZ|2021-11-11|531.4|525.61|37.16|39.11|6.59|6.59|29.52|33.47|4.58|4.29|0.73|0.87|386.56|556.63|553.92|23.54|
|深南电路|002916.SZ|2021-11-10|537.46|531.61|37.58|39.56|6.67|6.67|29.86|33.85|4.63|4.34|0.73|0.86|390.98|562.7|559.99|23.8|
|深南电路|002916.SZ|2021-11-09|537.32|531.46|37.57|39.55|6.67|6.67|29.85|33.84|4.63|4.34|0.73|0.87|390.87|562.55|559.84|23.79|
|深南电路|002916.SZ|2021-11-08|535.26|529.43|37.43|39.4|6.64|6.64|29.74|33.71|4.61|4.33|0.73|0.87|389.38|560.49|557.79|23.71|
|深南电路|002916.SZ|2021-11-05|552.19|546.18|38.61|40.64|6.85|6.85|30.68|34.78|4.76|4.46|0.71|0.84|401.69|577.42|574.72|24.43|
|深南电路|002916.SZ|2021-11-04|543.19|537.27|37.98|39.98|6.74|6.74|30.18|34.21|4.68|4.39|0.72|0.86|395.14|568.42|565.72|24.04|
|深南电路|002916.SZ|2021-11-03|526.11|520.38|36.79|38.73|6.53|6.53|29.23|33.13|4.54|4.25|0.74|0.88|382.72|551.34|548.64|23.32|
|深南电路|002916.SZ|2021-11-02|525.92|520.19|36.77|38.71|6.52|6.52|29.22|33.12|4.53|4.25|0.74|0.88|382.58|551.15|548.44|23.31|
|深南电路|002916.SZ|2021-11-01|478.11|472.9|33.43|35.19|5.93|5.93|26.56|30.11|4.12|3.86|0.82|0.97|347.8|503.34|500.64|21.28|
|深南电路|002916.SZ|2021-10-29|434.66|429.92|30.39|34.32|5.73|5.73|24.15|23.97|3.75|3.76|0.9|1.07|228.77|458.62|453.19|19.26|
|深南电路|002916.SZ|2021-10-28|427.42|422.76|29.89|33.74|5.63|5.63|23.75|23.57|3.68|3.7|0.91|1.09|224.96|451.38|445.94|18.95|
|深南电路|002916.SZ|2021-10-27|431.33|426.63|30.16|34.05|5.68|5.68|23.96|23.79|3.72|3.73|0.9|1.08|227.02|455.29|449.86|19.12|
|深南电路|002916.SZ|2021-10-26|441.12|436.31|30.84|34.83|5.81|5.81|24.51|24.33|3.8|3.81|0.88|1.05|232.17|465.08|459.64|19.54|
|深南电路|002916.SZ|2021-10-25|423.41|418.79|29.61|33.43|5.58|5.58|23.52|23.35|3.65|3.66|0.92|1.1|222.84|447.37|441.93|18.78|
|深南电路|002916.SZ|2021-10-22|436.47|431.72|30.52|34.46|5.75|5.75|24.25|24.07|3.76|3.77|0.89|1.06|229.72|460.43|455|19.34|
|深南电路|002916.SZ|2021-10-21|435.49|430.75|30.45|34.38|5.74|5.74|24.19|24.02|3.75|3.77|0.9|1.07|229.21|459.45|454.02|19.3|
|深南电路|002916.SZ|2021-10-20|444.3|439.46|31.07|35.08|5.85|5.85|24.68|24.5|3.83|3.84|0.88|1.05|233.84|468.26|462.83|19.67|
|深南电路|002916.SZ|2021-10-19|446.79|441.93|31.24|35.27|5.89|5.89|24.82|24.64|3.85|3.86|0.87|1.04|235.15|470.75|465.32|19.78|
|深南电路|002916.SZ|2021-10-18|444.01|439.17|31.05|35.05|5.85|5.85|24.67|24.49|3.83|3.84|0.88|1.05|233.69|467.97|462.53|19.66|
|深南电路|002916.SZ|2021-10-15|452.47|447.54|31.64|35.72|5.96|5.96|25.14|24.95|3.9|3.91|0.86|1.03|238.14|476.43|471|20.02|
|深南电路|002916.SZ|2021-10-14|450.51|445.61|31.5|35.57|5.94|5.94|25.03|24.85|3.88|3.9|0.87|1.03|237.11|474.47|469.04|19.94|
|深南电路|002916.SZ|2021-10-13|453.5|448.56|31.71|35.8|5.97|5.97|25.19|25.01|3.91|3.92|0.86|1.02|238.68|477.46|472.02|20.06|
|深南电路|002916.SZ|2021-10-12|450.12|445.22|31.47|35.54|5.93|5.93|25.01|24.82|3.88|3.89|0.87|1.03|236.91|474.08|468.65|19.92|
|深南电路|002916.SZ|2021-10-11|463.97|458.92|32.44|36.63|6.11|6.11|25.78|25.59|4|4.01|0.84|1|244.19|487.93|482.5|20.51|
|深南电路|002916.SZ|2021-10-08|467.69|462.59|32.7|36.92|6.16|6.16|25.98|25.79|4.03|4.04|0.83|0.99|246.15|491.65|486.21|20.67|
|深南电路|002916.SZ|2021-09-30|463.97|458.92|32.44|36.63|6.11|6.11|25.78|25.59|4|4.01|0.84|1|244.19|487.93|482.5|20.51|
|深南电路|002916.SZ|2021-09-29|457.02|452.04|31.96|36.08|6.02|6.02|25.39|25.2|3.94|3.95|0.85|1.02|240.54|480.98|475.55|20.21|
|深南电路|002916.SZ|2021-09-28|468.18|463.08|32.74|36.96|6.17|6.17|26.01|25.82|4.04|4.05|0.83|0.99|246.41|492.14|486.7|20.69|
|深南电路|002916.SZ|2021-09-27|468.08|462.98|32.73|36.95|6.17|6.17|26|25.81|4.04|4.05|0.83|0.99|246.36|492.04|486.61|20.68|
|深南电路|002916.SZ|2021-09-24|470.18|465.06|32.88|37.12|6.19|6.19|26.12|25.93|4.05|4.07|0.83|0.99|247.46|494.14|488.71|20.77|
|深南电路|002916.SZ|2021-09-23|474.05|468.89|33.15|37.43|6.25|6.25|26.34|26.14|4.09|4.1|0.82|0.98|249.5|498.01|492.58|20.94|
|深南电路|002916.SZ|2021-09-22|461.82|456.79|32.29|36.46|6.08|6.08|25.66|25.47|3.98|3.99|0.85|1.01|243.06|485.78|480.34|20.42|
|深南电路|002916.SZ|2021-09-17|449.63|444.73|31.44|35.5|5.92|5.92|24.98|24.8|3.88|3.89|0.87|1.03|236.65|473.59|468.16|19.9|
|深南电路|002916.SZ|2021-09-16|441.36|436.56|30.86|34.85|5.81|5.81|24.52|24.34|3.8|3.82|0.88|1.05|232.3|465.32|459.89|19.55|
|深南电路|002916.SZ|2021-09-15|452.86|447.93|31.67|35.75|5.97|5.97|25.16|24.97|3.9|3.92|0.86|1.03|238.35|476.82|471.39|20.04|
|深南电路|002916.SZ|2021-09-14|455.6|450.64|31.86|35.97|6|6|25.31|25.13|3.93|3.94|0.86|1.02|239.79|479.56|474.13|20.15|
|深南电路|002916.SZ|2021-09-13|449.19|444.3|31.41|35.46|5.92|5.92|24.96|24.77|3.87|3.88|0.87|1.03|236.42|473.15|467.72|19.88|
|深南电路|002916.SZ|2021-09-10|459.52|454.51|32.13|36.28|6.05|6.05|25.53|25.34|3.96|3.97|0.85|1.01|241.85|483.48|478.04|20.32|
|深南电路|002916.SZ|2021-09-09|456.48|451.51|31.92|36.04|6.01|6.01|25.36|25.17|3.94|3.95|0.85|1.02|240.25|480.44|475.01|20.19|
|深南电路|002916.SZ|2021-09-08|461.42|456.4|32.27|36.43|6.08|6.08|25.63|25.45|3.98|3.99|0.85|1.01|242.85|485.39|479.95|20.4|
|深南电路|002916.SZ|2021-09-07|459.37|454.37|32.12|36.27|6.05|6.05|25.52|25.33|3.96|3.97|0.85|1.01|241.77|483.33|477.9|20.31|
|深南电路|002916.SZ|2021-09-06|460.74|455.72|32.22|36.37|6.07|6.07|25.6|25.41|3.97|3.98|0.85|1.01|242.49|484.7|479.27|20.37|
|深南电路|002916.SZ|2021-09-03|442.15|437.33|30.92|34.91|5.82|5.82|24.56|24.38|3.81|3.82|0.88|1.05|232.71|466.11|460.67|19.58|
|深南电路|002916.SZ|2021-09-02|437.06|432.3|30.56|34.51|5.76|5.76|24.28|24.1|3.77|3.78|0.89|1.06|230.03|461.02|455.58|19.36|
|深南电路|002916.SZ|2021-09-01|443.42|438.59|31.01|35.01|5.84|5.84|24.63|24.45|3.82|3.83|0.88|1.05|233.38|467.38|461.94|19.63|
|深南电路|002916.SZ|2021-08-31|447.43|442.56|31.29|35.32|5.89|5.89|24.86|24.68|3.86|3.87|0.87|1.04|235.49|471.39|465.96|19.8|
|深南电路|002916.SZ|2021-08-30|453.11|448.17|31.68|35.77|5.97|5.97|25.17|24.99|3.91|3.92|0.86|1.03|238.48|477.07|471.63|20.05|
|深南电路|002916.SZ|2021-08-27|468.28|463.17|32.74|36.97|6.17|6.17|26.02|25.82|4.04|4.05|0.83|0.99|246.46|492.24|486.8|20.69|
|深南电路|002916.SZ|2021-08-26|474.29|469.13|33.16|37.44|6.25|6.25|26.35|26.16|4.09|4.1|0.82|0.98|249.63|498.25|492.82|20.95|
|深南电路|002916.SZ|2021-08-25|473.56|468.4|33.11|37.39|6.24|6.24|26.31|26.12|4.08|4.09|0.82|0.98|249.24|497.52|492.09|20.91|
|深南电路|002916.SZ|2021-08-24|486.97|481.66|34.05|38.45|6.42|6.42|27.05|26.86|4.2|4.21|0.8|0.95|256.3|510.93|505.49|21.48|
|深南电路|002916.SZ|2021-08-23|471.65|466.51|32.98|37.24|6.21|6.21|26.2|26.01|4.07|4.08|0.83|0.99|248.24|495.61|490.18|20.83|
|深南电路|002916.SZ|2021-08-20|469.45|464.34|32.83|37.06|6.18|6.18|26.08|25.89|4.05|4.06|0.83|0.99|247.08|493.41|487.98|20.74|
|深南电路|002916.SZ|2021-08-19|466.81|461.72|32.64|33.42|6.04|6.43|25.93|25.15|4.02|3.95|0.84|1|167.74|483.71|480.54|20.42|
|深南电路|002916.SZ|2021-08-18|463.87|458.82|32.44|33.21|6|6.38|25.77|25|4|3.92|0.84|1|166.69|480.77|477.6|20.3|
|深南电路|002916.SZ|2021-08-17|469.25|464.14|32.81|33.59|6.07|6.46|26.07|25.29|4.05|3.97|0.83|0.99|168.62|486.16|482.98|20.53|
|深南电路|002916.SZ|2021-08-16|493.96|488.58|34.54|35.36|6.39|6.8|27.44|26.62|4.26|4.18|0.79|0.94|177.5|510.87|507.7|21.58|
|深南电路|002916.SZ|2021-08-13|500.81|495.36|35.02|35.85|6.48|6.89|27.82|26.99|4.32|4.23|0.78|0.93|179.96|517.72|514.55|21.87|
|深南电路|002916.SZ|2021-08-12|513.44|507.85|35.9|36.76|6.64|7.07|28.52|27.67|4.43|4.34|0.76|0.91|184.5|530.34|527.17|22.41|
|深南电路|002916.SZ|2021-08-11|515.54|509.93|36.05|36.91|6.67|7.1|28.64|27.78|4.44|4.36|0.76|0.9|185.26|532.45|529.27|22.5|
|深南电路|002916.SZ|2021-08-10|526.45|520.72|36.81|37.69|6.81|7.25|29.25|28.37|4.54|4.45|0.74|0.88|189.18|543.36|540.19|22.96|
|深南电路|002916.SZ|2021-08-09|529.93|524.16|37.06|37.94|6.86|7.29|29.44|28.56|4.57|4.48|0.74|0.88|190.43|546.83|543.66|23.11|
|深南电路|002916.SZ|2021-08-06|521.95|516.27|36.5|37.37|6.75|7.18|29|28.13|4.5|4.41|0.75|0.89|187.56|538.86|535.68|22.77|
|深南电路|002916.SZ|2021-08-05|548.43|542.45|38.35|39.26|7.09|7.55|30.47|29.55|4.73|4.64|0.71|0.85|197.07|565.33|562.16|23.89|
|深南电路|002916.SZ|2021-08-04|572.4|566.17|40.02|40.98|7.4|7.88|31.8|30.84|4.93|4.84|0.68|0.81|205.69|589.3|586.13|24.91|
|深南电路|002916.SZ|2021-08-03|567.17|560.99|39.66|40.6|7.34|7.81|31.51|30.56|4.89|4.8|0.69|0.82|203.81|584.07|580.9|24.69|
|深南电路|002916.SZ|2021-08-02|600.68|593.43|42|43|7.77|8.27|33.37|32.37|5.18|5.08|0.65|0.77|215.85|617.59|614.41|26.11|
|深南电路|002916.SZ|2021-07-30|595.01|587.82|41.61|42.6|7.7|8.19|33.06|32.06|5.13|5.03|0.66|0.78|213.81|611.91|608.74|25.87|
|深南电路|002916.SZ|2021-07-29|580.33|573.32|40.58|41.54|7.51|7.99|32.24|31.27|5|4.91|0.67|0.8|208.54|597.23|594.06|25.25|
|深南电路|002916.SZ|2021-07-28|558.26|551.52|39.04|39.97|7.22|7.68|31.01|30.08|4.81|4.72|0.7|0.83|200.61|575.16|571.99|24.31|
|深南电路|002916.SZ|2021-07-27|586.64|579.56|41.02|42|7.59|8.07|32.59|31.61|5.06|4.96|0.67|0.79|210.81|603.54|600.37|25.52|
|深南电路|002916.SZ|2021-07-26|569.96|563.07|39.85|40.8|7.37|7.85|31.66|30.71|4.91|4.82|0.68|0.82|204.81|586.86|583.69|24.81|
|深南电路|002916.SZ|2021-07-23|580.82|573.81|40.61|41.58|7.51|7.99|32.27|31.3|5.01|4.91|0.67|0.8|208.71|597.72|594.55|25.27|
|深南电路|002916.SZ|2021-07-22|583.51|576.46|40.8|41.77|7.55|8.03|32.42|31.44|5.03|4.93|0.67|0.8|209.68|600.41|597.24|25.38|
|深南电路|002916.SZ|2021-07-21|558.06|551.33|39.02|39.95|7.22|7.68|31|30.07|4.81|4.72|0.7|0.83|200.54|574.97|571.8|24.3|
|深南电路|002916.SZ|2021-07-20|553.42|546.74|38.7|39.62|7.16|7.62|30.75|29.82|4.77|4.68|0.71|0.84|198.87|570.32|567.15|24.11|
|深南电路|002916.SZ|2021-07-19|558.41|551.67|39.05|39.98|7.22|7.69|31.02|30.09|4.81|4.72|0.7|0.83|200.66|575.31|572.14|24.32|
|深南电路|002916.SZ|2021-07-16|534.63|528.17|37.38|38.27|6.92|7.36|29.7|28.81|4.61|4.52|0.73|0.87|192.11|551.53|548.36|23.31|
|深南电路|002916.SZ|2021-07-15|533.84|527.4|37.33|38.22|6.91|7.35|29.66|28.77|4.6|4.51|0.73|0.87|191.83|550.75|547.57|23.27|
|深南电路|002916.SZ|2021-07-14|538.74|532.23|37.67|38.57|6.97|7.42|29.93|29.03|4.64|4.55|0.72|0.86|193.59|555.64|552.47|23.48|
|深南电路|002916.SZ|2021-07-13|554|547.32|38.74|39.66|7.17|7.63|30.78|29.85|4.78|4.68|0.7|0.84|199.08|570.91|567.73|24.13|
|深南电路|002916.SZ|2021-07-12|523.03|516.72|36.57|37.44|6.77|7.2|29.06|28.18|4.51|4.42|0.75|0.89|187.95|539.93|536.76|22.81|
|深南电路|002916.SZ|2021-07-09|532.86|526.43|37.26|38.15|6.89|7.33|29.6|28.71|4.59|4.51|0.73|0.87|191.48|549.77|546.6|23.23|
|深南电路|002916.SZ|2021-07-08|528.41|522.03|36.95|37.83|6.84|7.27|29.36|28.47|4.56|4.47|0.74|0.88|189.88|545.31|542.14|23.04|
|深南电路|002916.SZ|2021-07-07|526.36|520|36.81|37.68|6.81|7.25|29.24|28.36|4.54|4.45|0.74|0.88|189.14|543.26|540.09|22.95|
|深南电路|002916.SZ|2021-07-06|525.48|519.13|36.74|37.62|6.8|7.23|29.19|28.32|4.53|4.44|0.74|0.88|188.83|542.38|539.21|22.92|
|深南电路|002916.SZ|2021-07-05|530.03|523.63|37.06|37.94|6.86|7.3|29.45|28.56|4.57|4.48|0.74|0.88|190.46|546.93|543.76|23.11|
|深南电路|002916.SZ|2021-07-02|520.39|514.11|36.39|37.25|6.73|7.16|28.91|28.04|4.49|4.4|0.75|0.89|187|537.29|534.12|22.7|
|深南电路|002916.SZ|2021-07-01|522.98|516.67|36.57|37.44|6.77|7.2|29.05|28.18|4.51|4.42|0.75|0.89|187.93|539.88|536.71|22.81|
|深南电路|002916.SZ|2021-06-30|543.78|537.21|38.02|38.93|7.03|7.48|30.21|29.3|4.69|4.6|0.72|0.85|195.4|560.68|557.51|23.7|
|深南电路|002916.SZ|2021-06-29|521.61|515.31|36.47|37.34|6.75|7.18|28.98|28.11|4.5|4.41|0.75|0.89|187.44|538.51|535.34|22.75|
|深南电路|002916.SZ|2021-06-28|536.78|530.3|37.53|38.43|6.94|7.39|29.82|28.93|4.63|4.54|0.73|0.87|192.89|553.68|550.51|23.4|
|深南电路|002916.SZ|2021-06-25|537.46|530.98|37.58|38.48|6.95|7.4|29.86|28.96|4.63|4.54|0.73|0.86|193.13|554.37|551.2|23.43|
|深南电路|002916.SZ|2021-06-24|523.08|516.76|36.58|37.45|6.77|7.2|29.06|28.19|4.51|4.42|0.75|0.89|187.97|539.98|536.81|22.82|
|深南电路|002916.SZ|2021-06-23|475.52|469.78|33.25|34.04|6.15|6.55|26.42|25.62|4.1|4.02|0.82|0.98|170.87|492.42|489.25|20.79|
|深南电路|002916.SZ|2021-06-22|460.84|455.27|32.22|32.99|5.96|6.34|25.6|24.83|3.97|3.9|0.85|1.01|165.6|477.74|474.57|20.17|
|深南电路|002916.SZ|2021-06-21|455.26|449.76|31.83|32.59|5.89|6.27|25.29|24.53|3.92|3.85|0.86|1.02|163.59|472.16|468.99|19.93|
|深南电路|002916.SZ|2021-06-18|460.94|455.37|32.23|33|5.96|6.34|25.61|24.84|3.97|3.9|0.85|1.01|165.63|477.84|474.67|20.17|
|深南电路|002916.SZ|2021-06-17|470.97|465.28|32.93|33.72|6.09|6.48|26.16|25.38|4.06|3.98|0.83|0.99|169.24|487.87|484.7|20.6|
|深南电路|002916.SZ|2021-06-16|451|445.56|31.54|32.29|5.83|6.21|25.06|24.3|3.89|3.81|0.87|1.03|162.06|467.9|464.73|19.75|
|深南电路|002916.SZ|2021-06-15|449.78|444.35|31.45|32.2|5.82|6.19|24.99|24.24|3.88|3.8|0.87|1.03|161.63|466.68|463.51|19.7|
|深南电路|002916.SZ|2021-06-11|443.52|438.16|31.01|31.75|5.74|6.1|24.64|23.9|3.82|3.75|0.88|1.05|159.37|460.42|457.25|19.43|
|深南电路|002916.SZ|2021-06-10|453.84|448.36|31.73|32.49|5.87|6.25|25.21|24.46|3.91|3.84|0.86|1.02|163.08|470.74|467.57|19.87|
|深南电路|002916.SZ|2021-06-09|451.88|446.43|31.6|32.35|5.85|6.22|25.1|24.35|3.9|3.82|0.86|1.03|162.38|468.79|465.61|19.79|
|深南电路|002916.SZ|2021-06-08|466.42|460.79|32.61|33.39|6.03|6.42|25.91|25.13|4.02|3.94|0.84|1|167.6|483.32|480.15|20.41|
|深南电路|002916.SZ|2021-06-07|452.86|447.39|31.67|32.42|5.86|6.23|25.16|24.4|3.9|3.83|0.86|1.03|162.73|469.76|466.59|19.83|
|深南电路|002916.SZ|2021-06-04|422.48|417.38|29.54|30.24|5.47|5.82|23.47|22.77|3.64|3.57|0.92|1.1|151.81|439.38|436.21|18.54|
|深南电路|002916.SZ|2021-06-03|410.19|405.24|28.68|29.37|5.31|5.65|22.79|22.1|3.54|3.47|0.95|1.13|147.4|427.1|423.92|18.02|
|深南电路|002916.SZ|2021-06-02|404.08|399.2|28.25|28.93|5.23|5.56|22.45|21.77|3.48|3.42|0.97|1.15|145.2|420.98|417.81|17.76|
|深南电路|002916.SZ|2021-06-01|416.65|411.62|29.13|29.83|5.39|5.74|23.15|22.45|3.59|3.52|0.94|1.12|149.72|433.56|430.38|18.29|
|深南电路|002916.SZ|2021-05-31|424.09|418.97|29.65|30.36|5.49|5.49|23.56|22.85|3.66|3.59|0.92||152.39|440.99|437.82|18.61|
|深南电路|002916.SZ|2021-05-28|415.09|410.08|29.02|29.72|5.37|5.37|23.06|22.37|3.58|3.51|0.94||149.16|431.99|428.82|18.23|
|深南电路|002916.SZ|2021-05-27|422.62|417.52|29.55|30.25|5.47|5.47|23.48|22.77|3.64|3.57|0.92||151.87|439.52|436.35|18.55|
|深南电路|002916.SZ|2021-05-26|403.98|399.1|28.25|28.92|5.23|5.23|22.44|21.77|3.48|3.42|0.97||145.17|420.88|417.71|17.75|
|深南电路|002916.SZ|2021-05-25|406.96|402.05|28.46|29.13|5.26|5.26|22.61|21.93|3.51|3.44|0.96||146.24|423.87|420.69|17.88|
|深南电路|002916.SZ|2021-05-24|403.2|398.33|28.19|28.86|5.22|5.22|22.4|21.73|3.48|3.41|0.97||144.89|420.1|416.93|17.72|
|深南电路|002916.SZ|2021-05-21|385.98|381.41|26.99|27.63|4.99|4.99|21.44|20.8|3.33|3.26|1.01||138.7|402.88|399.71|16.99|
|深南电路|002916.SZ|2021-05-20|397.33|392.62|27.78|28.44|5.14|5.14|22.07|21.41|3.43|3.36|0.98||142.78|414.23|411.06|17.47|
|深南电路|002916.SZ|2021-05-19|394.89|390.21|27.61|28.27|5.11|5.11|21.94|21.28|3.4|3.34|0.99||141.9|411.79|408.62|17.37|
|深南电路|002916.SZ|2021-05-18|395.23|390.54|27.64|28.29|5.11|5.11|21.96|21.3|3.41|3.34|0.99||142.02|412.13|408.96|17.38|
|深南电路|002916.SZ|2021-05-17|394.15|389.48|27.56|28.22|5.1|5.1|21.9|21.24|3.4|3.33|0.99||141.64|411.05|407.88|17.34|
|深南电路|002916.SZ|2021-05-14|394|389.34|27.55|28.21|5.1|5.1|21.89|21.23|3.4|3.33|0.99||141.58|410.91|407.74|17.33|
|深南电路|002916.SZ|2021-05-13|389.5|384.89|27.24|27.88|5.04|5.04|21.64|20.99|3.36|3.29|1||139.97|406.41|403.23|17.14|
|深南电路|002916.SZ|2021-05-12|391.7|387.06|27.39|28.04|5.07|5.07|21.76|21.11|3.38|3.31|1|1|140.76|408.61|405.44|17.23|
|深南电路|002916.SZ|2021-05-11|382.75|378.21|26.76|27.4|4.95|4.95|21.26|20.62|3.3|3.24|1.02|1.02|137.54|399.65|396.48|16.85|
|深南电路|002916.SZ|2021-05-10|369.78|365.4|25.86|26.47|4.78|4.78|20.54|19.93|3.19|3.13|1.06|1.06|132.88|386.69|383.51|16.3|
|深南电路|002916.SZ|2021-05-07|381.09|376.57|26.65|27.28|4.93|4.93|21.17|20.54|3.29|3.22|1.02|1.02|136.94|397.99|394.82|16.78|
|深南电路|002916.SZ|2021-05-06|386.08|381.5|27|27.64|4.99|4.99|21.45|20.8|3.33|3.26|1.01|1.01|138.73|402.98|399.81|16.99|
|深南电路|002916.SZ|2021-04-30|388.43|383.82|27.16|27.81|5.02|5.02|21.58|20.93|3.35|3.28|1|1|139.58|405.33|402.16|17.09|
|深南电路|002916.SZ|2021-04-29|396.11|391.42|27.7|28.36|5.12|5.12|22.01|21.34|3.41|3.35|0.99|0.99|142.34|413.01|409.84|17.42|
|深南电路|002916.SZ|2021-04-28|396.3|391.61|27.71|28.37|5.13|5.13|22.02|21.36|3.42|3.35|0.98|0.98|142.41|413.21|410.03|17.43|
|深南电路|002916.SZ|2021-04-27|384.46|379.91|26.88|27.52|4.97|4.97|21.36|20.72|3.31|3.25|1.02|1.02|138.15|401.37|398.19|16.92|
|深南电路|002916.SZ|2021-04-26|390.63|386|27.31|27.96|5.05|5.05|21.7|21.05|3.37|3.3|1|1|140.37|407.53|404.36|17.19|
|深南电路|002916.SZ|2021-04-23|397.67|392.96|27.81|28.47|5.14|5.14|22.09|21.43|3.43|3.36|0.98|0.98|142.9|414.58|411.41|17.49|
|深南电路|002916.SZ|2021-04-22|399.04|394.32|27.9|28.57|5.16|5.16|22.17|21.5|3.44|3.37|0.98|0.98|143.39|415.95|412.78|17.54|
|深南电路|002916.SZ|2021-04-21|396.26|391.56|27.71|28.37|5.13|5.13|22.01|21.35|3.42|3.35|0.98|0.98|142.39|413.16|409.99|17.43|
|深南电路|002916.SZ|2021-04-20|394.89|390.21|27.61|28.27|5.11|5.11|21.94|21.28|3.4|3.34|0.99|0.99|141.9|411.79|408.62|17.37|
|深南电路|002916.SZ|2021-04-19|397.58|392.87|27.8|28.46|5.14|5.14|22.09|21.42|3.43|3.36|0.98|0.98|142.87|414.48|411.31|17.48|
|深南电路|002916.SZ|2021-04-16|386.27|381.7|27.01|27.65|5|5|21.46|20.81|3.33|3.27|1.01|1.01|138.8|403.18|400|17|
|深南电路|002916.SZ|2021-04-15|385.49|380.92|26.96|27.6|4.99|4.99|21.42|20.77|3.32|3.26|1.01|1.01|138.52|402.39|399.22|16.97|
|深南电路|002916.SZ|2021-04-14|389.94|385.32|27.27|27.92|5.04|5.04|21.66|21.01|3.36|3.3|1|1|140.12|406.85|403.67|17.16|
|深南电路|002916.SZ|2021-04-13|387.06|382.47|27.06|27.71|5.01|5.01|21.5|20.86|3.34|3.27|1.01|1.01|139.09|403.96|400.79|17.03|
|深南电路|002916.SZ|2021-04-12|429.28|424.2|30.02|30.02|5.77|5.71|23.85|23.85|3.7|3.7|0.91|0.91|135.01|446.76|441.69|18.77|
|深南电路|002916.SZ|2021-04-09|443.72|438.46|31.03|31.03|5.96|5.91|24.65|24.65|3.83|3.83|0.88|0.88|139.55|461.2|456.13|19.39|
|深南电路|002916.SZ|2021-04-08|445.53|440.25|31.15|31.15|5.99|5.93|24.75|24.75|3.84|3.84|0.88|0.88|140.12|463.01|457.94|19.46|
|深南电路|002916.SZ|2021-04-07|448.47|443.15|31.36|31.36|6.03|5.97|24.91|24.91|3.87|3.87|0.87|0.87|141.04|465.94|460.87|19.59|
|深南电路|002916.SZ|2021-04-06|451.4|446.05|31.56|31.56|6.07|6.01|25.08|25.08|3.89|3.89|0.86|0.86|141.97|468.88|463.81|19.71|
|深南电路|002916.SZ|2021-04-02|459.57|454.13|32.14|32.14|6.18|6.12|25.53|25.53|3.96|3.96|0.85|0.85|144.54|477.05|471.98|20.06|
|深南电路|002916.SZ|2021-04-01|441.47|436.24|30.87|30.87|5.93|5.88|24.53|24.53|3.81|3.81|0.88|0.88|138.84|458.95|453.88|19.29|
|深南电路|002916.SZ|2021-03-31|430.75|425.65|30.12|30.12|5.79|5.73|23.93|23.93|3.71|3.71|0.91|0.91|135.47|448.23|443.16|18.84|
|深南电路|002916.SZ|2021-03-30|434.62|429.47|30.39|30.39|5.84|5.79|24.15|24.15|3.75|3.75|0.9|0.9|136.69|452.1|447.03|19|
|深南电路|002916.SZ|2021-03-29|434.52|429.37|30.38|30.38|5.84|5.78|24.14|24.14|3.75|3.75|0.9|0.9|136.66|452|446.93|19|
|深南电路|002916.SZ|2021-03-26|436.97|431.79|30.55|30.55|5.87|5.82|24.28|24.28|3.77|3.77|0.89|0.89|137.43|454.44|449.38|19.1|
|深南电路|002916.SZ|2021-03-25|441.91|436.67|30.9|30.9|5.94|5.88|24.55|24.55|3.81|3.81|0.88|0.88|138.98|459.39|454.32|19.31|
|深南电路|002916.SZ|2021-03-24|440.39|435.17|30.79|30.79|5.92|5.86|24.47|24.47|3.8|3.8|0.89|0.89|138.5|457.87|452.8|19.25|
|深南电路|002916.SZ|2021-03-23|450.13|444.8|31.48|31.48|6.05|5.99|25.01|25.01|3.88|3.88|0.87|0.87|141.57|467.61|462.54|19.66|
|深南电路|002916.SZ|2021-03-22|446.26|440.98|31.2|31.2|6|5.94|24.79|24.79|3.85|3.85|0.87|0.87|140.35|463.74|458.67|19.49|
|深南电路|002916.SZ|2021-03-19|442.89|437.64|30.97|30.97|5.95|5.9|24.6|24.6|3.82|3.82|0.88|0.88|139.29|460.36|455.3|19.35|
|深南电路|002916.SZ|2021-03-18|445.63|440.35|31.16|31.16|5.99|5.93|24.76|24.76|3.84|3.84|0.88|0.88|140.15|463.11|458.04|19.47|
|深南电路|002916.SZ|2021-03-17|452.43|447.07|31.64|31.64|6.08|6.02|25.14|25.14|3.9|3.9|0.86|0.86|142.29|469.91|464.84|19.76|
|深南电路|002916.SZ|2021-03-16|450.52|445.18|31.5|31.5|6.05|6|25.03|25.03|3.88|3.88|0.87|0.87|141.69|468|462.93|19.68|
|深南电路|002916.SZ|2021-03-15|476.11|470.47|33.29|33.29|6.4|6.34|26.45|26.45|4.1|4.1|0.82|0.82|149.74|493.59|488.52|20.76|
|深南电路|002916.SZ|2021-03-12|520.74|514.65|42.24|35.58|7.35|7.28|41.23|29.54|4.95|4.39|0.75|0.75|227.79|538.86|532.82|27.51|
