vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,天孚通信2021年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|天孚通信|300394.SZ|2022-01-27|130|117.67|46.58|46.83|5.83|5.82|54.27|38.68|14.88|13.23|1|1|779.2|130.02|125.13|33.61|
|天孚通信|300394.SZ|2022-01-26|137.42|124.39|49.23|49.5|6.17|6.15|57.37|40.89|15.73|13.98|0.95|0.95|823.67|137.44|132.55|35.6|
|天孚通信|300394.SZ|2022-01-25|135.43|122.59|48.52|48.78|6.08|6.06|56.54|40.3|15.51|13.78|0.96|0.96|811.74|135.45|130.56|35.07|
|天孚通信|300394.SZ|2022-01-24|137.97|124.89|49.43|49.7|6.19|6.18|57.6|41.05|15.8|14.04|0.94|0.94|826.95|137.99|133.1|35.75|
|天孚通信|300394.SZ|2022-01-21|138.75|125.59|49.71|49.98|6.23|6.21|57.93|41.29|15.89|14.12|0.94|0.94|831.63|138.77|133.88|35.96|
|天孚通信|300394.SZ|2022-01-20|142.89|129.34|51.19|51.47|6.41|6.4|59.65|42.52|16.36|14.54|0.91|0.91|856.44|142.91|138.02|37.07|
|天孚通信|300394.SZ|2022-01-19|145.07|131.32|51.98|52.26|6.51|6.5|60.57|43.17|16.61|14.76|0.9|0.9|869.55|145.1|140.21|37.66|
|天孚通信|300394.SZ|2022-01-18|146.13|132.27|52.35|52.64|6.56|6.54|61.01|43.48|16.73|14.87|0.89|0.89|875.87|146.15|141.26|37.94|
|天孚通信|300394.SZ|2022-01-17|143.55|129.94|51.43|51.71|6.44|6.43|59.93|42.71|16.44|14.61|0.91|0.91|860.42|143.57|138.68|37.25|
|天孚通信|300394.SZ|2022-01-14|126.88|114.85|45.46|45.7|5.69|5.68|52.97|37.75|14.53|12.91|1.03|1.03|760.48|126.9|122.01|32.77|
|天孚通信|300394.SZ|2022-01-13|126.06|114.1|45.16|45.41|5.66|5.64|52.63|37.51|14.43|12.83|1.03|1.03|755.56|126.08|121.19|32.55|
|天孚通信|300394.SZ|2022-01-12|128.52|116.33|46.04|46.29|5.77|5.75|53.65|38.24|14.71|13.08|1.01|1.01|770.31|128.54|123.65|33.21|
|天孚通信|300394.SZ|2022-01-11|130.74|118.35|46.84|47.09|5.87|5.85|54.58|38.9|14.97|13.31|1|1|783.65|130.77|125.87|33.81|
|天孚通信|300394.SZ|2022-01-10|133.63|120.96|47.88|48.14|6|5.98|55.79|39.76|15.3|13.6|0.97|0.97|800.97|133.66|128.76|34.59|
|天孚通信|300394.SZ|2022-01-07|128.09|115.94|45.89|46.14|5.75|5.74|53.47|38.11|14.66|13.03|1.02|1.02|767.73|128.11|123.22|33.1|
|天孚通信|300394.SZ|2022-01-06|131.8|119.3|47.22|47.47|5.91|5.9|55.02|39.22|15.09|13.41|0.99|0.99|789.97|131.82|126.93|34.09|
|天孚通信|300394.SZ|2022-01-05|133.98|121.28|48|48.26|6.01|6|55.94|39.87|15.34|13.63|0.97|0.97|803.08|134.01|129.12|34.68|
|天孚通信|300394.SZ|2022-01-04|142.11|128.63|50.91|51.19|6.38|6.36|59.33|42.28|16.27|14.46|0.92|0.92|851.76|142.13|137.24|36.86|
|天孚通信|300394.SZ|2021-12-31|142.93|129.38|51.21|51.48|6.41|6.4|59.67|42.53|16.36|14.55|0.56|0.91|856.68|142.95|138.06|37.08|
|天孚通信|300394.SZ|2021-12-30|141.29|127.89|50.62|50.89|6.34|6.33|58.98|42.04|16.18|14.38|0.56|0.92|846.85|141.31|136.42|36.64|
|天孚通信|300394.SZ|2021-12-29|137.07|124.07|49.11|49.37|6.15|6.14|57.22|40.79|15.69|13.95|0.58|0.95|821.57|137.09|132.2|35.51|
|天孚通信|300394.SZ|2021-12-28|136.33|123.4|48.84|49.11|6.12|6.1|56.91|40.56|15.61|13.87|0.58|0.95|817.12|136.35|131.46|35.31|
|天孚通信|300394.SZ|2021-12-27|136.37|123.44|48.86|49.12|6.12|6.11|56.93|40.58|15.61|13.88|0.58|0.95|817.35|136.39|131.5|35.32|
|天孚通信|300394.SZ|2021-12-24|130.51|118.13|46.76|47.01|5.86|5.84|54.49|38.83|14.94|13.28|0.61|1|782.24|130.53|125.64|33.75|
|天孚通信|300394.SZ|2021-12-23|129.84|117.53|46.52|46.77|5.83|5.81|54.21|38.64|14.87|13.21|0.61|1|778.27|129.87|124.98|33.57|
|天孚通信|300394.SZ|2021-12-22|132.34|119.8|47.42|47.67|5.94|5.93|55.25|39.38|15.15|13.47|0.6|0.98|793.25|132.37|127.48|34.24|
|天孚通信|300394.SZ|2021-12-21|127.19|115.13|45.57|45.81|5.71|5.7|53.1|37.85|14.56|12.94|0.63|1.02|762.35|127.21|122.32|32.85|
|天孚通信|300394.SZ|2021-12-20|123.56|111.84|44.27|44.51|5.54|5.53|51.58|36.77|14.15|12.57|0.64|1.05|740.58|123.58|118.69|31.88|
|天孚通信|300394.SZ|2021-12-17|128.32|116.15|45.97|46.22|5.76|5.75|53.57|38.18|14.69|13.06|0.62|1.01|769.14|128.34|123.45|33.16|
|天孚通信|300394.SZ|2021-12-16|132.81|120.22|47.58|47.84|5.96|5.95|55.45|39.52|15.21|13.52|0.6|0.98|796.05|132.84|127.94|34.36|
|天孚通信|300394.SZ|2021-12-15|130.04|117.71|46.59|46.84|5.83|5.82|54.29|38.69|14.89|13.23|0.61|1|779.44|130.06|125.17|33.62|
|天孚通信|300394.SZ|2021-12-14|130.51|118.13|46.76|47.01|5.86|5.84|54.49|38.83|14.94|13.28|0.61|1|782.24|130.53|125.64|33.75|
|天孚通信|300394.SZ|2021-12-13|126.99|114.95|45.5|45.74|5.7|5.69|53.02|37.79|14.54|12.92|0.63|1.02|761.18|127.02|122.13|32.8|
|天孚通信|300394.SZ|2021-12-10|126.8|114.78|45.43|45.67|5.69|5.68|52.94|37.73|14.52|12.9|0.63|1.03|760.01|126.82|121.93|32.75|
|天孚通信|300394.SZ|2021-12-09|128.05|115.91|45.88|46.12|5.75|5.73|53.46|38.1|14.66|13.03|0.62|1.02|767.5|128.07|123.18|33.09|
|天孚通信|300394.SZ|2021-12-08|133.28|120.64|47.75|48.01|5.98|5.97|55.64|39.66|15.26|13.56|0.6|0.98|798.86|133.3|128.41|34.49|
|天孚通信|300394.SZ|2021-12-07|131.33|118.88|47.05|47.31|5.89|5.88|54.83|39.08|15.04|13.36|0.61|0.99|787.16|131.35|126.46|33.97|
|天孚通信|300394.SZ|2021-12-06|135.7|122.84|48.62|48.88|6.09|6.08|56.65|40.38|15.54|13.81|0.59|0.96|813.37|135.72|130.83|35.14|
|天孚通信|300394.SZ|2021-12-03|141.56|128.14|50.72|50.99|6.35|6.34|59.1|42.12|16.21|14.41|0.56|0.92|848.48|141.58|136.69|36.71|
|天孚通信|300394.SZ|2021-12-02|135.66|122.8|48.6|48.87|6.09|6.08|56.64|40.37|15.53|13.81|0.59|0.96|813.14|135.69|130.79|35.13|
|天孚通信|300394.SZ|2021-12-01|133.16|120.54|47.71|47.97|5.97|5.96|55.59|39.62|15.25|13.55|0.6|0.98|798.16|133.19|128.3|34.46|
|天孚通信|300394.SZ|2021-11-30|129.84|117.53|46.52|46.77|5.83|5.81|54.21|38.64|14.87|13.21|0.61|1|778.27|129.87|124.98|33.57|
|天孚通信|300394.SZ|2021-11-29|127.58|115.48|45.71|45.96|5.72|5.71|53.26|37.96|14.61|12.98|0.62|1.02|764.69|127.6|122.71|32.96|
|天孚通信|300394.SZ|2021-11-26|123.52|111.81|44.25|44.49|5.54|5.53|51.57|36.75|14.14|12.57|0.64|1.05|740.35|123.54|118.65|31.87|
|天孚通信|300394.SZ|2021-11-25|128.13|115.98|45.9|46.15|5.75|5.74|53.49|38.12|14.67|13.04|0.62|1.02|767.97|128.15|123.26|33.11|
|天孚通信|300394.SZ|2021-11-24|137.58|124.53|49.29|49.56|6.17|6.16|57.44|40.94|15.75|14|0.58|0.95|824.61|137.6|132.71|35.64|
|天孚通信|300394.SZ|2021-11-23|135.47|122.62|48.53|48.8|6.08|6.07|56.56|40.31|15.51|13.79|0.59|0.96|811.97|135.49|130.6|35.08|
|天孚通信|300394.SZ|2021-11-22|118.68|107.42|42.52|42.75|5.32|5.31|49.55|35.31|13.59|12.08|0.67|1.1|711.32|118.7|113.81|30.57|
|天孚通信|300394.SZ|2021-11-19|113.87|103.08|40.8|41.02|5.11|5.1|47.54|33.88|13.04|11.59|0.7|1.14|682.53|113.9|109|29.28|
|天孚通信|300394.SZ|2021-11-18|112.08|101.45|40.15|40.37|5.03|5.02|46.79|33.35|12.83|11.41|0.71|1.16|671.77|112.1|107.21|28.8|
|天孚通信|300394.SZ|2021-11-17|112.43|101.77|40.28|40.5|5.04|5.03|46.94|33.45|12.87|11.44|0.71|1.16|673.87|112.45|107.56|28.89|
|天孚通信|300394.SZ|2021-11-16|108.56|98.27|38.9|39.1|4.87|4.86|45.32|32.3|12.43|11.05|0.73|1.2|650.7|108.58|103.69|27.85|
|天孚通信|300394.SZ|2021-11-15|110.2|99.75|39.48|39.7|4.94|4.93|46.01|32.79|12.62|11.21|0.72|1.18|660.53|110.22|105.33|28.29|
|天孚通信|300394.SZ|2021-11-12|107.31|97.14|38.45|38.65|4.81|4.81|44.8|31.93|12.29|10.92|0.74|1.21|643.21|107.33|102.44|27.52|
|天孚通信|300394.SZ|2021-11-11|108.29|98.02|38.8|39.01|4.86|4.85|45.21|32.22|12.4|11.02|0.73|1.2|649.06|108.31|103.42|27.78|
|天孚通信|300394.SZ|2021-11-10|109.3|98.94|39.16|39.37|4.9|4.89|45.63|32.52|12.51|11.12|0.73|1.19|655.15|109.33|104.43|28.05|
|天孚通信|300394.SZ|2021-11-09|107.2|96.92|38.41|38.61|4.81|4.81|44.75|31.9|12.27|10.91|0.74|1.21|642.51|107.22|102.33|27.48|
|天孚通信|300394.SZ|2021-11-08|107.16|96.89|38.39|38.6|4.81|4.81|44.74|31.88|12.27|10.9|0.74|1.21|642.27|107.18|102.29|27.47|
|天孚通信|300394.SZ|2021-11-05|104.54|94.52|37.45|37.66|4.69|4.69|43.64|31.11|11.97|10.64|0.76|1.25|626.59|104.56|99.67|26.77|
|天孚通信|300394.SZ|2021-11-04|104.27|94.28|37.36|37.56|4.68|4.68|43.53|31.02|11.94|10.61|0.76|1.25|624.95|104.29|99.4|26.7|
|天孚通信|300394.SZ|2021-11-03|104.07|94.1|37.29|37.49|4.67|4.67|43.45|30.97|11.91|10.59|0.76|1.25|623.78|104.09|99.2|26.65|
|天孚通信|300394.SZ|2021-11-02|105.13|95.05|37.66|37.87|4.72|4.72|43.89|31.28|12.04|10.7|0.76|1.24|630.1|105.15|100.26|26.93|
|天孚通信|300394.SZ|2021-11-01|101.34|91.63|36.31|36.5|4.55|4.55|42.31|30.15|11.6|10.31|0.79|1.28|607.4|101.36|96.47|25.91|
|天孚通信|300394.SZ|2021-10-29|100.17|90.57|35.89|36.08|4.49|4.49|41.82|29.8|11.47|10.19|0.79|1.3|600.38|100.19|95.3|25.6|
|天孚通信|300394.SZ|2021-10-28|98.41|88.98|35.26|35.45|4.42|4.42|41.08|29.28|11.27|10.01|0.81|1.32|589.84|98.43|93.54|25.12|
|天孚通信|300394.SZ|2021-10-27|101.03|91.35|36.19|36.39|4.53|4.53|42.18|30.06|11.57|10.28|0.79|1.29|605.53|101.05|96.16|25.83|
|天孚通信|300394.SZ|2021-10-26|105.4|95.3|37.76|37.97|4.73|4.73|44|31.36|12.07|10.73|0.75|1.24|631.74|105.42|100.53|27|
|天孚通信|300394.SZ|2021-10-25|97.71|88.34|35.01|33.61|4.54|4.54|40.79|30.8|11.19|10.07|0.81|1.33|344.13|97.75|93.02|24.98|
|天孚通信|300394.SZ|2021-10-22|95.56|86.4|34.24|32.87|4.44|4.44|39.89|30.12|10.94|9.85|0.83|1.36|336.56|95.61|90.87|24.41|
|天孚通信|300394.SZ|2021-10-21|95.25|86.12|34.12|32.77|4.43|4.43|39.76|30.02|10.9|9.81|0.84|1.37|335.46|95.29|90.56|24.32|
|天孚通信|300394.SZ|2021-10-20|97.12|87.81|34.8|33.41|4.52|4.52|40.55|30.61|11.12|10.01|0.82|1.34|342.07|97.17|92.44|24.83|
|天孚通信|300394.SZ|2021-10-19|97.71|88.34|35.01|33.61|4.54|4.54|40.79|30.8|11.19|10.07|0.81|1.33|344.13|97.75|93.02|24.98|
|天孚通信|300394.SZ|2021-10-18|100.13|90.53|35.87|34.45|4.66|4.66|41.8|31.56|11.46|10.32|0.79|1.3|352.66|100.17|95.44|25.64|
|天孚通信|300394.SZ|2021-10-15|101.26|91.56|36.28|34.84|4.71|4.71|42.27|31.92|11.59|10.43|0.79|1.29|356.64|101.31|96.57|25.94|
|天孚通信|300394.SZ|2021-10-14|99.27|89.76|35.57|34.15|4.62|4.62|41.44|31.29|11.37|10.23|0.8|1.31|349.63|99.32|94.58|25.4|
|天孚通信|300394.SZ|2021-10-13|101.81|92.05|36.47|35.02|4.74|4.74|42.5|32.09|11.66|10.49|0.78|1.28|358.57|101.85|97.12|26.09|
|天孚通信|300394.SZ|2021-10-12|98.02|88.63|35.12|33.72|4.56|4.56|40.92|30.9|11.22|10.1|0.81|1.33|345.23|98.07|93.33|25.07|
|天孚通信|300394.SZ|2021-10-11|100.75|91.1|36.1|34.66|4.69|4.69|42.06|31.76|11.53|10.38|0.79|1.29|354.86|100.8|96.07|25.8|
|天孚通信|300394.SZ|2021-10-08|98.25|88.84|35.2|33.8|4.57|4.57|41.02|30.97|11.25|10.12|0.81|1.32|346.05|98.3|93.57|25.13|
|天孚通信|300394.SZ|2021-09-30|95.79|86.61|34.32|32.96|4.46|4.46|39.99|30.2|10.97|9.87|0.83|1.36|337.39|95.84|91.11|24.47|
|天孚通信|300394.SZ|2021-09-29|94.74|85.66|33.94|32.59|4.41|4.41|39.55|29.86|10.85|9.76|0.84|1.37|333.68|94.79|90.05|24.19|
|天孚通信|300394.SZ|2021-09-28|99.39|89.86|35.61|34.19|4.62|4.62|41.49|31.33|11.38|10.24|0.8|1.31|350.04|99.43|94.7|25.44|
|天孚通信|300394.SZ|2021-09-27|100.75|91.1|36.1|34.66|4.69|4.69|42.06|31.76|11.53|10.38|0.79|1.29|354.86|100.8|96.07|25.8|
|天孚通信|300394.SZ|2021-09-24|103.25|93.36|36.99|35.52|4.8|4.8|43.11|32.55|11.82|10.64|0.77|1.26|363.66|103.3|98.57|26.47|
|天孚通信|300394.SZ|2021-09-23|105.75|95.62|37.89|36.38|4.92|4.92|44.15|33.33|12.11|10.9|0.75|1.23|372.46|105.8|101.07|27.15|
|天孚通信|300394.SZ|2021-09-22|102.04|92.26|36.56|35.1|4.75|4.75|42.6|32.16|11.68|10.51|0.78|1.28|359.4|102.09|97.36|26.15|
|天孚通信|300394.SZ|2021-09-17|104.62|94.59|37.48|35.99|4.87|4.87|43.68|32.98|11.98|10.78|0.76|1.24|368.47|104.67|99.93|26.84|
|天孚通信|300394.SZ|2021-09-16|103.09|93.22|36.94|35.47|4.8|4.8|43.04|32.5|11.8|10.62|0.77|1.26|363.11|103.14|98.41|26.43|
|天孚通信|300394.SZ|2021-09-15|107.98|97.63|38.69|37.15|5.02|5.02|45.08|34.04|12.36|11.13|0.74|1.21|380.3|108.02|103.29|27.74|
|天孚通信|300394.SZ|2021-09-14|107.59|97.28|38.55|37.01|5|5|44.92|33.91|12.32|11.09|0.74|1.21|378.93|107.63|102.9|27.64|
|天孚通信|300394.SZ|2021-09-13|109.34|98.87|39.17|37.62|5.09|5.09|45.65|34.47|12.52|11.27|0.73|1.19|385.12|109.39|104.66|28.11|
|天孚通信|300394.SZ|2021-09-10|114.65|103.67|41.08|39.44|5.33|5.33|47.87|36.14|13.13|11.81|0.69|1.14|403.82|114.7|109.97|29.54|
|天孚通信|300394.SZ|2021-09-09|114.38|103.42|40.98|39.35|5.32|5.32|47.75|36.05|13.1|11.79|0.7|1.14|402.86|114.43|109.7|29.46|
|天孚通信|300394.SZ|2021-09-08|115.08|104.06|41.23|39.59|5.35|5.35|48.05|36.28|13.18|11.86|0.69|1.13|405.33|115.13|110.4|29.65|
|天孚通信|300394.SZ|2021-09-07|111.69|100.99|40.01|38.42|5.2|5.2|46.63|35.2|12.79|11.51|0.71|1.17|393.37|111.73|107|28.74|
|天孚通信|300394.SZ|2021-09-06|111.8|101.09|40.06|38.46|5.2|5.2|46.68|35.24|12.8|11.52|0.71|1.16|393.78|111.85|107.12|28.77|
|天孚通信|300394.SZ|2021-09-03|106.26|96.08|38.07|36.56|4.94|4.94|44.36|33.49|12.17|10.95|0.75|1.23|374.25|106.31|101.57|27.28|
|天孚通信|300394.SZ|2021-09-02|103.41|93.5|37.05|35.58|4.81|4.81|43.17|32.6|11.84|10.66|0.77|1.26|364.21|103.45|98.72|26.52|
|天孚通信|300394.SZ|2021-09-01|104.11|94.14|37.3|35.82|4.84|4.84|43.46|32.82|11.92|10.73|0.76|1.25|366.69|104.16|99.43|26.7|
|天孚通信|300394.SZ|2021-08-31|102.67|92.83|36.78|35.32|4.78|4.78|42.86|32.36|11.75|10.58|0.78|1.27|361.6|102.71|97.98|26.32|
|天孚通信|300394.SZ|2021-08-30|106.34|96.15|38.1|36.58|4.95|4.95|44.39|33.52|12.17|10.96|0.75|1.22|374.53|106.38|101.65|27.3|
|天孚通信|300394.SZ|2021-08-27|104.81|94.77|37.55|36.06|4.88|4.88|43.76|33.04|12|10.8|0.76|1.24|369.16|104.86|100.13|26.89|
|天孚通信|300394.SZ|2021-08-26|106.06|95.9|38|36.49|4.93|4.93|44.28|33.43|12.14|10.93|0.75|1.23|373.56|106.11|101.38|27.23|
|天孚通信|300394.SZ|2021-08-25|111.18|100.53|39.83|38.25|5.17|5.17|46.42|35.04|12.73|11.46|0.72|1.17|391.58|111.23|106.49|28.6|
|天孚通信|300394.SZ|2021-08-24|108.25|97.88|38.78|37.24|5.04|5.04|45.19|34.12|12.39|11.15|0.73|1.2|381.26|108.3|103.56|27.82|
|天孚通信|300394.SZ|2021-08-23|116.84|105.65|41.86|38.59|5.29|5.62|48.78|47.34|13.38|12.17|0.68|1.11|112.31|116.88|111.75|30.02|
|天孚通信|300394.SZ|2021-08-20|116.18|105.05|41.62|38.37|5.26|5.59|48.5|47.07|13.3|12.1|0.68|1.12|111.67|116.21|111.09|29.84|
|天孚通信|300394.SZ|2021-08-19|117.35|106.11|42.04|38.76|5.31|5.64|48.99|47.55|13.44|12.22|0.68|1.11|112.8|117.39|112.26|30.15|
|天孚通信|300394.SZ|2021-08-18|111.33|100.67|39.89|36.77|5.04|5.36|46.48|45.11|12.75|11.59|0.71|1.17|107.02|111.37|106.24|28.54|
|天孚通信|300394.SZ|2021-08-17|111.45|100.77|39.93|36.81|5.04|5.36|46.53|45.16|12.76|11.61|0.71|1.17|107.13|111.49|106.36|28.57|
|天孚通信|300394.SZ|2021-08-16|116.84|105.65|41.86|38.59|5.29|5.62|48.78|47.34|13.38|12.17|0.68|1.11|112.31|116.88|111.75|30.02|
|天孚通信|300394.SZ|2021-08-13|117.15|105.93|41.97|38.69|5.3|5.63|48.91|47.47|13.41|12.2|0.68|1.11|112.61|117.19|112.06|30.1|
|天孚通信|300394.SZ|2021-08-12|127.38|115.18|45.64|42.07|5.77|6.13|53.18|51.61|14.58|13.27|0.62|1.02|122.45|127.42|122.29|32.85|
|天孚通信|300394.SZ|2021-08-11|131.29|118.71|47.04|43.36|5.94|6.31|54.81|53.2|15.03|13.67|0.61|0.99|126.2|131.33|126.2|33.9|
|天孚通信|300394.SZ|2021-08-10|124.57|112.64|44.63|41.14|5.64|5.99|52.01|50.47|14.26|12.97|0.64|1.04|119.74|124.61|119.48|32.09|
|天孚通信|300394.SZ|2021-08-09|122.43|110.7|43.86|40.43|5.54|5.89|51.11|49.6|14.02|12.75|0.65|1.06|117.68|122.46|117.33|31.52|
|天孚通信|300394.SZ|2021-08-06|121.84|110.17|43.65|40.24|5.51|5.86|50.87|49.37|13.95|12.69|0.65|1.07|117.12|121.88|116.75|31.36|
|天孚通信|300394.SZ|2021-08-05|125.67|113.63|45.02|41.51|5.69|6.04|52.46|50.92|14.39|13.09|0.63|1.04|120.8|125.7|120.57|32.39|
|天孚通信|300394.SZ|2021-08-04|131.72|119.1|47.19|43.5|5.96|6.34|54.99|53.37|15.08|13.72|0.6|0.99|126.61|131.76|126.63|34.01|
|天孚通信|300394.SZ|2021-08-03|132.19|108.3|47.36|43.66|5.98|6.36|55.19|53.56|15.13|13.77|0.6|0.98|127.06|132.23|127.1|34.14|
|天孚通信|300394.SZ|2021-08-02|141.95|116.29|50.86|46.88|6.43|6.83|59.26|57.52|16.25|14.78|0.56|0.92|136.45|141.99|136.86|36.76|
|天孚通信|300394.SZ|2021-07-30|132.81|108.81|47.58|43.87|6.01|6.39|55.45|53.81|15.21|13.83|0.6|0.98|127.66|132.85|127.72|34.3|
|天孚通信|300394.SZ|2021-07-29|134.06|109.83|48.03|44.28|6.07|6.45|55.97|54.32|15.35|13.96|0.59|0.97|128.87|134.1|128.97|34.64|
|天孚通信|300394.SZ|2021-07-28|120.67|98.86|43.23|39.85|5.46|5.8|50.38|48.89|13.82|12.57|0.66|1.08|115.99|120.71|115.58|31.04|
|天孚通信|300394.SZ|2021-07-27|113.6|93.07|40.7|37.52|5.14|5.46|47.43|46.03|13.01|11.83|0.7|1.15|109.2|113.64|108.51|29.14|
|天孚通信|300394.SZ|2021-07-26|109.93|90.06|39.38|36.31|4.98|5.29|45.89|44.54|12.59|11.45|0.72|1.18|105.67|109.97|104.84|28.16|
|天孚通信|300394.SZ|2021-07-23|112.7|92.33|40.38|37.22|5.1|5.42|47.05|45.66|12.9|11.74|0.71|1.16|108.33|112.74|107.61|28.9|
|天孚通信|300394.SZ|2021-07-22|107.27|87.88|38.43|35.43|4.86|5.16|44.78|43.47|12.28|11.17|0.74|1.21|103.11|107.31|102.18|27.45|
|天孚通信|300394.SZ|2021-07-21|106.22|87.02|38.06|35.08|4.81|5.11|44.34|43.04|12.16|11.06|0.75|1.23|102.1|106.26|101.13|27.16|
|天孚通信|300394.SZ|2021-07-20|108.29|88.72|38.8|35.77|4.9|5.21|45.21|43.88|12.4|11.28|0.73|1.2|104.09|108.33|103.2|27.72|
|天孚通信|300394.SZ|2021-07-19|107.23|87.85|38.42|35.42|4.85|5.16|44.77|43.45|12.28|11.17|0.74|1.21|103.08|107.27|102.14|27.43|
|天孚通信|300394.SZ|2021-07-16|99.11|81.2|35.51|32.73|4.49|4.77|41.38|40.16|11.35|10.32|0.8|1.31|95.27|99.15|94.02|25.25|
|天孚通信|300394.SZ|2021-07-15|100.17|82.06|35.89|33.08|4.53|4.82|41.82|40.59|11.47|10.43|0.79|1.3|96.28|100.2|95.07|25.54|
|天孚通信|300394.SZ|2021-07-14|103.52|84.81|37.09|34.19|4.69|4.98|43.22|41.95|11.85|10.78|0.77|1.26|99.51|103.56|98.43|26.44|
|天孚通信|300394.SZ|2021-07-13|104.62|85.71|37.48|34.55|4.74|5.03|43.68|42.39|11.98|10.89|0.76|1.24|100.56|104.66|99.53|26.73|
|天孚通信|300394.SZ|2021-07-12|106.84|87.53|38.28|35.29|4.84|5.14|44.61|43.29|12.23|11.13|0.74|1.22|102.7|106.88|101.75|27.33|
|天孚通信|300394.SZ|2021-07-09|95.75|78.45|34.31|31.63|4.33|4.61|39.98|38.8|10.96|9.97|0.83|1.36|92.04|95.79|90.66|24.35|
|天孚通信|300394.SZ|2021-07-08|94.31|77.26|33.79|31.15|4.27|4.54|39.37|38.21|10.8|9.82|0.84|1.38|90.65|94.35|89.22|23.96|
|天孚通信|300394.SZ|2021-07-07|92.71|75.95|33.21|30.62|4.2|4.46|38.7|37.56|10.61|9.65|0.86|1.4|89.11|92.74|87.62|23.53|
|天孚通信|300394.SZ|2021-07-06|91.03|74.58|32.61|30.06|4.12|4.38|38|36.88|10.42|9.48|0.87|1.43|87.5|91.07|85.94|23.08|
|天孚通信|300394.SZ|2021-07-05|93.92|76.94|33.65|31.02|4.25|4.52|39.21|38.05|10.75|9.78|0.85|1.39|90.28|93.96|88.83|23.86|
|天孚通信|300394.SZ|2021-07-02|93.37|76.5|33.45|30.84|4.23|4.49|38.98|37.83|10.69|9.72|0.85|1.39|89.75|93.41|88.28|23.71|
|天孚通信|300394.SZ|2021-07-01|94.46|77.39|33.84|31.2|4.28|4.54|39.44|38.28|10.82|9.84|0.84|1.38|90.8|94.5|89.37|24|
|天孚通信|300394.SZ|2021-06-30|98.88|81.01|35.43|32.66|4.48|4.76|41.28|40.06|11.32|10.3|0.8|1.32|95.04|98.92|93.79|25.19|
|天孚通信|300394.SZ|2021-06-29|99.97|81.9|35.82|33.02|4.53|4.81|41.74|40.51|11.45|10.41|0.8|1.3|96.1|100.01|94.88|25.48|
|天孚通信|300394.SZ|2021-06-28|105.44|86.38|37.78|34.82|4.77|5.07|44.02|42.72|12.07|10.98|0.75|1.23|101.35|105.48|100.35|26.95|
|天孚通信|300394.SZ|2021-06-25|102.43|83.92|36.7|33.83|4.64|4.93|42.76|41.5|11.73|10.67|0.78|1.27|98.46|102.47|97.34|26.14|
|天孚通信|300394.SZ|2021-06-24|106.05|86.88|37.99|35.02|4.8|4.8|44.27|42.97|12.14|11.04|0.75||101.93|106.08|100.95|27.12|
|天孚通信|300394.SZ|2021-06-23|109.97|90.1|39.4|36.32|4.98|4.98|45.91|44.56|12.59|11.45|0.72||105.71|110.01|104.88|28.17|
|天孚通信|300394.SZ|2021-06-22|104.79|85.85|37.54|34.61|4.74|4.74|43.75|42.46|12|10.91|0.76||100.72|104.82|99.7|26.78|
|天孚通信|300394.SZ|2021-06-21|106.46|87.22|38.14|35.16|4.82|4.82|44.44|43.13|12.19|11.09|0.75||102.33|106.5|101.37|27.23|
|天孚通信|300394.SZ|2021-06-18|107.43|88.02|38.49|35.48|4.86|4.86|44.85|43.53|12.3|11.19|0.74||103.27|107.47|102.34|27.49|
|天孚通信|300394.SZ|2021-06-17|106.09|86.91|38.01|35.04|4.8|4.8|44.29|42.99|12.15|11.05|0.75||101.98|106.13|101|27.13|
|天孚通信|300394.SZ|2021-06-16|102.53|84|36.73|33.86|4.64|4.64|42.8|41.54|11.74|10.68|0.78||98.56|102.57|97.44|26.17|
|天孚通信|300394.SZ|2021-06-15|106.05|86.88|37.99|35.02|4.8|4.8|44.27|42.97|12.14|11.04|0.75||101.93|106.08|100.95|27.12|
|天孚通信|300394.SZ|2021-06-11|105.76|86.65|37.89|34.93|4.79|4.79|44.15|42.85|12.11|11.01|0.75||101.66|105.8|100.67|27.04|
|天孚通信|300394.SZ|2021-06-10|104.18|85.35|37.33|34.41|4.72|4.72|43.49|42.21|11.93|10.85|0.76||100.14|104.22|99.09|26.61|
|天孚通信|300394.SZ|2021-06-09|103.77|85.01|37.18|34.27|4.7|4.7|43.32|42.04|11.88|10.81|0.77||99.74|103.81|98.68|26.5|
|天孚通信|300394.SZ|2021-06-08|105.98|86.83|37.97|35|4.8|4.8|44.24|42.94|12.13|11.04|0.75||101.87|106.02|100.89|27.1|
|天孚通信|300394.SZ|2021-06-07|107.5|88.07|38.51|35.51|4.87|4.87|44.88|43.56|12.31|11.19|0.74|0.74|103.33|107.54|102.41|27.51|
