vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,中际旭创2021年1月至2026年7月每月末市盈率TTM走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|中际旭创|300308.SZ|2024-08-22|1360.98|1354.37|62.62|46.4|8.67|8.83|71.74|66.47|12.7|9.92|0.12|0.26|101.89|1373.7|1337.17|45.25|
|中际旭创|300308.SZ|2024-08-21|1370.29|1363.63|63.04|46.72|8.73|8.89|72.23|66.93|12.79|9.99|0.11|0.26|102.59|1383.01|1346.47|45.56|
|中际旭创|300308.SZ|2024-08-20|1364.35|1357.71|62.77|46.52|8.69|8.85|71.92|66.64|12.73|9.94|0.12|0.26|102.14|1377.06|1340.53|45.36|
|中际旭创|300308.SZ|2024-08-19|1363.79|1357.16|62.75|46.5|8.68|8.85|71.89|66.61|12.72|9.94|0.12|0.26|102.1|1376.5|1339.97|45.34|
|中际旭创|300308.SZ|2024-08-16|1344.95|1338.41|61.88|45.86|8.56|8.72|70.89|65.69|12.55|9.8|0.12|0.26|100.69|1357.67|1321.13|44.7|
|中际旭创|300308.SZ|2024-08-15|1290.46|1284.19|59.37|44|8.22|8.37|68.02|63.03|12.04|9.4|0.12|0.28|96.61|1303.18|1266.64|42.86|
|中际旭创|300308.SZ|2024-08-14|1298.09|1291.77|59.72|44.26|8.27|8.42|68.42|63.4|12.11|9.46|0.12|0.27|97.18|1310.8|1274.27|43.12|
|中际旭创|300308.SZ|2024-08-13|1311.09|1304.72|60.32|44.7|8.35|8.5|69.11|64.03|12.23|9.55|0.12|0.27|98.16|1323.81|1287.27|43.56|
|中际旭创|300308.SZ|2024-08-12|1270.84|1264.66|58.47|43.33|8.09|8.24|66.99|62.07|11.86|9.26|0.12|0.28|95.14|1283.56|1247.02|42.2|
|中际旭创|300308.SZ|2024-08-09|1261.65|1255.51|58.05|43.02|8.03|8.18|66.5|61.62|11.77|9.19|0.12|0.28|94.46|1274.37|1237.83|41.89|
|中际旭创|300308.SZ|2024-08-08|1238.89|1232.86|57|42.24|7.89|8.04|65.3|60.51|11.56|9.03|0.13|0.29|92.75|1251.61|1215.07|41.12|
|中际旭创|300308.SZ|2024-08-07|1270.51|1264.33|58.45|43.32|8.09|8.24|66.97|62.05|11.85|9.26|0.12|0.28|95.12|1283.22|1246.69|42.19|
|中际旭创|300308.SZ|2024-08-06|1283.51|1277.27|59.05|43.76|8.17|8.33|67.66|62.69|11.98|9.35|0.12|0.28|96.09|1296.23|1259.69|42.63|
|中际旭创|300308.SZ|2024-08-05|1234.63|1228.62|56.8|42.1|7.86|8.01|65.08|60.3|11.52|9|0.13|0.29|92.43|1247.34|1210.81|40.97|
|中际旭创|300308.SZ|2024-08-02|1333.96|1327.48|61.37|45.48|8.49|8.65|70.31|65.15|12.45|9.72|0.12|0.27|99.87|1346.68|1310.14|44.33|
|中际旭创|300308.SZ|2024-08-01|1456.4|1449.31|67.01|49.66|9.27|9.45|76.77|71.13|13.59|10.61|0.11|0.24|109.04|1469.11|1432.58|48.48|
|中际旭创|300308.SZ|2024-07-31|1451.91|1444.85|66.8|49.5|9.25|9.42|76.53|70.91|13.55|10.58|0.11|0.24|108.7|1464.63|1428.09|48.32|
|中际旭创|300308.SZ|2024-07-30|1431.28|1424.32|65.85|48.8|9.11|9.28|75.44|69.9|13.35|10.43|0.11|0.25|107.16|1444|1407.46|47.63|
|中际旭创|300308.SZ|2024-07-29|1452.92|1445.85|66.85|49.54|9.25|9.42|76.59|70.96|13.56|10.59|0.11|0.24|108.78|1465.64|1429.1|48.36|
|中际旭创|300308.SZ|2024-07-26|1393.05|1386.28|64.09|47.5|8.87|9.04|73.43|68.04|13|10.15|0.11|0.25|104.29|1405.77|1369.23|46.33|
|中际旭创|300308.SZ|2024-07-25|1370.85|1364.18|63.07|46.74|8.73|8.89|72.26|66.95|12.79|9.99|0.11|0.26|102.63|1383.57|1347.03|45.58|
|中际旭创|300308.SZ|2024-07-24|1461.33|1454.22|67.23|49.83|9.31|9.48|77.03|71.37|13.63|10.65|0.11|0.24|109.41|1474.04|1437.51|48.64|
|中际旭创|300308.SZ|2024-07-23|1467.83|1460.69|67.53|50.05|9.35|9.52|77.37|71.69|13.7|10.7|0.11|0.24|109.89|1480.55|1444.01|48.86|
|中际旭创|300308.SZ|2024-07-22|1509.09|1501.75|69.43|51.45|9.61|9.79|79.55|73.7|14.08|11|0.1|0.24|112.98|1521.81|1485.27|50.26|
|中际旭创|300308.SZ|2024-07-19|1513.35|1505.99|69.63|51.6|9.64|9.82|79.77|73.91|14.12|11.03|0.1|0.23|113.3|1526.07|1489.53|50.4|
|中际旭创|300308.SZ|2024-07-18|1569.63|1562|72.22|53.52|9.99|10.18|82.74|76.66|14.64|11.44|0.1|0.23|117.51|1582.35|1545.81|52.31|
|中际旭创|300308.SZ|2024-07-17|1588.81|1581.08|73.1|54.17|10.12|10.31|83.75|77.6|14.82|11.58|0.1|0.22|118.95|1601.52|1564.99|52.96|
|中际旭创|300308.SZ|2024-07-16|1660.67|1652.6|76.4|56.62|10.57|10.77|87.54|81.11|15.49|12.1|0.09|0.21|124.33|1673.39|1636.85|55.39|
|中际旭创|300308.SZ|2024-07-15|1677.04|1668.89|77.16|57.18|10.68|10.88|88.4|81.91|15.65|12.22|0.09|0.21|125.55|1689.76|1653.22|55.94|
|中际旭创|300308.SZ|2024-07-12|1683.1|1674.91|77.44|57.39|10.72|10.92|88.72|82.2|15.7|12.26|0.09|0.21|126.01|1695.81|1659.28|56.15|
|中际旭创|300308.SZ|2024-07-11|1718.3|1709.94|79.06|58.59|10.94|11.15|90.57|83.92|16.03|12.52|0.09|0.21|128.64|1731.02|1694.48|57.34|
|中际旭创|300308.SZ|2024-07-10|1766.17|1757.59|81.26|60.22|11.25|11.46|93.1|86.26|16.48|12.87|0.09|0.2|132.23|1778.89|1742.35|58.96|
|中际旭创|300308.SZ|2024-07-09|1730.3|1721.88|79.61|59|11.02|11.22|91.21|84.51|16.14|12.61|0.09|0.21|129.54|1743.01|1706.48|57.74|
|中际旭创|300308.SZ|2024-07-08|1618.85|1610.98|74.48|55.2|10.31|10.5|85.33|79.07|15.1|11.8|0.1|0.22|121.2|1631.57|1595.03|53.97|
|中际旭创|300308.SZ|2024-07-05|1586.45|1578.74|72.99|54.09|10.1|10.29|83.62|77.48|14.8|11.56|0.1|0.22|118.77|1599.17|1562.63|52.88|
|中际旭创|300308.SZ|2024-07-04|1603.38|1595.58|73.77|54.67|10.21|10.4|84.52|78.31|14.96|11.68|0.1|0.22|120.04|1616.1|1579.56|53.45|
|中际旭创|300308.SZ|2024-07-03|1608.87|1601.05|74.02|54.86|10.24|10.44|84.81|78.58|15.01|11.72|0.1|0.22|120.45|1621.59|1585.06|53.64|
|中际旭创|300308.SZ|2024-07-02|1632.53|1624.59|75.11|55.66|10.4|10.59|86.05|79.73|15.23|11.9|0.1|0.22|122.22|1645.25|1608.71|54.44|
|中际旭创|300308.SZ|2024-07-01|1624.57|1616.67|74.74|55.39|10.34|10.54|85.63|79.34|15.16|11.84|0.1|0.22|121.63|1637.29|1600.75|54.17|
|中际旭创|300308.SZ|2024-06-28|1545.86|1538.35|71.12|52.71|9.84|10.03|81.48|75.5|14.42|11.26|0.1|0.23|115.73|1558.58|1522.05|51.5|
|中际旭创|300308.SZ|2024-06-27|1526.36|1518.93|70.22|52.04|9.72|9.9|80.46|74.55|14.24|11.12|0.1|0.23|114.27|1539.07|1502.54|50.84|
|中际旭创|300308.SZ|2024-06-26|1569.63|1562|72.22|53.52|9.99|10.18|82.74|76.66|14.64|11.44|0.1|0.23|117.51|1582.35|1545.81|52.31|
|中际旭创|300308.SZ|2024-06-25|1512.45|1505.1|69.59|51.57|9.63|9.81|79.72|73.87|14.11|11.02|0.1|0.23|113.23|1525.17|1488.63|50.37|
|中际旭创|300308.SZ|2024-06-24|1571.99|1564.34|72.32|53.6|10.01|10.2|82.86|76.78|14.67|11.45|0.1|0.23|117.69|1584.7|1548.17|52.39|
|中际旭创|300308.SZ|2024-06-21|1603.27|1595.47|73.76|54.67|10.21|10.4|84.51|78.3|14.96|11.68|0.1|0.22|120.03|1615.98|1579.45|53.45|
|中际旭创|300308.SZ|2024-06-20|1622.33|1614.44|74.64|55.32|10.33|10.52|85.52|79.24|15.14|11.82|0.1|0.22|121.46|1635.04|1598.51|54.09|
|中际旭创|300308.SZ|2024-06-19|1636.9|1628.94|75.31|55.81|10.42|10.62|86.28|79.95|15.27|11.93|0.1|0.22|122.55|1649.62|1613.08|54.58|
|中际旭创|300308.SZ|2024-06-18|1647.11|1639.1|75.78|56.16|10.49|10.68|86.82|80.45|15.37|12|0.1|0.22|123.31|1659.82|1623.29|54.93|
|中际旭创|300308.SZ|2024-06-17|1597.77|1590|73.51|54.48|10.17|10.36|84.22|78.04|14.91|11.64|0.1|0.22|119.62|1610.49|1573.96|53.26|
|中际旭创|300308.SZ|2024-06-14|1550.57|1543.03|71.34|52.87|9.87|10.06|81.73|75.73|14.47|11.3|0.1|0.23|116.09|1563.29|1526.75|51.66|
|中际旭创|300308.SZ|2024-06-13|1386.88|1380.14|63.81|47.29|8.83|9|73.1|67.74|12.94|10.11|0.11|0.26|103.83|1399.6|1363.06|46.12|
|中际旭创|300308.SZ|2024-06-12|1336.54|1330.04|61.49|45.57|8.51|8.67|70.45|65.28|12.47|9.74|0.12|0.27|100.06|1349.26|1312.72|44.42|
|中际旭创|300308.SZ|2024-06-11|1334.3|1327.81|61.39|45.49|8.5|8.65|70.33|65.17|12.45|9.72|0.12|0.27|99.89|1347.02|1310.48|44.34|
|中际旭创|300308.SZ|2024-06-07|1339.91|1333.39|61.65|45.69|8.53|8.69|70.63|65.44|12.5|9.76|0.12|0.27|100.31|1352.62|1316.09|44.53|
|中际旭创|300308.SZ|2024-06-06|1406.17|1399.33|64.7|47.95|8.95|9.12|74.12|68.68|13.12|10.25|0.11|0.25|105.28|1418.88|1382.35|46.78|
|中际旭创|300308.SZ|2024-06-05|1344.93|1338.42|61.88|45.86|8.56|8.53|70.89|65.69|12.55|9.8|0.12|0.12|100.69|1357.64|1321.11|44.7|
|中际旭创|300308.SZ|2024-06-04|1393.58|1386.84|64.12|47.52|8.87|8.84|73.46|68.06|13|10.15|0.11|0.11|104.33|1406.3|1369.76|46.35|
|中际旭创|300308.SZ|2024-06-03|1356.12|1349.57|62.39|46.24|8.64|8.6|71.48|66.23|12.65|9.88|0.12|0.12|101.53|1368.84|1332.3|45.08|
|中际旭创|300308.SZ|2024-05-31|1266.87|1260.74|58.29|43.2|8.07|8.03|66.78|61.87|11.82|9.23|0.12|0.12|94.85|1279.59|1243.05|42.06|
|中际旭创|300308.SZ|2024-05-30|1288.62|1282.39|59.29|43.94|8.21|8.17|67.92|62.94|12.02|9.39|0.12|0.12|96.47|1301.34|1264.8|42.8|
|中际旭创|300308.SZ|2024-05-29|1296.92|1290.65|59.67|44.22|8.26|8.22|68.36|63.34|12.1|9.45|0.12|0.12|97.1|1309.63|1273.1|43.08|
|中际旭创|300308.SZ|2024-05-28|1297|1290.73|59.67|44.22|8.26|8.22|68.37|63.35|12.1|9.45|0.12|0.12|97.1|1309.71|1273.18|43.08|
|中际旭创|300308.SZ|2024-05-27|1356.45|1349.89|62.41|46.25|8.64|8.6|71.5|66.25|12.66|9.88|0.12|0.12|101.55|1369.16|1332.63|45.09|
|中际旭创|300308.SZ|2024-05-24|1332.28|1325.84|61.3|45.43|8.48|8.45|70.23|65.07|12.43|9.71|0.12|0.12|99.74|1345|1308.46|44.28|
|中际旭创|300308.SZ|2024-05-23|1395.84|1389.07|64.22|47.59|8.89|8.88|73.58|68.17|13.02|10.17|0.11|0.11|104.5|1408.56|1372.02|46.43|
|中际旭创|300308.SZ|2024-05-22|1390.86|1384.12|63.99|47.42|8.86|8.85|73.31|67.93|12.98|10.13|0.11|0.11|104.13|1403.58|1367.04|46.26|
|中际旭创|300308.SZ|2024-05-21|1425.07|1418.17|65.57|48.59|9.07|9.07|75.12|69.6|13.3|10.38|0.11|0.11|106.69|1437.79|1401.26|47.42|
|中际旭创|300308.SZ|2024-05-20|1420.5|1413.61|65.35|48.43|9.05|9.04|74.88|69.38|13.25|10.35|0.11|0.11|106.35|1433.21|1396.68|47.26|
|中际旭创|300308.SZ|2024-05-17|1370.06|1363.41|63.03|46.71|8.72|8.72|72.22|66.91|12.78|9.98|0.11|0.11|102.57|1382.77|1346.24|45.55|
|中际旭创|300308.SZ|2024-05-16|1368.82|1362.18|62.98|46.67|8.72|8.72|72.15|66.85|12.77|9.97|0.11|0.11|102.48|1381.54|1345|45.51|
|中际旭创|300308.SZ|2024-05-15|1338.87|1332.38|61.6|45.65|8.53|8.53|70.57|65.39|12.49|9.76|0.12|0.12|100.24|1351.59|1315.05|44.5|
|中际旭创|300308.SZ|2024-05-14|1328.12|1238.27|61.1|45.28|8.46|8.46|70.01|64.87|12.39|9.68|0.12|0.12|99.43|1340.83|1304.3|44.14|
|中际旭创|300308.SZ|2024-05-13|1377.25|1284.08|63.36|46.96|8.77|8.77|72.6|67.27|12.85|10.04|0.11|0.11|103.11|1389.96|1353.43|45.8|
|中际旭创|300308.SZ|2024-05-10|1374.44|1281.46|63.24|46.86|8.75|8.75|72.45|67.13|12.82|10.02|0.11|0.11|102.9|1387.15|1350.62|45.7|
|中际旭创|300308.SZ|2024-05-09|1390.33|1296.28|63.97|47.41|8.85|8.85|73.29|67.9|12.97|10.13|0.11|0.11|104.09|1403.05|1366.52|46.24|
|中际旭创|300308.SZ|2024-05-08|1403.34|1308.41|64.57|47.85|8.94|8.94|73.97|68.54|13.09|10.23|0.11|0.11|105.06|1416.06|1379.52|46.68|
|中际旭创|300308.SZ|2024-05-07|1419.32|1323.3|65.3|48.39|9.04|9.04|74.81|69.32|13.24|10.34|0.11|0.11|106.26|1432.03|1395.5|47.22|
|中际旭创|300308.SZ|2024-05-06|1470.94|1371.43|67.68|50.15|9.37|9.37|77.53|71.84|13.72|10.72|0.11|0.11|110.12|1483.65|1447.12|48.97|
|中际旭创|300308.SZ|2024-04-30|1495.75|1394.56|68.82|51|9.52|9.52|78.84|73.05|13.96|10.9|0.11|0.11|111.98|1508.46|1471.93|49.81|
|中际旭创|300308.SZ|2024-04-29|1506.9|1404.97|69.33|51.38|9.6|9.6|79.43|73.6|14.06|10.98|0.1|0.1|112.82|1519.62|1483.09|50.19|
|中际旭创|300308.SZ|2024-04-26|1484.1|1383.71|68.28|50.6|9.45|9.45|78.23|72.48|13.85|10.81|0.11|0.11|111.11|1496.82|1460.29|49.41|
|中际旭创|300308.SZ|2024-04-25|1317.84|1228.69|60.63|44.93|8.39|8.39|69.47|64.36|12.3|9.6|0.12|0.12|98.66|1330.56|1294.02|43.79|
|中际旭创|300308.SZ|2024-04-24|1350.92|1259.53|62.15|46.06|8.6|8.6|71.21|65.98|12.6|9.84|0.12|0.12|101.14|1363.63|1327.1|44.91|
|中际旭创|300308.SZ|2024-04-23|1264.53|1178.99|58.18|43.12|8.05|8.05|66.66|61.76|11.8|9.21|0.12|0.12|94.67|1277.25|1240.71|41.98|
|中际旭创|300308.SZ|2024-04-22|1271.36|1185.35|58.49|43.35|8.1|8.1|67.01|62.09|11.86|9.26|0.12|0.12|95.18|1284.07|1247.54|42.21|
|中际旭创|300308.SZ|2024-04-19|1370.42|1280.6|111.96|62.84|10.1|9.61|55.96|56.54|14.21|12.78|0.11|0.11|203.92|1383.52|1340.36|71.67|
|中际旭创|300308.SZ|2024-04-18|1391.94|1300.71|113.72|63.82|10.26|9.76|56.84|57.42|14.44|12.98|0.11|0.11|207.12|1405.03|1361.87|72.82|
|中际旭创|300308.SZ|2024-04-17|1401.81|1309.93|114.53|64.27|10.33|9.82|57.24|57.83|14.54|13.07|0.11|0.11|208.59|1414.91|1371.75|73.35|
|中际旭创|300308.SZ|2024-04-16|1335.58|1248.04|109.12|61.24|9.84|9.36|54.54|55.1|13.85|12.45|0.12|0.12|198.73|1348.68|1305.51|69.81|
|中际旭创|300308.SZ|2024-04-15|1360.79|1271.6|111.18|62.39|10.03|9.54|55.57|56.14|14.11|12.69|0.12|0.12|202.48|1373.88|1330.72|71.16|
|中际旭创|300308.SZ|2024-04-12|1359.43|1270.32|111.06|62.33|10.02|9.53|55.51|56.08|14.1|12.68|0.12|0.12|202.28|1372.52|1329.36|71.09|
|中际旭创|300308.SZ|2024-04-11|1285.73|1201.45|105.04|58.95|9.47|9.01|52.5|53.04|13.33|11.99|0.12|0.12|191.32|1298.82|1255.66|67.14|
|中际旭创|300308.SZ|2024-04-10|1280.51|1196.58|104.62|58.71|9.44|8.97|52.29|52.83|13.28|11.94|0.12|0.12|190.54|1293.6|1250.44|66.87|
|中际旭创|300308.SZ|2024-04-09|1323.86|1237.09|108.16|60.7|9.76|9.28|54.06|54.62|13.73|12.34|0.12|0.12|196.99|1336.95|1293.79|69.18|
|中际旭创|300308.SZ|2024-04-08|1321.13|1234.54|107.94|60.58|9.74|9.26|53.95|54.5|13.7|12.32|0.12|0.12|196.58|1334.22|1291.06|69.04|
|中际旭创|300308.SZ|2024-04-03|1253.21|1171.07|102.39|57.46|9.24|8.78|51.17|51.7|13|11.69|0.13|0.13|186.48|1266.31|1223.14|65.41|
|中际旭创|300308.SZ|2024-04-02|1304.99|1219.46|106.62|59.84|9.62|9.15|53.29|53.84|13.53|12.17|0.12|0.12|194.18|1318.09|1274.93|68.17|
|中际旭创|300308.SZ|2024-04-01|1308.61|1222.83|106.91|60|9.64|9.17|53.44|53.99|13.57|12.2|0.12|0.12|194.72|1321.7|1278.54|68.37|
|中际旭创|300308.SZ|2024-03-29|1256.9|1174.52|102.69|57.63|9.26|8.81|51.32|51.85|13.04|11.72|0.13|0.13|187.03|1270|1226.84|65.6|
|中际旭创|300308.SZ|2024-03-28|1241.89|1160.49|101.46|56.94|9.15|8.7|50.71|51.23|12.88|11.58|0.13|0.13|184.79|1254.99|1211.82|64.8|
|中际旭创|300308.SZ|2024-03-27|1237.96|1156.82|101.14|56.76|9.12|8.68|50.55|51.07|12.84|11.54|0.13|0.13|184.21|1251.05|1207.89|64.59|
|中际旭创|300308.SZ|2024-03-26|1272.48|1189.08|103.96|58.34|9.38|8.92|51.96|52.5|13.2|11.86|0.12|0.12|189.34|1285.57|1242.41|66.44|
|中际旭创|300308.SZ|2024-03-25|1336.79|1249.17|109.22|61.29|9.85|9.37|54.59|55.15|13.86|12.46|0.12|0.12|198.91|1349.88|1306.72|69.88|
|中际旭创|300308.SZ|2024-03-22|1346.18|1257.94|109.98|61.72|9.92|9.44|54.97|55.54|13.96|12.55|0.12|0.12|200.31|1359.27|1316.11|70.38|
|中际旭创|300308.SZ|2024-03-21|1346.18|1257.94|109.98|61.72|9.92|9.44|54.97|55.54|13.96|12.55|0.12|0.12|200.31|1359.27|1316.11|70.38|
|中际旭创|300308.SZ|2024-03-20|1356.46|1267.55|110.82|62.19|10|9.51|55.39|55.96|14.07|12.65|0.12|0.12|201.84|1369.55|1326.39|70.93|
|中际旭创|300308.SZ|2024-03-19|1395.39|1303.93|114|63.98|10.28|9.78|56.98|57.57|14.47|13.01|0.11|0.11|207.63|1408.49|1365.32|73.01|
|中际旭创|300308.SZ|2024-03-18|1445.01|1350.29|118.06|66.25|10.65|10.13|59.01|59.61|14.99|13.47|0.11|0.11|215.02|1458.1|1414.94|75.66|
|中际旭创|300308.SZ|2024-03-15|1423.89|1330.56|116.33|65.29|10.49|9.98|58.14|58.74|14.77|13.28|0.11|0.11|211.87|1436.99|1393.82|74.53|
|中际旭创|300308.SZ|2024-03-14|1361.03|1271.82|111.2|62.4|10.03|9.54|55.58|56.15|14.12|12.69|0.12|0.12|202.52|1374.13|1330.96|71.17|
|中际旭创|300308.SZ|2024-03-13|1324.66|1237.84|108.22|60.74|9.76|9.28|54.09|54.65|13.74|12.35|0.12|0.12|197.11|1337.76|1294.59|69.23|
|中际旭创|300308.SZ|2024-03-12|1323.46|1236.71|108.13|60.68|9.75|9.28|54.04|54.6|13.73|12.34|0.12|0.12|196.93|1336.55|1293.39|69.16|
|中际旭创|300308.SZ|2024-03-11|1369.62|1279.85|111.9|62.8|10.09|9.6|55.93|56.5|14.21|12.77|0.11|0.11|203.8|1382.72|1339.55|71.63|
|中际旭创|300308.SZ|2024-03-08|1404.87|1312.78|114.78|64.41|10.35|9.85|57.37|57.96|14.57|13.1|0.11|0.11|209.04|1417.96|1374.8|73.52|
|中际旭创|300308.SZ|2024-03-07|1317.76|1231.39|107.66|60.42|9.71|9.24|53.81|54.36|13.67|12.29|0.12|0.12|196.08|1330.85|1287.69|68.86|
|中际旭创|300308.SZ|2024-03-06|1342.97|1254.94|109.72|61.58|9.9|9.41|54.84|55.4|13.93|12.52|0.12|0.12|199.83|1356.06|1312.9|70.21|
|中际旭创|300308.SZ|2024-03-05|1358.06|1269.05|110.95|62.27|10.01|9.52|55.45|56.03|14.09|12.66|0.12|0.12|202.08|1371.15|1327.99|71.01|
|中际旭创|300308.SZ|2024-03-04|1329.96|1242.79|108.66|60.98|9.8|9.32|54.31|54.87|13.79|12.4|0.12|0.12|197.9|1343.06|1299.89|69.51|
|中际旭创|300308.SZ|2024-03-01|1293.35|1208.58|105.67|59.3|9.53|9.06|52.81|53.36|13.41|12.06|0.12|0.12|192.45|1306.45|1263.28|67.55|
|中际旭创|300308.SZ|2024-02-29|1245.67|1164.02|101.77|57.11|9.18|8.73|50.87|51.39|12.92|11.61|0.13|0.13|185.35|1258.76|1215.6|65|
|中际旭创|300308.SZ|2024-02-28|1202.71|1123.88|98.26|72.13|8.86|8.86|49.11|49.62|12.47|12.26|0.13|0.13|286.72|1215.81|1172.65|62.71|
|中际旭创|300308.SZ|2024-02-27|1300.1|1214.88|106.22|77.97|9.58|9.58|53.09|53.63|13.48|13.26|0.12|0.12|309.94|1313.19|1270.03|67.91|
|中际旭创|300308.SZ|2024-02-26|1196.45|1118.03|97.75|71.76|8.82|8.82|48.86|49.36|12.41|12.2|0.13|0.13|285.23|1209.55|1166.38|62.37|
|中际旭创|300308.SZ|2024-02-23|1186.02|1108.28|96.9|71.13|8.74|8.74|48.43|48.93|12.3|12.09|0.13|0.13|282.74|1199.11|1155.95|61.81|
|中际旭创|300308.SZ|2024-02-22|1240.45|1159.14|101.34|74.4|9.14|9.14|50.65|51.17|12.87|12.65|0.13|0.13|295.72|1253.54|1210.38|64.72|
|中际旭创|300308.SZ|2024-02-21|1203.92|1125.01|98.36|72.21|8.87|8.87|49.16|49.67|12.49|12.28|0.13|0.13|287.01|1217.01|1173.85|62.77|
|中际旭创|300308.SZ|2024-02-20|1280.51|1196.58|104.62|76.8|9.44|9.44|52.29|52.83|13.28|13.06|0.12|0.12|305.27|1293.6|1250.44|66.87|
|中际旭创|300308.SZ|2024-02-19|1223.51|1143.31|99.96|73.38|9.02|9.02|49.96|50.48|12.69|12.48|0.13|0.13|291.68|1236.6|1193.44|63.82|
|中际旭创|300308.SZ|2024-02-08|1019.59|952.76|83.3|61.15|7.51|7.51|41.63|42.06|10.57|10.4|0.15|0.15|243.07|1032.68|989.52|52.91|
|中际旭创|300308.SZ|2024-02-07|1000.4|934.83|81.73|60|7.37|7.37|40.85|41.27|10.38|10.2|0.16|0.16|238.49|1013.5|970.33|51.89|
|中际旭创|300308.SZ|2024-02-06|1002.57|936.86|81.91|60.13|7.39|7.39|40.94|41.36|10.4|10.22|0.16|0.16|239.01|1015.66|972.5|52|
|中际旭创|300308.SZ|2024-02-05|899.17|840.23|73.46|53.93|6.63|6.63|36.72|37.09|9.33|9.17|0.17|0.17|214.36|912.26|869.1|46.47|
|中际旭创|300308.SZ|2024-02-02|881.9|824.1|72.05|52.89|6.5|6.5|36.01|36.38|9.15|8.99|0.18|0.18|210.24|895|851.84|45.55|
|中际旭创|300308.SZ|2024-02-01|891.54|833.1|72.84|53.47|6.57|6.57|36.41|36.78|9.25|9.09|0.18|0.18|212.54|904.63|861.47|46.07|
|中际旭创|300308.SZ|2024-01-31|825.31|771.21|67.43|49.5|6.08|6.08|33.7|34.05|8.56|8.42|0.19|0.19|196.75|838.4|795.24|42.52|
|中际旭创|300308.SZ|2024-01-30|812.46|759.21|66.38|48.73|5.99|5.99|33.18|33.52|8.43|8.28|0.19|0.19|193.69|825.55|782.39|41.84|
|中际旭创|300308.SZ|2024-01-29|833.49|778.86|68.1|49.99|6.14|6.14|34.03|34.39|8.64|8.5|0.19|0.19|198.7|846.59|803.43|42.96|
|中际旭创|300308.SZ|2024-01-26|930.96|869.94|76.06|55.83|6.86|6.86|38.01|38.41|9.66|9.49|0.17|0.17|221.94|944.05|900.89|48.17|
|中际旭创|300308.SZ|2024-01-25|950.14|887.87|77.63|56.99|7|7|38.8|39.2|9.85|9.69|0.17|0.17|226.51|963.24|920.08|49.2|
|中际旭创|300308.SZ|2024-01-24|912.81|852.98|74.58|54.75|6.73|6.73|37.27|37.66|9.47|9.31|0.17|0.17|217.61|925.91|882.75|47.2|
|中际旭创|300308.SZ|2024-01-23|915.22|855.23|74.77|54.89|6.74|6.74|37.37|37.76|9.49|9.33|0.17|0.17|218.19|928.32|885.15|47.33|
|中际旭创|300308.SZ|2024-01-22|895.95|837.23|73.2|53.74|6.6|6.6|36.59|36.96|9.29|9.14|0.18|0.18|213.59|909.05|865.89|46.3|
|中际旭创|300308.SZ|2024-01-19|891.14|832.73|72.81|53.45|6.57|6.57|36.39|36.76|9.24|9.09|0.18|0.18|212.44|904.23|861.07|46.04|
|中际旭创|300308.SZ|2024-01-18|881.74|823.95|72.04|52.88|6.5|6.5|36.01|36.38|9.14|8.99|0.18|0.18|210.21|894.84|851.68|45.54|
|中际旭创|300308.SZ|2024-01-17|794.96|742.85|64.95|47.68|5.86|5.86|32.46|32.8|8.24|8.11|0.2|0.2|189.52|808.05|764.89|40.9|
|中际旭创|300308.SZ|2024-01-16|805.15|752.38|65.78|48.29|5.93|5.93|32.88|33.22|8.35|8.21|0.2|0.2|191.95|818.25|775.09|41.45|
|中际旭创|300308.SZ|2024-01-15|817.92|764.31|66.82|49.05|6.03|6.03|33.4|33.74|8.48|8.34|0.19|0.19|194.99|831.01|787.85|42.13|
|中际旭创|300308.SZ|2024-01-12|807.32|754.41|65.96|48.42|5.95|5.95|32.97|33.31|8.37|8.23|0.19|0.19|192.46|820.42|777.25|41.56|
|中际旭创|300308.SZ|2024-01-11|830.04|775.64|67.81|49.78|6.12|6.12|33.89|34.24|8.61|8.46|0.19|0.19|197.88|843.14|799.97|42.78|
|中际旭创|300308.SZ|2024-01-10|802.83|750.21|65.59|48.15|5.92|5.92|32.78|33.12|8.33|8.19|0.2|0.2|191.39|815.92|772.76|41.32|
|中际旭创|300308.SZ|2024-01-09|813.42|760.11|66.46|48.79|5.99|5.99|33.22|33.56|8.44|8.29|0.19|0.19|193.92|826.52|783.36|41.89|
|中际旭创|300308.SZ|2024-01-08|793.19|741.2|64.8|47.57|5.85|5.85|32.39|32.72|8.23|8.09|0.2|0.2|189.1|806.29|763.12|40.81|
|中际旭创|300308.SZ|2024-01-05|803.07|750.43|65.61|48.16|5.92|5.92|32.79|33.13|8.33|8.19|0.2|0.2|191.45|816.16|773|41.34|
|中际旭创|300308.SZ|2024-01-04|834.94|780.21|68.21|50.08|6.15|6.15|34.09|34.45|8.66|8.51|0.19|0.19|199.05|848.03|804.87|43.04|
