vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,沪电股份2021年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|
|沪电股份|002463.SZ|2026-07-17|2459.34|2457.35|64.34|57.17|14.65|15.54|63.52|83.03|12.98|11.64|0.39|0.39|119.02|2522.77|2478.86|50.33|
|沪电股份|002463.SZ|2026-07-16|2630.99|2628.87|68.83|61.16|15.67|16.62|67.95|88.83|13.89|12.46|0.37|0.37|127.33|2694.43|2650.51|53.82|
|沪电股份|002463.SZ|2026-07-15|2640.8|2638.67|69.09|61.39|15.73|16.68|68.2|89.16|13.94|12.5|0.36|0.36|127.8|2704.24|2660.32|54.02|
|沪电股份|002463.SZ|2026-07-14|2638.88|2636.75|69.04|61.34|15.72|16.67|68.15|89.09|13.93|12.49|0.36|0.36|127.71|2702.32|2658.4|53.98|
|沪电股份|002463.SZ|2026-07-13|2398.91|2396.98|62.76|55.76|14.29|15.16|61.96|80.99|12.66|11.36|0.4|0.4|116.1|2462.35|2418.43|49.11|
|沪电股份|002463.SZ|2026-07-10|2490.9|2488.89|65.17|57.9|14.84|15.74|64.33|84.1|13.15|11.79|0.39|0.39|120.55|2554.33|2510.42|50.97|
|沪电股份|002463.SZ|2026-07-09|2642.15|2640.02|69.12|61.42|15.74|16.69|68.24|89.21|13.95|12.51|0.36|0.36|127.87|2705.59|2661.67|54.04|
|沪电股份|002463.SZ|2026-07-08|2467.03|2465.04|64.54|57.35|14.69|15.59|63.72|83.29|13.02|11.68|0.39|0.39|119.39|2530.47|2486.55|50.49|
|沪电股份|002463.SZ|2026-07-07|2496.28|2494.27|65.31|58.03|14.87|15.77|64.47|84.28|13.18|11.82|0.39|0.39|120.81|2559.72|2515.8|51.08|
|沪电股份|002463.SZ|2026-07-06|2479.16|2477.16|64.86|57.63|14.77|15.66|64.03|83.7|13.09|11.74|0.39|0.39|119.98|2542.59|2498.68|50.73|
|沪电股份|002463.SZ|2026-07-03|2604.63|2602.52|68.14|60.55|15.51|16.46|67.27|87.94|13.75|12.33|0.37|0.37|126.05|2668.06|2624.15|53.28|
|沪电股份|002463.SZ|2026-07-02|2511.49|2509.46|65.71|58.38|14.96|15.87|64.86|84.79|13.26|11.89|0.38|0.38|121.54|2574.92|2531.01|51.39|
|沪电股份|002463.SZ|2026-07-01|2790.52|2788.27|73.01|64.87|16.62|17.63|72.07|94.21|14.73|13.21|0.34|0.34|135.05|2853.96|2810.04|57.06|
|沪电股份|002463.SZ|2026-06-30|2940.43|2938.05|76.93|68.35|17.51|18.58|75.94|99.28|15.52|13.92|0.33|0.33|142.3|3003.86|2959.95|60.1|
|沪电股份|002463.SZ|2026-06-29|2714.51|2712.32|71.02|63.1|16.17|17.15|70.11|91.65|14.33|12.85|0.35|0.35|131.37|2777.94|2734.03|55.51|
|沪电股份|002463.SZ|2026-06-26|2834.2|2831.92|74.15|65.88|16.88|17.91|73.2|95.69|14.96|13.42|0.34|0.34|137.16|2897.64|2853.72|57.94|
|沪电股份|002463.SZ|2026-06-25|2982.57|2980.16|78.03|69.33|17.76|18.84|77.03|100.7|15.74|14.12|0.32|0.32|144.34|3046.01|3002.09|60.96|
|沪电股份|002463.SZ|2026-06-24|2758.58|2756.35|72.17|64.12|16.43|17.43|71.24|93.14|14.56|13.06|0.35|0.35|133.5|2822.01|2778.1|56.41|
|沪电股份|002463.SZ|2026-06-23|2665.24|2663.09|69.73|61.95|15.87|16.84|68.83|89.98|14.07|12.62|0.36|0.36|128.98|2728.68|2684.76|54.51|
|沪电股份|002463.SZ|2026-06-22|2795.33|2793.07|73.13|64.98|16.65|17.66|72.19|94.38|14.75|13.23|0.34|0.34|135.28|2858.77|2814.85|57.15|
|沪电股份|002463.SZ|2026-06-18|2846.13|2843.84|74.46|66.16|16.95|17.98|73.51|96.09|15.02|13.47|0.34|0.34|137.74|2909.57|2865.65|58.19|
|沪电股份|002463.SZ|2026-06-17|2820.15|2817.88|73.78|65.56|16.8|17.82|72.84|95.21|14.89|13.35|0.34|0.34|136.48|2883.59|2839.67|57.66|
|沪电股份|002463.SZ|2026-06-16|2706.42|2704.24|70.81|62.91|16.12|17.1|69.9|91.38|14.29|12.81|0.36|0.36|130.98|2769.86|2725.94|55.35|
|沪电股份|002463.SZ|2026-06-15|2574.03|2571.95|67.34|59.83|15.33|16.26|66.48|86.91|13.59|12.19|0.37|0.37|124.57|2637.47|2593.55|52.66|
|沪电股份|002463.SZ|2026-06-12|2409.3|2407.36|63.03|56.01|14.35|15.22|62.22|81.34|12.72|11.41|0.4|0.4|116.6|2472.74|2428.82|49.32|
|沪电股份|002463.SZ|2026-06-11|2442.21|2440.24|63.89|56.77|14.55|15.43|63.07|82.45|12.89|11.56|0.39|0.39|118.19|2505.65|2461.73|49.98|
|沪电股份|002463.SZ|2026-06-10|2513.22|2511.19|65.75|58.42|14.97|15.88|64.91|84.85|13.27|11.9|0.38|0.38|121.63|2576.66|2532.74|51.43|
|沪电股份|002463.SZ|2026-06-09|2715.08|2712.89|71.03|63.11|16.17|17.15|70.12|91.67|14.33|12.85|0.35|0.35|131.4|2778.52|2734.6|55.53|
|沪电股份|002463.SZ|2026-06-08|2636.38|2634.25|68.97|61.28|15.7|16.66|68.09|89.01|13.92|12.48|0.36|0.36|127.59|2699.81|2655.9|53.93|
|沪电股份|002463.SZ|2026-06-05|2563.64|2561.57|67.07|59.59|15.27|16.2|66.21|86.55|13.53|12.14|0.38|0.38|124.07|2627.07|2583.16|52.45|
|沪电股份|002463.SZ|2026-06-04|2709.89|2707.7|70.9|62.99|16.14|17.12|69.99|91.49|14.3|12.83|0.35|0.36|131.14|2773.33|2729.41|55.42|
|沪电股份|002463.SZ|2026-06-03|2497.82|2495.81|65.35|58.06|14.88|15.78|64.51|84.33|13.18|11.83|0.39|0.39|120.88|2561.26|2517.34|51.11|
|沪电股份|002463.SZ|2026-06-02|2520.92|2518.88|65.95|58.6|15.01|15.93|65.11|85.11|13.31|11.94|0.38|0.38|122|2584.35|2540.44|51.58|
|沪电股份|002463.SZ|2026-06-01|2357.54|2355.64|61.68|54.8|14.04|14.89|60.89|79.6|12.44|11.16|0.41|0.41|114.09|2420.97|2377.06|48.27|
|沪电股份|002463.SZ|2026-05-29|2540.93|2538.88|66.48|59.06|15.13|16.05|65.62|85.79|13.41|12.03|0.38|0.38|122.97|2604.37|2560.45|51.99|
|沪电股份|002463.SZ|2026-05-28|2560.56|2558.49|66.99|59.52|15.25|16.18|66.13|86.45|13.52|12.12|0.38|0.38|123.92|2623.99|2580.08|52.39|
|沪电股份|002463.SZ|2026-05-27|2468.77|2466.77|64.59|57.39|14.7|15.6|63.76|83.35|13.03|11.69|0.39|0.39|119.48|2532.2|2488.29|50.52|
|沪电股份|002463.SZ|2026-05-26|2566.33|2564.26|67.14|59.66|15.29|16.21|66.28|86.65|13.55|12.15|0.37|0.37|124.2|2629.77|2585.85|52.5|
|沪电股份|002463.SZ|2026-05-25|2358.12|2356.21|61.69|54.82|14.04|14.9|60.9|79.62|12.45|11.16|0.41|0.41|114.12|2421.55|2377.64|48.28|
|沪电股份|002463.SZ|2026-05-22|2195.12|2193.35|57.43|51.03|13.07|13.87|56.69|74.11|11.59|10.39|0.44|0.44|106.23|2258.56|2214.64|44.97|
|沪电股份|002463.SZ|2026-05-21|1995.56|1993.95|52.21|46.39|11.89|12.61|51.54|67.37|10.53|9.45|0.48|0.48|96.58|2059|2015.09|40.92|
|沪电股份|002463.SZ|2026-05-20|1993.26|1991.65|52.15|46.33|11.87|12.59|51.48|67.3|10.52|9.44|0.48|0.48|96.46|2056.69|2012.78|40.87|
|沪电股份|002463.SZ|2026-05-19|1974.4|1972.8|51.65|45.9|11.76|12.47|50.99|66.66|10.42|9.35|0.49|0.49|95.55|2037.83|1993.92|40.49|
|沪电股份|002463.SZ|2026-05-18|2006.34|2004.72|52.49|46.64|11.95|12.68|51.82|67.74|10.59|9.5|0.48|0.48|97.1|2069.78|2025.86|41.13|
|沪电股份|002463.SZ|2026-05-15|1981.9|1980.3|51.85|46.07|11.8|12.52|51.19|66.91|10.46|9.38|0.49|0.49|95.91|2045.34|2001.42|40.64|
|沪电股份|002463.SZ|2026-05-14|2059.45|2057.79|53.88|47.87|12.27|13.01|53.19|69.53|10.87|9.75|0.47|0.47|99.67|2122.89|2078.97|42.21|
|沪电股份|002463.SZ|2026-05-13|2166.45|2164.7|56.68|50.36|12.9|13.69|55.95|73.14|11.44|10.26|0.44|0.44|104.85|2229.88|2185.97|44.39|
|沪电股份|002463.SZ|2026-05-12|2091.4|2089.71|54.72|48.62|12.46|13.21|54.01|70.61|11.04|9.9|0.46|0.46|101.21|2154.83|2110.92|42.86|
|沪电股份|002463.SZ|2026-05-11|2091.4|2089.71|54.72|48.62|12.46|13.21|54.01|70.61|11.04|9.9|0.46|0.46|101.21|2154.83|2110.92|42.86|
|沪电股份|002463.SZ|2026-05-08|2091.98|2090.29|54.73|48.63|12.46|13.22|54.03|70.63|11.04|9.9|0.46|0.46|101.24|2155.41|2111.5|42.87|
|沪电股份|002463.SZ|2026-05-07|2076|2074.33|54.31|48.26|12.36|12.36|53.62|70.09|10.96|9.83|0.46|0.46|100.47|2139.44|2095.52|42.55|
|沪电股份|002463.SZ|2026-05-06|2016.54|2014.91|52.76|46.88|12.01|12.01|52.08|68.08|10.64|9.55|0.48|0.48|97.59|2079.98|2036.06|41.34|
|沪电股份|002463.SZ|2026-04-30|1973.82|1972.23|51.64|45.88|11.76|11.76|50.98|66.64|10.42|9.35|0.49|0.49|95.52|2037.26|1993.34|40.47|
|沪电股份|002463.SZ|2026-04-29|1962.47|1960.88|51.34|45.62|11.69|11.69|50.68|66.26|10.36|9.29|0.49|0.49|94.97|2025.9|1981.99|40.24|
|沪电股份|002463.SZ|2026-04-28|1960.54|1958.96|51.29|45.57|11.68|11.68|50.63|66.19|10.35|9.28|0.49|0.49|94.88|2023.98|1980.06|40.2|
|沪电股份|002463.SZ|2026-04-27|2019.62|2017.99|52.84|46.95|12.03|12.03|52.16|68.19|10.66|9.56|0.48|0.48|97.74|2083.06|2039.14|41.4|
|沪电股份|002463.SZ|2026-04-24|1970.16|1968.57|51.54|45.8|11.73|11.73|50.88|66.52|10.4|9.33|0.49|0.49|95.35|2033.6|1989.68|40.4|
|沪电股份|002463.SZ|2026-04-23|2051.76|2050.1|53.68|47.69|12.22|12.22|52.99|69.27|10.83|9.71|0.47|0.47|99.29|2115.19|2071.28|42.06|
|沪电股份|002463.SZ|2026-04-22|1987.29|1985.69|51.99|51.99|13.15|13.15|51.33|51.33|10.49|10.49|0.48|0.48|128.73|2032.85|2007.06|40.75|
|沪电股份|002463.SZ|2026-04-21|1920.9|1919.35|50.26|50.26|12.71|12.71|49.61|49.61|10.14|10.14|0.5|0.5|124.43|1966.46|1940.67|39.4|
|沪电股份|002463.SZ|2026-04-20|1885.88|1884.35|49.34|49.34|12.48|12.48|48.71|48.71|9.95|9.95|0.51|0.51|122.16|1931.43|1905.64|38.69|
|沪电股份|002463.SZ|2026-04-17|1879.33|1877.82|49.17|49.17|12.44|12.44|48.54|48.54|9.92|9.92|0.51|0.51|121.74|1924.89|1899.1|38.56|
|沪电股份|002463.SZ|2026-04-16|1816.6|1815.13|47.53|47.53|12.02|12.02|46.92|46.92|9.59|9.59|0.53|0.53|117.68|1862.16|1836.37|37.29|
|沪电股份|002463.SZ|2026-04-15|1785.42|1783.98|46.71|46.71|11.81|11.81|46.11|46.11|9.42|9.42|0.54|0.54|115.66|1830.98|1805.19|36.65|
|沪电股份|002463.SZ|2026-04-14|1877.02|1875.51|49.11|49.11|12.42|12.42|48.48|48.48|9.91|9.91|0.51|0.51|121.59|1922.58|1896.79|38.51|
|沪电股份|002463.SZ|2026-04-13|1706.33|1704.96|44.64|44.64|11.29|11.29|44.07|44.07|9.01|9.01|0.56|0.56|110.53|1751.89|1726.1|35.05|
|沪电股份|002463.SZ|2026-04-10|1699.6|1698.23|44.47|44.47|11.25|11.25|43.89|43.89|8.97|8.97|0.57|0.57|110.1|1745.16|1719.36|34.91|
|沪电股份|002463.SZ|2026-04-09|1651.87|1650.54|43.22|43.22|10.93|10.93|42.66|42.66|8.72|8.72|0.58|0.58|107|1697.43|1671.64|33.94|
|沪电股份|002463.SZ|2026-04-08|1617.81|1616.51|42.33|42.33|10.71|10.71|41.78|41.78|8.54|8.54|0.59|0.59|104.8|1663.37|1637.58|33.25|
|沪电股份|002463.SZ|2026-04-07|1470.79|1469.6|38.48|38.48|9.73|9.73|37.99|37.99|7.76|7.76|0.65|0.65|95.27|1516.35|1490.56|30.27|
|沪电股份|002463.SZ|2026-04-03|1468.67|1467.49|38.42|38.42|9.72|9.72|37.93|37.93|7.75|7.75|0.65|0.65|95.14|1514.23|1488.44|30.22|
|沪电股份|002463.SZ|2026-04-02|1467.71|1466.53|38.4|38.4|9.71|9.71|37.91|37.91|7.75|7.75|0.66|0.66|95.08|1513.27|1487.48|30.2|
|沪电股份|002463.SZ|2026-04-01|1525.83|1524.6|39.92|39.92|10.1|10.1|39.41|39.41|8.05|8.05|0.63|0.63|98.84|1571.39|1545.59|31.38|
|沪电股份|002463.SZ|2026-03-31|1461.94|1460.76|38.25|38.25|9.67|9.67|37.76|37.76|7.72|7.72|0.66|0.66|94.7|1507.5|1481.71|30.09|
|沪电股份|002463.SZ|2026-03-30|1523.9|1522.67|39.87|39.87|10.08|10.08|39.36|39.36|8.04|8.04|0.63|0.63|98.72|1569.46|1543.67|31.34|
|沪电股份|002463.SZ|2026-03-27|1551.81|1550.55|40.6|40.6|10.27|10.27|40.08|40.08|8.19|8.19|0.62|0.62|100.52|1597.36|1571.57|31.91|
|沪电股份|002463.SZ|2026-03-26|1520.44|1519.21|39.78|39.78|10.06|10.06|39.27|39.27|8.03|8.03|0.63|0.63|98.49|1566|1540.21|31.27|
|沪电股份|002463.SZ|2026-03-25|1587.98|1586.7|41.55|41.55|10.51|10.51|41.01|41.01|8.38|8.38|0.61|0.61|102.87|1633.54|1607.75|32.64|
|沪电股份|002463.SZ|2026-03-24|1583.56|1582.28|61.21|41.43|11.35|10.48|68.1|47.13|11.87|8.36|0.61|0.61|102.58|1633.08|1602.37|47.78|
|沪电股份|002463.SZ|2026-03-23|1544.11|1542.86|59.68|40.4|11.07|10.22|66.41|45.95|11.57|8.15|0.62|0.62|100.02|1593.63|1562.92|46.6|
|沪电股份|002463.SZ|2026-03-20|1622.24|1620.93|62.7|42.44|11.63|10.73|69.77|48.28|12.16|8.56|0.59|0.59|105.09|1671.76|1641.05|48.93|
|沪电股份|002463.SZ|2026-03-19|1661.3|1659.96|64.21|43.46|11.91|10.99|71.45|49.44|12.45|8.77|0.58|0.58|107.62|1710.83|1680.11|50.1|
|沪电股份|002463.SZ|2026-03-18|1751.17|1749.76|67.69|45.81|12.56|11.59|75.31|52.12|13.13|9.24|0.55|0.55|113.44|1800.7|1769.98|52.78|
|沪电股份|002463.SZ|2026-03-17|1647.06|1645.73|63.66|43.09|11.81|10.9|70.84|49.02|12.35|8.69|0.58|0.58|106.69|1696.59|1665.87|49.67|
|沪电股份|002463.SZ|2026-03-16|1615.5|1614.2|62.44|42.27|11.58|10.69|69.48|48.08|12.11|8.53|0.6|0.6|104.65|1665.03|1634.31|48.73|
|沪电股份|002463.SZ|2026-03-13|1562.2|1560.94|60.38|40.87|11.2|10.34|67.19|46.49|11.71|8.25|0.62|0.62|101.2|1611.72|1581.01|47.14|
|沪电股份|002463.SZ|2026-03-12|1469.06|1467.87|56.78|38.43|10.53|9.72|63.18|43.72|11.01|7.75|0.65|0.65|95.16|1518.58|1487.87|44.37|
|沪电股份|002463.SZ|2026-03-11|1486.38|1485.18|57.45|38.89|10.66|9.84|63.93|44.24|11.14|7.85|0.65|0.65|96.28|1535.9|1505.19|44.88|
|沪电股份|002463.SZ|2026-03-10|1475.02|1473.83|57.01|38.59|10.58|9.76|63.44|43.9|11.06|7.79|0.65|0.65|95.55|1524.55|1493.83|44.54|
|沪电股份|002463.SZ|2026-03-09|1427.69|1426.53|55.18|37.35|10.24|9.45|61.4|42.49|10.7|7.54|0.67|0.67|92.48|1477.21|1446.5|43.13|
|沪电股份|002463.SZ|2026-03-06|1451.16|1449.99|56.09|37.97|10.4|9.6|62.41|43.19|10.88|7.66|0.66|0.66|94|1500.69|1469.97|43.83|
|沪电股份|002463.SZ|2026-03-05|1471.18|1469.99|56.86|38.49|10.55|9.73|63.27|43.78|11.03|7.77|0.65|0.65|95.3|1520.7|1489.99|44.43|
|沪电股份|002463.SZ|2026-03-04|1462.52|1461.34|56.53|38.26|10.49|9.68|62.9|43.53|10.96|7.72|0.66|0.66|94.74|1512.04|1481.33|44.17|
|沪电股份|002463.SZ|2026-03-03|1466.75|1465.57|56.69|38.37|10.52|9.71|63.08|43.65|10.99|7.74|0.66|0.66|95.01|1516.27|1485.56|44.3|
|沪电股份|002463.SZ|2026-03-02|1575.48|1574.2|60.89|41.22|11.3|10.42|67.76|46.89|11.81|8.32|0.61|0.61|102.06|1625|1594.29|47.54|
|沪电股份|002463.SZ|2026-02-27|1608.77|1607.47|62.18|42.09|11.53|10.65|69.19|47.88|12.06|8.49|0.6|0.6|104.21|1658.29|1627.58|48.53|
|沪电股份|002463.SZ|2026-02-26|1642.64|1641.31|63.49|42.98|11.78|10.87|70.65|48.89|12.31|8.67|0.59|0.59|106.41|1692.16|1661.45|49.54|
|沪电股份|002463.SZ|2026-02-25|1493.31|1492.1|57.72|39.07|10.71|9.88|64.22|44.44|11.19|7.88|0.64|0.64|96.73|1542.83|1512.12|45.09|
|沪电股份|002463.SZ|2026-02-24|1392.47|1391.35|53.82|36.43|9.98|9.21|59.89|41.44|10.44|7.35|0.69|0.69|90.2|1441.99|1411.28|42.08|
|沪电股份|002463.SZ|2026-02-13|1331.08|1330.01|51.45|34.82|9.54|8.81|57.25|39.61|9.98|7.03|0.72|0.72|86.22|1380.61|1349.89|40.25|
|沪电股份|002463.SZ|2026-02-12|1326.85|1325.78|51.28|34.71|9.51|8.78|57.06|39.49|9.95|7|0.72|0.72|85.95|1376.37|1345.66|40.13|
|沪电股份|002463.SZ|2026-02-11|1335.7|1334.62|51.63|34.94|9.58|8.84|57.44|39.75|10.01|7.05|0.72|0.72|86.52|1385.23|1354.51|40.39|
|沪电股份|002463.SZ|2026-02-10|1390.55|1389.42|53.75|36.38|9.97|9.2|59.8|41.38|10.42|7.34|0.69|0.69|90.08|1440.07|1409.36|42.03|
|沪电股份|002463.SZ|2026-02-09|1377.65|1376.54|53.25|36.04|9.88|9.12|59.25|41|10.33|7.27|0.7|0.7|89.24|1427.18|1396.46|41.64|
|沪电股份|002463.SZ|2026-02-06|1330.89|1329.82|51.44|34.82|9.54|8.81|57.24|39.61|9.98|7.02|0.72|0.72|86.21|1380.41|1349.7|40.25|
|沪电股份|002463.SZ|2026-02-05|1269.5|1268.48|49.07|33.21|9.1|8.4|54.6|37.78|9.52|6.7|0.76|0.76|82.24|1319.03|1288.31|38.42|
|沪电股份|002463.SZ|2026-02-04|1276.82|1275.78|49.35|33.4|9.15|8.45|54.91|38|9.57|6.74|0.75|0.75|82.71|1326.34|1295.63|38.63|
|沪电股份|002463.SZ|2026-02-03|1338.97|1337.89|51.75|35.03|9.6|8.86|57.59|39.85|10.04|7.07|0.72|0.72|86.74|1388.5|1357.78|40.49|
|沪电股份|002463.SZ|2026-02-02|1329.16|1328.09|51.37|34.77|9.53|8.79|57.16|39.56|9.96|7.02|0.72|0.72|86.1|1378.68|1347.97|40.2|
|沪电股份|002463.SZ|2026-01-30|1342.24|1341.16|51.88|35.12|9.62|8.88|57.73|39.95|10.06|7.08|0.72|0.72|86.95|1391.77|1361.05|40.59|
|沪电股份|002463.SZ|2026-01-29|1330.7|1329.62|51.43|34.81|9.54|8.81|57.23|39.6|9.97|7.02|0.72|0.72|86.2|1380.22|1349.51|40.24|
|沪电股份|002463.SZ|2026-01-28|1386.12|1385|53.58|36.26|9.94|9.17|59.61|41.25|10.39|7.32|0.69|0.69|89.79|1435.64|1404.93|41.89|
|沪电股份|002463.SZ|2026-01-27|1377.65|1376.54|53.25|39.86|9.88|9.88|59.25|41|10.33|7.72|0.7|0.7|95.77|1427.18|1396.46|41.64|
|沪电股份|002463.SZ|2026-01-26|1378.81|1377.69|53.29|39.89|9.89|9.89|59.3|41.04|10.33|7.73|0.7|0.7|95.85|1428.33|1397.62|41.68|
|沪电股份|002463.SZ|2026-01-23|1387.47|1386.35|53.63|40.14|9.95|9.95|59.67|41.29|10.4|7.78|0.69|0.69|96.46|1436.99|1406.28|41.93|
|沪电股份|002463.SZ|2026-01-22|1469.06|1467.87|56.78|42.5|10.53|10.53|63.18|43.72|11.01|8.23|0.65|0.65|102.13|1518.58|1487.87|44.37|
|沪电股份|002463.SZ|2026-01-21|1424.03|1422.88|55.04|41.2|10.21|10.21|61.24|42.38|10.67|7.98|0.68|0.68|99|1473.55|1442.84|43.02|
|沪电股份|002463.SZ|2026-01-20|1368.8|1367.7|52.91|39.6|9.81|9.81|58.87|40.74|10.26|7.67|0.7|0.7|95.16|1418.32|1387.61|41.38|
|沪电股份|002463.SZ|2026-01-19|1449.24|1448.07|56.01|41.93|10.39|10.39|62.33|43.13|10.86|8.12|0.66|0.66|100.75|1498.76|1468.05|43.78|
|沪电股份|002463.SZ|2026-01-16|1481.76|1480.56|57.27|42.87|10.62|10.62|63.73|44.1|11.11|8.3|0.65|0.65|103.01|1531.28|1500.57|44.75|
|沪电股份|002463.SZ|2026-01-15|1457.71|1456.53|56.34|42.17|10.45|10.45|62.69|43.38|10.93|8.17|0.66|0.66|101.34|1507.23|1476.52|44.03|
|沪电股份|002463.SZ|2026-01-14|1416.72|1415.57|54.76|40.99|10.16|10.16|60.93|42.16|10.62|7.94|0.68|0.68|98.49|1466.24|1435.53|42.81|
|沪电股份|002463.SZ|2026-01-13|1336.28|1335.2|51.65|38.66|9.58|9.58|57.47|39.77|10.02|7.49|0.72|0.72|92.9|1385.8|1355.09|40.41|
|沪电股份|002463.SZ|2026-01-12|1330.12|1329.05|51.41|38.48|9.54|9.54|57.2|39.59|9.97|7.45|0.72|0.72|92.47|1379.64|1348.93|40.22|
|沪电股份|002463.SZ|2026-01-09|1347.05|1345.97|52.07|38.97|9.66|9.66|57.93|40.09|10.1|7.55|0.71|0.71|93.65|1396.58|1365.86|40.73|
|沪电股份|002463.SZ|2026-01-08|1370.72|1369.62|52.98|39.66|9.83|9.83|58.95|40.79|10.27|7.68|0.7|0.7|95.29|1420.25|1389.53|41.43|
|沪电股份|002463.SZ|2026-01-07|1414.79|1413.65|54.68|40.93|10.14|10.14|60.85|42.11|10.6|7.93|0.68|0.68|98.35|1464.32|1433.6|42.75|
|沪电股份|002463.SZ|2026-01-06|1418.26|1417.11|54.82|41.03|10.17|10.17|61|42.21|10.63|7.95|0.68|0.68|98.6|1467.78|1437.07|42.85|
|沪电股份|002463.SZ|2026-01-05|1461.55|1460.37|56.49|42.28|10.48|10.48|62.86|43.5|10.95|8.19|0.66|0.66|101.61|1511.08|1480.36|44.14|
|沪电股份|002463.SZ|2025-12-31|1406.13|1405|54.35|40.68|10.08|10.08|60.47|41.85|10.54|7.88|0.68|0.68|97.75|1455.66|1424.94|42.49|
|沪电股份|002463.SZ|2025-12-30|1435.38|1434.22|55.48|41.53|10.29|10.29|61.73|42.72|10.76|8.04|0.67|0.67|99.79|1484.91|1454.19|43.36|
|沪电股份|002463.SZ|2025-12-29|1476.76|1475.56|57.08|42.72|10.59|10.59|63.51|43.95|11.07|8.28|0.65|0.65|102.66|1526.28|1495.57|44.6|
|沪电股份|002463.SZ|2025-12-26|1381.31|1380.19|53.39|39.96|9.9|9.9|59.41|41.11|10.35|7.74|0.69|0.7|96.03|1430.83|1400.12|41.75|
|沪电股份|002463.SZ|2025-12-25|1394.01|1392.88|53.88|40.33|9.99|9.99|59.95|41.49|10.45|7.81|0.69|0.69|96.91|1443.53|1412.82|42.13|
|沪电股份|002463.SZ|2025-12-24|1408.83|1407.69|54.45|40.76|10.1|10.1|60.59|41.93|10.56|7.9|0.68|0.68|97.94|1458.35|1427.64|42.57|
|沪电股份|002463.SZ|2025-12-23|1374.38|1373.27|53.12|39.76|9.85|9.85|59.11|40.9|10.3|7.7|0.7|0.7|95.55|1423.91|1393.19|41.54|
|沪电股份|002463.SZ|2025-12-22|1373.8|1372.69|53.1|39.75|9.85|9.85|59.08|40.89|10.3|7.7|0.7|0.7|95.51|1423.33|1392.61|41.53|
|沪电股份|002463.SZ|2025-12-19|1299.33|1298.28|50.22|37.59|9.32|9.32|55.88|38.67|9.74|7.28|0.74|0.74|90.33|1348.85|1318.14|39.31|
|沪电股份|002463.SZ|2025-12-18|1310.68|1309.63|50.66|37.92|9.4|9.4|56.37|39.01|9.82|7.35|0.73|0.73|91.12|1360.21|1329.49|39.64|
|沪电股份|002463.SZ|2025-12-17|1385.54|1384.42|53.55|40.09|9.93|9.93|59.59|41.24|10.39|7.77|0.69|0.69|96.32|1435.07|1404.35|41.88|
|沪电股份|002463.SZ|2025-12-16|1316.07|1315.01|50.87|38.08|9.44|9.44|56.6|39.17|9.86|7.38|0.73|0.73|91.49|1365.6|1334.88|39.8|
|沪电股份|002463.SZ|2025-12-15|1320.69|1319.62|51.05|38.21|9.47|9.47|56.8|39.31|9.9|7.4|0.72|0.73|91.81|1370.22|1339.5|39.94|
|沪电股份|002463.SZ|2025-12-12|1361.87|1360.77|52.64|39.4|9.76|9.76|58.57|40.53|10.21|7.63|0.7|0.71|94.68|1411.4|1380.68|41.17|
|沪电股份|002463.SZ|2025-12-11|1355.14|1354.04|52.38|39.21|9.72|9.72|58.28|40.33|10.16|7.59|0.71|0.71|94.21|1404.66|1373.95|40.97|
|沪电股份|002463.SZ|2025-12-10|1396.9|1395.77|53.99|40.41|10.02|10.02|60.08|41.57|10.47|7.83|0.68|0.69|97.11|1446.42|1415.71|42.21|
|沪电股份|002463.SZ|2025-12-09|1421.14|1420|54.93|41.12|10.19|10.19|61.12|42.3|10.65|7.96|0.67|0.68|98.8|1470.67|1439.95|42.94|
|沪电股份|002463.SZ|2025-12-08|1371.3|1370.19|53|39.67|9.83|9.83|58.98|40.81|10.28|7.69|0.7|0.7|95.33|1420.83|1390.11|41.45|
|沪电股份|002463.SZ|2025-12-05|1318.77|1317.7|50.97|38.15|9.46|9.46|56.72|39.25|9.88|7.39|0.73|0.73|91.68|1368.29|1337.58|39.89|
|沪电股份|002463.SZ|2025-12-04|1361.87|1360.77|52.64|39.4|9.76|9.76|58.57|40.53|10.21|7.63|0.7|0.71|94.68|1411.4|1380.68|41.17|
|沪电股份|002463.SZ|2025-12-03|1376.69|1375.58|53.21|39.83|9.87|9.87|59.21|40.97|10.32|7.72|0.69|0.7|95.71|1426.21|1395.5|41.61|
|沪电股份|002463.SZ|2025-12-02|1364.95|1363.85|52.76|39.49|9.79|9.79|58.7|40.62|10.23|7.65|0.7|0.7|94.89|1414.48|1383.76|41.26|
|沪电股份|002463.SZ|2025-12-01|1387.27|1386.15|53.62|40.14|9.95|9.95|59.66|41.29|10.4|7.77|0.69|0.69|96.44|1436.8|1406.08|41.93|
