vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,工业富联2021年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|工业富联|601138.SH|2024-08-08|4068.94|4067.82|19.34|17.99|2.8|2.93|9.44|14.83|0.85|0.76|2.69||311.68|4493.94|3695|12.62|
|工业富联|601138.SH|2024-08-07|4053.05|4051.93|19.26|17.92|2.79|2.92|9.41|14.77|0.85|0.76|2.7||310.46|4478.04|3679.11|12.57|
|工业富联|601138.SH|2024-08-06|4134.51|4133.36|19.65|18.28|2.84|2.98|9.6|15.06|0.87|0.77|2.64||316.7|4559.5|3760.57|12.84|
|工业富联|601138.SH|2024-08-05|4057.02|4055.9|19.28|17.94|2.79|2.92|9.42|14.78|0.85|0.76|2.69||310.77|4482.02|3683.08|12.58|
|工业富联|601138.SH|2024-08-02|4436.5|4435.27|21.09|20.08|3.05|3.05|10.3|16.17|0.93|0.91|2.46||356.05|4861.49|4062.56|13.87|
|工业富联|601138.SH|2024-08-01|4762.33|4761.01|22.63|21.55|3.27|3.27|11.05|17.35|1|0.97|2.29||382.2|5187.33|4388.39|14.99|
|工业富联|601138.SH|2024-07-31|4736.5|4735.19|22.51|21.44|3.26|3.25|10.99|17.26|0.99|0.97|2.31||380.12|5161.5|4362.56|14.9|
|工业富联|601138.SH|2024-07-30|4539.73|4538.48|21.58|20.54|3.12|3.12|10.54|16.54|0.95|0.93|2.41||364.33|4964.73|4165.79|14.23|
|工业富联|601138.SH|2024-07-29|4728.48|4727.17|22.47|21.4|3.25|3.25|10.98|17.23|0.99|0.97|2.31||379.48|5153.47|4354.54|14.87|
|工业富联|601138.SH|2024-07-26|4668.87|4667.58|22.19|21.13|3.21|3.21|10.84|17.01|0.98|0.95|2.34|2.34|374.7|5093.87|4294.93|14.67|
|工业富联|601138.SH|2024-07-25|4609.27|4608|21.91|20.86|3.17|3.17|10.7|16.79|0.97|0.94|2.37|2.37|369.91|5034.27|4235.33|14.46|
|工业富联|601138.SH|2024-07-24|4827.81|4826.48|22.95|21.85|3.32|3.32|11.21|17.59|1.01|0.99|2.26|2.26|387.45|5252.81|4453.87|15.21|
|工业富联|601138.SH|2024-07-23|4875.5|4874.15|23.17|22.06|3.35|3.35|11.32|17.76|1.02|1|2.24|2.24|391.28|5300.49|4501.56|15.37|
|工业富联|601138.SH|2024-07-22|4949.01|4947.64|23.52|22.4|3.4|3.4|11.49|18.03|1.04|1.01|2.21|2.21|397.18|5374|4575.07|15.63|
|工业富联|601138.SH|2024-07-19|4899.34|4897.98|23.29|22.17|3.37|3.36|11.37|17.85|1.03|1|2.23|2.23|393.19|5324.33|4525.4|15.46|
|工业富联|601138.SH|2024-07-18|5048.34|5046.95|23.99|22.85|3.47|3.47|11.72|18.39|1.06|1.03|2.16|2.16|405.15|5473.34|4674.4|15.96|
|工业富联|601138.SH|2024-07-17|5155.63|5154.2|24.5|23.33|3.54|3.54|11.97|18.79|1.08|1.05|2.12|2.12|413.76|5580.62|4781.69|16.33|
|工业富联|601138.SH|2024-07-16|5455.63|5454.12|25.93|24.69|3.75|3.75|12.66|19.88|1.15|1.12|2|2|437.84|5880.62|5081.69|17.36|
|工业富联|601138.SH|2024-07-15|5356.29|5354.81|25.46|24.24|3.68|3.68|12.43|19.52|1.12|1.09|2.04|2.04|429.86|5781.29|4982.35|17.02|
|工业富联|601138.SH|2024-07-12|5415.89|5414.4|25.74|24.51|3.72|3.72|12.57|19.73|1.14|1.11|2.02|2.02|434.65|5840.89|5041.95|17.22|
|工业富联|601138.SH|2024-07-11|5713.91|5712.33|27.16|25.86|3.93|3.92|13.26|20.82|1.2|1.17|1.91|1.91|458.56|6138.9|5339.97|18.24|
|工业富联|601138.SH|2024-07-10|5751.65|5750.06|27.34|26.03|3.95|3.95|13.35|20.96|1.21|1.18|1.9|1.9|461.59|6176.65|5377.71|18.37|
|工业富联|601138.SH|2024-07-09|5761.59|5759.99|27.38|26.07|3.96|3.96|13.37|20.99|1.21|1.18|1.9|1.9|462.39|6186.58|5387.65|18.4|
|工业富联|601138.SH|2024-07-08|5356.29|5354.81|25.46|24.24|3.68|3.68|12.43|19.52|1.12|1.09|2.04|2.04|429.86|5781.29|4982.35|17.02|
|工业富联|601138.SH|2024-07-05|5380.13|5378.64|25.57|24.35|3.7|3.69|12.49|19.6|1.13|1.1|2.03|2.03|431.78|5805.13|5006.19|17.1|
|工业富联|601138.SH|2024-07-04|5417.88|5416.38|25.75|24.52|3.73|3.72|12.58|19.74|1.14|1.11|2.02|2.02|434.81|5842.88|5043.94|17.23|
|工业富联|601138.SH|2024-07-03|5439.73|5438.23|25.85|24.62|3.74|3.74|12.63|19.82|1.14|1.11|2.01|2.01|436.56|5864.73|5065.79|17.3|
|工业富联|601138.SH|2024-07-02|5434.8|5433.3|25.83|24.6|3.74|3.73|12.61|19.8|1.14|1.11|2.01|2.01|436.17|5859.79|5060.86|17.28|
|工业富联|601138.SH|2024-07-01|5561.93|5560.39|26.43|25.17|3.82|3.82|12.91|20.27|1.17|1.14|1.96|1.96|446.37|5986.92|5187.99|17.72|
|工业富联|601138.SH|2024-06-28|5442.74|5441.24|25.87|24.63|3.74|3.74|12.63|19.83|1.14|1.11|2.01|2.01|436.8|5867.74|5068.8|17.31|
|工业富联|601138.SH|2024-06-27|5325.55|5324.07|25.31|24.1|3.66|3.66|12.36|19.4|1.12|1.09|2.05|2.05|427.4|5750.54|4951.61|16.91|
|工业富联|601138.SH|2024-06-26|5397.06|5395.56|25.65|24.42|3.71|3.71|12.53|19.67|1.13|1.1|2.02|2.02|433.14|5822.05|5023.12|17.16|
|工业富联|601138.SH|2024-06-25|5252.05|5250.6|24.96|23.77|3.61|3.61|12.19|19.14|1.1|1.07|2.08|2.08|421.5|5677.05|4878.11|16.66|
|工业富联|601138.SH|2024-06-24|5472.54|5471.03|26.01|24.77|3.76|3.76|12.7|19.94|1.15|1.12|2|2|439.19|5897.54|5098.6|17.41|
|工业富联|601138.SH|2024-06-21|5655.29|5647.02|26.88|25.59|3.89|3.89|13.13|20.61|1.19|1.16|1.93|1.93|453.86|6080.29|5281.35|18.04|
|工业富联|601138.SH|2024-06-20|5683.1|5674.79|27.01|25.72|3.91|3.91|13.19|20.71|1.19|1.16|1.92|1.92|456.09|6108.1|5309.16|18.13|
|工业富联|601138.SH|2024-06-19|5655.29|5647.02|26.88|25.59|3.89|3.89|13.13|20.61|1.19|1.16|1.93|1.93|453.86|6080.29|5281.35|18.04|
|工业富联|601138.SH|2024-06-18|5685.08|5676.77|27.02|25.73|3.91|3.91|13.2|20.71|1.19|1.16|1.92|1.92|456.25|6110.08|5311.15|18.14|
|工业富联|601138.SH|2024-06-17|5464.59|5456.6|25.97|24.73|3.76|3.76|12.68|19.91|1.15|1.12|2|2|438.56|5889.59|5090.65|17.39|
|工业富联|601138.SH|2024-06-14|5408.97|5401.07|25.71|24.48|3.72|3.72|12.55|19.71|1.14|1.11|2.02|2.02|434.09|5833.97|5035.04|17.2|
|工业富联|601138.SH|2024-06-13|5144.78|5137.26|24.45|23.28|3.54|3.54|11.94|18.75|1.08|1.05|2.12|2.12|412.89|5569.78|4770.84|16.29|
|工业富联|601138.SH|2024-06-12|4840.86|4833.79|23.01|21.91|3.33|3.33|11.24|17.64|1.02|0.99|2.26|2.26|388.5|5265.86|4466.92|15.26|
|工业富联|601138.SH|2024-06-11|4809.08|4802.05|22.86|21.76|3.31|3.31|11.16|17.52|1.01|0.98|2.27|2.27|385.95|5234.08|4435.14|15.15|
|工业富联|601138.SH|2024-06-07|4872.65|4865.52|23.16|22.05|3.35|3.35|11.31|17.75|1.02|1|2.24|2.24|391.05|5297.64|4498.71|15.36|
|工业富联|601138.SH|2024-06-06|5178.55|5170.98|24.61|23.44|3.56|3.56|12.02|18.87|1.09|1.06|2.11|2.11|415.6|5603.55|4804.61|16.41|
|工业富联|601138.SH|2024-06-05|4707.77|4700.89|22.38|21.31|3.24|3.24|10.93|17.15|0.99|0.96|2.32|2.32|377.82|5132.77|4333.84|14.8|
|工业富联|601138.SH|2024-06-04|4725.65|4718.74|22.46|21.39|3.25|3.25|10.97|17.22|0.99|0.97|2.31|2.31|379.25|5150.65|4351.71|14.86|
|工业富联|601138.SH|2024-06-03|4741.54|4734.61|22.54|21.46|3.26|3.26|11.01|17.28|1|0.97|2.3|2.3|380.53|5166.54|4367.6|14.92|
|工业富联|601138.SH|2024-05-31|4550.85|4544.2|21.63|20.6|3.13|3.13|10.56|16.58|0.96|0.93|2.4|2.4|365.22|4975.85|4176.91|14.27|
|工业富联|601138.SH|2024-05-30|4755.45|4748.5|22.6|21.52|3.27|3.27|11.04|17.33|1|0.97|2.3|2.3|381.64|5180.45|4381.51|14.96|
|工业富联|601138.SH|2024-05-29|4809.08|4802.05|22.86|21.76|3.31|3.31|11.16|17.52|1.01|0.98|2.27|2.27|385.95|5234.08|4435.14|15.15|
|工业富联|601138.SH|2024-05-28|4791.2|4784.2|22.77|21.68|3.29|3.29|11.12|17.46|1.01|0.98|2.28|2.28|384.51|5216.2|4417.26|15.09|
|工业富联|601138.SH|2024-05-27|4938.2|4930.98|23.47|22.35|3.4|3.4|11.46|17.99|1.04|1.01|2.21|2.21|396.31|5363.19|4564.26|15.59|
|工业富联|601138.SH|2024-05-24|4797.16|4790.15|22.8|21.71|3.3|3.3|11.13|17.48|1.01|0.98|2.28|2.28|384.99|5222.16|4423.22|15.11|
|工业富联|601138.SH|2024-05-23|5089.16|5081.72|24.19|23.03|3.5|3.5|11.81|18.54|1.07|1.04|2.15|2.15|408.43|5514.16|4715.22|16.1|
|工业富联|601138.SH|2024-05-22|5051.42|5044.04|24.01|22.86|3.47|3.47|11.72|18.41|1.06|1.03|2.16|2.16|405.4|5476.42|4677.48|15.98|
|工业富联|601138.SH|2024-05-21|5109.03|5101.56|24.28|23.12|3.51|3.51|11.86|18.62|1.07|1.04|2.14|2.14|410.02|5534.02|4735.09|16.17|
|工业富联|601138.SH|2024-05-20|5208.35|5200.73|24.75|23.57|3.58|3.58|12.09|18.98|1.09|1.06|2.1|2.1|417.99|5633.35|4834.41|16.51|
|工业富联|601138.SH|2024-05-17|5105.06|5097.59|24.26|23.1|3.51|3.51|11.85|18.6|1.07|1.04|2.14|2.14|409.7|5530.05|4731.12|16.16|
|工业富联|601138.SH|2024-05-16|5081.22|5073.79|24.15|23|3.49|3.49|11.79|18.51|1.07|1.04|2.15|2.15|407.79|5506.22|4707.28|16.08|
|工业富联|601138.SH|2024-05-15|4826.96|4819.9|22.94|21.84|3.32|3.32|11.2|17.59|1.01|0.99|2.26|2.26|387.38|5251.96|4453.02|15.21|
|工业富联|601138.SH|2024-05-14|4727.64|4720.73|22.47|21.4|3.25|3.25|10.97|17.23|0.99|0.97|2.31|2.31|379.41|5152.64|4353.7|14.87|
|工业富联|601138.SH|2024-05-13|4767.37|4760.4|22.66|21.57|3.28|3.28|11.07|17.37|1|0.97|2.29|2.29|382.6|5192.36|4393.43|15|
|工业富联|601138.SH|2024-05-10|4751.48|4744.53|22.58|21.5|3.27|3.27|11.03|17.31|1|0.97|2.3|2.3|381.33|5176.47|4377.54|14.95|
|工业富联|601138.SH|2024-05-09|4811.07|4804.03|22.87|21.77|3.31|3.31|11.17|17.53|1.01|0.98|2.27|2.27|386.11|5236.06|4437.13|15.15|
|工业富联|601138.SH|2024-05-08|4858.74|4851.64|23.09|21.99|3.34|3.34|11.28|17.7|1.02|0.99|2.25|2.25|389.93|5283.74|4484.8|15.32|
|工业富联|601138.SH|2024-05-07|5041.49|5034.12|23.96|22.82|3.47|3.47|11.7|18.37|1.06|1.03|2.17|2.17|404.6|5466.49|4667.55|15.94|
|工业富联|601138.SH|2024-05-06|4930.25|4923.04|23.43|22.31|3.39|3.39|11.44|17.96|1.03|1.01|2.22|2.22|395.67|5355.25|4556.31|15.56|
|工业富联|601138.SH|2024-04-30|4866.69|4859.57|23.13|22.02|3.35|3.35|11.3|17.73|1.02|0.99|2.24|2.24|390.57|5291.68|4492.75|15.34|
|工业富联|601138.SH|2024-04-29|4870.66|4863.54|23.15|23.15|3.47|3.47|11.31|11.31|1.02|1.02|2.24|2.24|357.12|5359.36|4524.73|15.45|
|工业富联|601138.SH|2024-04-26|4848.81|4841.72|23.05|23.05|3.46|3.46|11.25|11.25|1.02|1.02|2.25|2.25|355.51|5337.51|4502.88|15.38|
|工业富联|601138.SH|2024-04-25|4407.83|4401.38|20.95|20.95|3.14|3.14|10.23|10.23|0.93|0.93|2.48|2.48|323.18|4896.52|4061.9|13.87|
|工业富联|601138.SH|2024-04-24|4417.76|4411.3|21|21|3.15|3.15|10.25|10.25|0.93|0.93|2.47|2.47|323.91|4906.46|4071.83|13.91|
|工业富联|601138.SH|2024-04-23|4090|4084.02|19.44|19.44|2.92|2.92|9.49|9.49|0.86|0.86|2.67|2.67|299.88|4578.7|3744.08|12.79|
|工业富联|601138.SH|2024-04-22|4139.66|4133.61|19.68|19.68|2.95|2.95|9.61|9.61|0.87|0.87|2.64|2.64|303.52|4628.36|3793.74|12.96|
|工业富联|601138.SH|2024-04-19|4380.02|4373.61|20.82|20.82|3.12|3.12|10.17|10.17|0.92|0.92|2.49|2.49|321.14|4868.72|4034.09|13.78|
|工业富联|601138.SH|2024-04-18|4548.86|4542.21|21.62|21.62|3.24|3.24|10.56|10.56|0.95|0.95|2.4|2.4|333.52|5037.56|4202.94|14.35|
|工业富联|601138.SH|2024-04-17|4469.41|4462.87|21.24|21.24|3.19|3.19|10.37|10.37|0.94|0.94|2.44|2.44|327.7|4958.1|4123.48|14.08|
|工业富联|601138.SH|2024-04-16|4332.34|4326.01|20.59|20.59|3.09|3.09|10.06|10.06|0.91|0.91|2.52|2.52|317.65|4821.04|3986.42|13.61|
|工业富联|601138.SH|2024-04-15|4417.76|4411.3|21|21|3.15|3.15|10.25|10.25|0.93|0.93|2.47|2.47|323.91|4906.46|4071.83|13.91|
|工业富联|601138.SH|2024-04-12|4421.73|4415.27|21.02|21.02|3.15|3.15|10.26|10.26|0.93|0.93|2.47|2.47|324.2|4910.43|4075.81|13.92|
|工业富联|601138.SH|2024-04-11|4221.11|4214.93|20.06|20.06|3.01|3.01|9.8|9.8|0.89|0.89|2.59|2.59|309.49|4709.8|3875.18|13.23|
|工业富联|601138.SH|2024-04-10|4191.31|4185.18|19.92|19.92|2.99|2.99|9.73|9.73|0.88|0.88|2.61|2.61|307.31|4680.01|3845.38|13.13|
|工业富联|601138.SH|2024-04-09|4348.24|4341.88|20.67|20.67|3.1|3.1|10.09|10.09|0.91|0.91|2.51|2.51|318.81|4836.93|4002.31|13.67|
|工业富联|601138.SH|2024-04-08|4370.09|4363.7|20.77|20.77|3.12|3.12|10.14|10.14|0.92|0.92|2.5|2.5|320.42|4858.78|4024.16|13.74|
|工业富联|601138.SH|2024-04-03|4354.19|4347.83|20.69|20.69|3.11|3.11|10.11|10.11|0.91|0.91|2.51|2.51|319.25|4842.89|4008.27|13.69|
|工业富联|601138.SH|2024-04-02|4548.84|4542.19|21.62|21.62|3.24|3.24|10.56|10.56|0.95|0.95|2.4|2.4|333.52|5037.54|4202.92|14.35|
|工业富联|601138.SH|2024-04-01|4630.28|4623.52|22.01|22.01|3.3|3.3|10.75|10.75|0.97|0.97|2.36|2.36|339.49|5118.98|4284.36|14.63|
|工业富联|601138.SH|2024-03-29|4523.02|4516.41|21.5|21.5|3.23|3.23|10.5|10.5|0.95|0.95|2.42|2.42|331.63|5011.72|4177.09|14.27|
|工业富联|601138.SH|2024-03-28|4658.09|4651.28|22.14|22.14|3.32|3.32|10.81|10.81|0.98|0.98|2.35|2.35|341.53|5146.79|4312.17|14.73|
|工业富联|601138.SH|2024-03-27|4451.51|4445|21.16|21.16|3.18|3.17|10.33|10.33|0.93|0.93|2.45|2.45|326.38|4940.21|4105.58|14.02|
|工业富联|601138.SH|2024-03-26|4713.71|4706.82|22.4|22.4|3.36|3.36|10.94|10.94|0.99|0.99|2.32|2.32|345.61|5202.41|4367.79|14.92|
|工业富联|601138.SH|2024-03-25|4749.47|4742.52|22.57|22.57|3.39|3.39|11.02|11.02|1|1|2.3|2.3|348.23|5238.17|4403.54|15.04|
|工业富联|601138.SH|2024-03-22|4852.76|4845.67|23.06|23.06|3.46|3.46|11.26|11.26|1.02|1.02|2.25|2.25|355.8|5341.46|4506.83|15.39|
|工业富联|601138.SH|2024-03-21|4964|4956.74|23.59|23.59|3.54|3.54|11.52|11.52|1.04|1.04|2.2|2.2|363.96|5452.7|4618.07|15.77|
|工业富联|601138.SH|2024-03-20|4981.88|4974.59|23.68|23.68|3.55|3.55|11.56|11.56|1.05|1.05|2.19|2.19|365.27|5470.57|4635.95|15.83|
|工业富联|601138.SH|2024-03-19|5067.29|5059.88|24.08|24.08|3.61|3.61|11.76|11.76|1.06|1.06|2.16|2.16|371.53|5555.99|4721.37|16.12|
|工业富联|601138.SH|2024-03-18|4967.97|4960.71|23.61|23.61|3.54|3.54|11.53|11.53|1.04|1.04|2.2|2.2|364.25|5456.67|4622.05|15.79|
|工业富联|601138.SH|2024-03-15|4584.6|4577.89|21.79|21.79|3.27|3.27|10.64|10.64|0.96|0.96|2.38|2.38|336.14|5073.29|4238.67|14.48|
|工业富联|601138.SH|2024-03-14|4538.91|4532.27|21.57|21.57|3.24|3.24|10.54|10.54|0.95|0.95|2.41|2.41|332.79|5027.61|4192.98|14.32|
|工业富联|601138.SH|2024-03-13|4836.87|4829.79|24.1|22.23|3.64|3.64|31.48|9.79|0.94|1.01|2.26|2.26|273.86|5361.49|4563.23|17.26|
|工业富联|601138.SH|2024-03-12|4926.25|4919.05|24.54|22.64|3.71|3.71|32.06|9.97|0.96|1.03|2.22|2.22|278.92|5450.88|4652.61|17.6|
|工业富联|601138.SH|2024-03-11|5128.86|5121.37|25.55|23.57|3.86|3.86|33.38|10.38|1|1.07|2.13|2.13|290.4|5653.49|4855.23|18.37|
|工业富联|601138.SH|2024-03-08|4940.16|4932.94|24.61|22.7|3.72|3.72|32.15|10|0.97|1.03|2.21|2.21|279.71|5464.78|4666.52|17.65|
|工业富联|601138.SH|2024-03-07|4491.23|4484.67|22.37|20.64|3.38|3.38|29.23|9.09|0.88|0.94|2.43|2.43|254.29|5015.86|4217.59|15.95|
|工业富联|601138.SH|2024-03-06|4372.05|4365.66|21.78|20.09|3.29|3.29|28.45|8.85|0.85|0.91|2.5|2.5|247.55|4896.68|4098.41|15.5|
|工业富联|601138.SH|2024-03-05|4519.04|4512.44|22.51|20.77|3.4|3.4|29.41|9.15|0.88|0.94|2.42|2.42|255.87|5043.67|4245.4|16.06|
|工业富联|601138.SH|2024-03-04|4374.04|4367.64|21.79|20.1|3.29|3.29|28.47|8.85|0.85|0.91|2.5|2.5|247.66|4898.66|4100.4|15.51|
|工业富联|601138.SH|2024-03-01|3976.76|3970.94|19.81|18.27|2.99|2.99|25.88|8.05|0.78|0.83|2.75|2.75|225.16|4501.38|3703.12|14.01|
|工业富联|601138.SH|2024-02-29|3712.57|3707.14|18.5|17.06|2.8|2.8|24.16|7.51|0.73|0.77|2.94|2.94|210.21|4237.19|3438.93|13.01|
|工业富联|601138.SH|2024-02-28|3615.23|3609.95|18.01|16.61|2.72|2.72|23.53|7.32|0.71|0.75|3.02|3.02|204.69|4139.86|3341.59|12.64|
|工业富联|601138.SH|2024-02-27|3839.7|3834.08|19.13|17.64|2.89|2.89|24.99|7.77|0.75|0.8|2.85|2.85|217.4|4364.32|3566.06|13.49|
|工业富联|601138.SH|2024-02-26|3509.96|3504.82|17.49|16.13|2.64|2.64|22.84|7.1|0.69|0.73|3.11|3.11|198.73|4034.58|3236.32|12.24|
|工业富联|601138.SH|2024-02-23|3609.27|3604|17.98|16.59|2.72|2.72|23.49|7.31|0.71|0.75|3.03|3.03|204.36|4133.9|3335.64|12.62|
|工业富联|601138.SH|2024-02-22|3613.25|3607.96|18|16.6|2.72|2.72|23.52|7.31|0.71|0.75|3.02|3.02|204.58|4137.87|3339.61|12.63|
|工业富联|601138.SH|2024-02-21|3486.12|3481.02|17.37|16.02|2.62|2.62|22.69|7.06|0.68|0.73|3.13|3.13|197.38|4010.75|3212.48|12.15|
|工业富联|601138.SH|2024-02-20|3672.84|3667.47|18.3|16.88|2.77|2.77|23.9|7.43|0.72|0.77|2.97|2.97|207.96|4197.47|3399.2|12.86|
|工业富联|601138.SH|2024-02-19|3430.5|3425.48|17.09|15.76|2.58|2.58|22.33|6.94|0.67|0.72|3.18|3.18|194.24|3955.13|3156.86|11.94|
|工业富联|601138.SH|2024-02-08|3118.64|3114.08|15.54|14.33|2.35|2.35|20.3|6.31|0.61|0.65|3.5|3.5|176.58|3643.26|2845|10.76|
|工业富联|601138.SH|2024-02-07|3039.18|3034.74|15.14|13.97|2.29|2.29|19.78|6.15|0.59|0.63|3.59|3.59|172.08|3563.81|2765.54|10.46|
|工业富联|601138.SH|2024-02-06|3084.87|3080.36|15.37|14.18|2.32|2.32|20.08|6.24|0.6|0.64|3.54|3.54|174.67|3609.49|2811.23|10.63|
|工业富联|601138.SH|2024-02-05|2933.9|2929.61|14.62|13.48|2.21|2.21|19.09|5.94|0.57|0.61|3.72|3.72|166.12|3458.53|2660.26|10.06|
|工业富联|601138.SH|2024-02-02|2765.06|2761.02|13.78|12.71|2.08|2.08|18|5.6|0.54|0.58|3.95|3.95|156.56|3289.69|2491.42|9.42|
|工业富联|601138.SH|2024-02-01|2892.19|2887.96|14.41|13.29|2.18|2.18|18.82|5.85|0.56|0.6|3.78|3.78|163.76|3416.81|2618.55|9.91|
|工业富联|601138.SH|2024-01-31|2643.89|2640.02|13.17|12.15|1.99|1.99|17.21|5.35|0.52|0.55|4.13|4.13|149.7|3168.52|2370.25|8.97|
|工业富联|601138.SH|2024-01-30|2681.63|2677.71|13.36|12.32|2.02|2.02|17.45|5.43|0.52|0.56|4.07|4.07|151.83|3206.26|2407.99|9.11|
|工业富联|601138.SH|2024-01-29|2699.51|2695.17|13.45|12.4|2.03|2.03|17.57|5.46|0.53|0.56|4.05|4.05|152.85|3224.13|2425.87|9.18|
|工业富联|601138.SH|2024-01-26|2862.39|2857.8|14.26|13.15|2.16|2.16|18.63|5.79|0.56|0.6|3.82|3.82|162.07|3387.02|2588.75|9.79|
|工业富联|601138.SH|2024-01-25|2995.48|2990.67|14.92|13.76|2.26|2.26|19.49|6.06|0.59|0.62|3.65|3.65|169.6|3520.11|2721.84|10.3|
|工业富联|601138.SH|2024-01-24|2880.27|2875.65|14.35|13.24|2.17|2.17|18.74|5.83|0.56|0.6|3.79|3.79|163.08|3404.9|2606.63|9.86|
|工业富联|601138.SH|2024-01-23|2880.27|2875.65|14.35|13.24|2.17|2.17|18.74|5.83|0.56|0.6|3.79|3.79|163.08|3404.9|2606.63|9.86|
|工业富联|601138.SH|2024-01-22|2860.4|2855.81|14.25|13.14|2.15|2.15|18.62|5.79|0.56|0.6|3.82|3.82|161.96|3385.03|2586.77|9.79|
|工业富联|601138.SH|2024-01-19|2820.68|2816.15|14.05|12.96|2.12|2.12|18.36|5.71|0.55|0.59|3.87|3.87|159.71|3345.3|2547.04|9.64|
|工业富联|601138.SH|2024-01-18|2723.34|2718.97|13.57|12.51|2.05|2.05|17.72|5.51|0.53|0.57|4.01|4.01|154.2|3247.97|2449.7|9.27|
|工业富联|601138.SH|2024-01-17|2518.75|2514.7|12.55|11.57|1.9|1.9|16.39|5.1|0.49|0.53|4.34|4.34|142.61|3043.37|2245.11|8.49|
|工业富联|601138.SH|2024-01-16|2564.43|2560.32|12.78|11.78|1.93|1.93|16.69|5.19|0.5|0.53|4.26|4.26|145.2|3089.06|2290.79|8.67|
|工业富联|601138.SH|2024-01-15|2526.69|2522.64|12.59|11.61|1.9|1.9|16.44|5.11|0.49|0.53|4.32|4.32|143.06|3051.32|2253.05|8.52|
|工业富联|601138.SH|2024-01-12|2554.5|2550.4|12.73|11.74|1.92|1.92|16.62|5.17|0.5|0.53|4.28|4.28|144.64|3079.13|2280.86|8.63|
|工业富联|601138.SH|2024-01-11|2612.11|2607.91|13.01|12|1.97|1.97|17|5.29|0.51|0.54|4.18|4.18|147.9|3136.73|2338.47|8.85|
|工业富联|601138.SH|2024-01-10|2564.71|2560.32|12.78|11.79|1.93|1.93|16.69|5.19|0.5|0.53|4.26|4.26|145.21|3089.34|2291.08|8.67|
|工业富联|601138.SH|2024-01-09|2620.34|2615.85|13.05|12.04|1.97|1.97|17.05|5.3|0.51|0.55|4.17|4.17|148.36|3144.97|2346.7|8.88|
|工业富联|601138.SH|2024-01-08|2598.49|2594.03|12.95|11.94|1.96|1.96|16.91|5.26|0.51|0.54|4.2|4.2|147.13|3123.11|2324.85|8.79|
|工业富联|601138.SH|2024-01-05|2642.19|2637.66|13.16|12.14|1.99|1.99|17.2|5.35|0.52|0.55|4.13|4.13|149.6|3166.82|2368.55|8.96|
|工业富联|601138.SH|2024-01-04|2675.96|2671.38|13.33|12.3|2.01|2.01|17.42|5.42|0.52|0.56|4.08|4.08|151.51|3200.59|2402.33|9.09|
|工业富联|601138.SH|2024-01-03|2757.38|2752.65|13.74|12.67|2.08|2.08|17.95|5.58|0.54|0.57|3.96|3.96|156.12|3282.01|2483.74|9.4|
|工业富联|601138.SH|2024-01-02|2820.95|2816.11|14.05|12.96|2.12|2.12|18.36|5.71|0.55|0.59|3.87|3.87|159.72|3345.58|2547.31|9.64|
|工业富联|601138.SH|2023-12-29|3003.72|2998.56|14.96|13.8|2.26|2.26|19.55|6.08|0.59|0.63|3.29|3.64|170.07|3528.34|2730.08|10.33|
|工业富联|601138.SH|2023-12-28|2940.14|2935.1|14.65|13.51|2.21|2.21|19.13|5.95|0.57|0.61|3.36|3.72|166.47|3464.77|2666.51|10.09|
|工业富联|601138.SH|2023-12-27|2767.31|2762.57|13.79|12.72|2.08|2.08|18.01|5.6|0.54|0.58|3.57|3.95|156.69|3291.94|2493.67|9.43|
|工业富联|601138.SH|2023-12-26|2755.39|2750.67|13.73|12.66|2.07|2.07|17.93|5.58|0.54|0.57|3.59|3.96|156.01|3280.02|2481.75|9.39|
|工业富联|601138.SH|2023-12-25|2822.94|2818.1|14.06|12.97|2.13|2.13|18.37|5.71|0.55|0.59|3.5|3.87|159.83|3347.56|2549.3|9.64|
|工业富联|601138.SH|2023-12-22|2844.79|2839.91|14.17|13.07|2.14|2.14|18.51|5.76|0.56|0.59|3.48|3.84|161.07|3369.42|2571.15|9.73|
|工业富联|601138.SH|2023-12-21|2894.45|2889.49|14.42|13.3|2.18|2.18|18.84|5.86|0.57|0.6|3.42|3.77|163.88|3419.08|2620.81|9.91|
|工业富联|601138.SH|2023-12-20|2890.48|2885.52|14.4|13.28|2.18|2.18|18.81|5.85|0.56|0.6|3.42|3.78|163.66|3415.11|2616.84|9.9|
|工业富联|601138.SH|2023-12-19|3013.65|3008.48|15.01|13.85|2.27|2.27|19.61|6.1|0.59|0.63|3.28|3.63|170.63|3538.28|2740.01|10.37|
|工业富联|601138.SH|2023-12-18|2985.84|2980.72|14.87|13.72|2.25|2.25|19.43|6.04|0.58|0.62|3.31|3.66|169.06|3510.46|2712.2|10.26|
|工业富联|601138.SH|2023-12-15|2936.17|2931.14|14.63|13.49|2.21|2.21|19.11|5.94|0.57|0.61|3.37|3.72|166.25|3460.8|2662.53|10.07|
