vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,新易盛2021年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|新易盛|300502.SZ|2022-03-22|155.27|134.46|31.57|23.55|4.08|3.92|100.54|32.78|7.77|5.34|0.63|0.63|20.74|155.27|138.41|22.71|
|新易盛|300502.SZ|2022-03-21|159.38|138.01|32.41|25.92|4.19|4.24|103.2|33.65|7.98|6.18|0.62|0.62|18|159.38|142.52|23.38|
|新易盛|300502.SZ|2022-03-18|158.72|137.44|32.28|25.82|4.18|4.22|102.77|33.51|7.94|6.15|0.62|0.62|17.92|158.72|141.86|23.27|
|新易盛|300502.SZ|2022-03-17|158.77|137.49|32.29|25.83|4.18|4.22|102.81|33.52|7.95|6.15|0.62|0.62|17.93|158.77|141.91|23.28|
|新易盛|300502.SZ|2022-03-16|154.76|134.02|31.47|25.17|4.07|4.11|100.21|32.68|7.75|6|0.64|0.64|17.48|154.76|137.91|22.62|
|新易盛|300502.SZ|2022-03-15|149.74|129.67|30.45|24.36|3.94|3.98|96.96|31.62|7.49|5.8|0.66|0.66|16.91|149.74|132.89|21.8|
|新易盛|300502.SZ|2022-03-14|158.72|137.44|32.28|25.82|4.18|4.22|102.77|33.51|7.94|6.15|0.62|0.62|17.92|158.72|141.86|23.27|
|新易盛|300502.SZ|2022-03-11|167.49|145.04|34.06|27.24|4.41|4.45|108.45|35.36|8.38|6.49|0.59|0.59|18.91|167.49|150.64|24.71|
|新易盛|300502.SZ|2022-03-10|172.05|148.99|34.99|27.99|4.53|4.57|111.41|36.33|8.61|6.67|0.57|0.57|19.43|172.05|155.2|25.46|
|新易盛|300502.SZ|2022-03-09|173.73|150.44|35.33|28.26|4.57|4.62|112.49|36.68|8.7|6.73|0.57|0.57|19.62|173.73|156.87|25.74|
|新易盛|300502.SZ|2022-03-08|171.04|148.11|34.78|27.82|4.5|4.55|110.75|36.11|8.56|6.63|0.57|0.57|19.32|171.04|154.19|25.3|
|新易盛|300502.SZ|2022-03-07|172.31|149.21|35.04|28.03|4.53|4.58|111.57|36.38|8.62|6.68|0.57|0.57|19.46|172.31|155.45|25.5|
|新易盛|300502.SZ|2022-03-04|179.76|155.67|36.55|29.24|4.73|4.78|116.4|37.95|9|6.97|0.55|0.55|20.3|179.76|162.91|26.73|
|新易盛|300502.SZ|2022-03-03|185.14|160.32|37.65|30.11|4.87|4.92|119.88|39.09|9.27|7.18|0.53|0.53|20.91|185.14|168.28|27.61|
|新易盛|300502.SZ|2022-03-02|188.74|163.44|38.38|30.7|4.97|5.02|122.21|39.85|9.45|7.32|0.52|0.52|21.31|188.74|171.88|28.2|
|新易盛|300502.SZ|2022-03-01|194.11|168.09|39.47|31.57|5.11|5.16|125.69|40.98|9.72|7.52|0.51|0.51|21.92|194.11|177.26|29.08|
|新易盛|300502.SZ|2022-02-28|190.97|165.37|38.83|31.06|5.02|5.08|123.66|40.32|9.56|7.4|0.52|0.52|21.57|190.97|174.11|28.56|
|新易盛|300502.SZ|2022-02-25|188.13|162.91|38.26|30.6|4.95|5|121.82|39.72|9.42|7.29|0.52|0.52|21.25|188.13|171.27|28.1|
|新易盛|300502.SZ|2022-02-24|191.17|165.55|38.88|31.1|5.03|5.08|123.79|40.36|9.57|7.41|0.51|0.51|21.59|191.17|174.32|28.6|
|新易盛|300502.SZ|2022-02-23|201.06|174.11|40.89|32.7|5.29|5.34|130.19|42.45|10.06|7.79|0.49|0.49|22.71|201.06|184.2|30.22|
|新易盛|300502.SZ|2022-02-22|196.7|170.33|40|32|5.17|5.23|127.37|41.53|9.85|7.62|0.5|0.5|22.21|196.7|179.84|29.5|
|新易盛|300502.SZ|2022-02-21|207.7|179.86|42.24|33.78|5.46|5.52|134.49|43.85|10.4|8.05|0.47|0.47|23.46|207.7|190.85|31.31|
|新易盛|300502.SZ|2022-02-18|195.23|169.06|39.7|31.76|5.14|5.19|126.42|41.22|9.77|7.57|0.5|0.5|22.05|195.23|178.37|29.26|
|新易盛|300502.SZ|2022-02-17|187.32|162.21|38.09|30.47|4.93|4.98|121.29|39.55|9.38|7.26|0.53|0.53|21.15|187.32|170.46|27.97|
|新易盛|300502.SZ|2022-02-16|193.25|167.35|39.3|31.43|5.08|5.14|125.14|40.8|9.67|7.49|0.51|0.51|21.82|193.25|176.4|28.94|
|新易盛|300502.SZ|2022-02-15|193|167.13|39.25|31.39|5.08|5.13|124.97|40.75|9.66|7.48|0.51|0.51|21.8|193|176.14|28.9|
|新易盛|300502.SZ|2022-02-14|188.48|163.22|38.33|30.66|4.96|5.01|122.05|39.79|9.43|7.31|0.52|0.52|21.29|188.48|171.63|28.16|
|新易盛|300502.SZ|2022-02-11|186.35|161.37|37.9|30.31|4.9|4.95|120.67|39.35|9.33|7.22|0.53|0.53|21.05|186.35|169.5|27.81|
|新易盛|300502.SZ|2022-02-10|193.45|167.52|39.34|31.47|5.09|5.14|125.27|40.84|9.68|7.5|0.51|0.51|21.85|193.45|176.6|28.97|
|新易盛|300502.SZ|2022-02-09|193.96|167.96|39.44|31.55|5.1|5.16|125.6|40.95|9.71|7.52|0.51|0.51|21.9|193.96|177.11|29.06|
|新易盛|300502.SZ|2022-02-08|179.61|155.53|36.52|29.22|4.72|4.77|116.3|37.92|8.99|6.96|0.55|0.55|20.28|179.61|162.75|26.7|
|新易盛|300502.SZ|2022-02-07|184.17|159.49|37.45|29.96|4.84|4.9|119.26|38.88|9.22|7.14|0.53|0.53|20.8|184.17|167.32|27.45|
|新易盛|300502.SZ|2022-01-28|177.13|153.38|36.02|28.81|4.66|4.71|114.69|37.4|8.87|6.87|0.56|0.56|20|177.13|160.27|26.29|
|新易盛|300502.SZ|2022-01-27|179.51|155.45|36.5|29.2|4.72|4.77|116.24|37.9|8.98|6.96|0.55|0.55|20.27|179.51|162.65|26.68|
|新易盛|300502.SZ|2022-01-26|187.22|162.12|38.07|30.45|4.93|4.98|121.23|39.53|9.37|7.26|0.53|0.53|21.14|187.22|170.36|27.95|
|新易盛|300502.SZ|2022-01-25|186.86|161.81|38|30.39|4.92|4.97|121|39.45|9.35|7.24|0.53|0.53|21.1|186.86|170.01|27.89|
|新易盛|300502.SZ|2022-01-24|189.24|163.88|38.48|30.78|4.98|5.03|122.54|39.96|9.47|7.34|0.52|0.52|21.37|189.24|172.39|28.28|
|新易盛|300502.SZ|2022-01-21|191.88|166.16|39.02|31.21|5.05|5.1|124.25|40.51|9.6|7.44|0.51|0.51|21.67|191.88|175.03|28.71|
|新易盛|300502.SZ|2022-01-20|192.13|166.38|39.07|31.25|5.05|5.11|124.41|40.57|9.62|7.45|0.51|0.51|21.7|192.13|175.28|28.76|
|新易盛|300502.SZ|2022-01-19|194.16|168.14|39.48|31.58|5.11|5.16|125.73|40.99|9.72|7.53|0.51|0.51|21.93|194.16|177.31|29.09|
|新易盛|300502.SZ|2022-01-18|194.82|168.71|39.62|31.69|5.13|5.18|126.15|41.13|9.75|7.55|0.5|0.5|22|194.82|177.97|29.2|
|新易盛|300502.SZ|2022-01-17|194.01|168.01|39.45|31.56|5.1|5.16|125.63|40.96|9.71|7.52|0.51|0.51|21.91|194.01|177.16|29.06|
|新易盛|300502.SZ|2022-01-14|174.39|151.01|35.46|28.37|4.59|4.64|112.92|36.82|8.73|6.76|0.56|0.56|19.69|174.39|157.53|25.84|
|新易盛|300502.SZ|2022-01-13|174.34|150.97|35.45|28.36|4.59|4.63|112.89|36.81|8.73|6.76|0.56|0.56|19.69|174.34|157.48|25.84|
|新易盛|300502.SZ|2022-01-12|185.75|160.85|37.77|30.21|4.89|4.94|120.28|39.22|9.3|7.2|0.53|0.53|20.98|185.75|168.89|27.71|
|新易盛|300502.SZ|2022-01-11|193.2|167.3|39.29|31.43|5.08|5.14|125.1|40.79|9.67|7.49|0.51|0.51|21.82|193.2|176.34|28.93|
|新易盛|300502.SZ|2022-01-10|195.58|169.37|39.77|31.81|5.15|5.2|126.65|41.29|9.79|7.58|0.5|0.5|22.09|195.58|178.73|29.32|
|新易盛|300502.SZ|2022-01-07|187.47|162.34|38.12|30.49|4.93|4.98|121.39|39.58|9.38|7.27|0.52|0.52|21.17|187.47|170.61|27.99|
|新易盛|300502.SZ|2022-01-06|194.11|168.09|39.47|31.57|5.11|5.16|125.69|40.98|9.72|7.52|0.51|0.51|21.92|194.11|177.26|29.08|
|新易盛|300502.SZ|2022-01-05|192.39|166.6|39.12|31.29|5.06|5.11|124.58|40.62|9.63|7.46|0.51|0.51|21.73|192.39|175.53|28.8|
|新易盛|300502.SZ|2022-01-04|199.39|172.66|40.55|32.43|5.25|5.3|129.11|42.1|9.98|7.73|0.49|0.49|22.52|199.39|182.53|29.95|
|新易盛|300502.SZ|2021-12-31|198.68|172.05|40.4|32.32|5.23|5.28|128.65|41.95|9.94|7.7|0.21|0.49|22.44|198.68|181.82|29.83|
|新易盛|300502.SZ|2021-12-30|195.89|169.63|39.83|31.86|5.15|5.21|126.84|41.36|9.8|7.59|0.22|0.5|22.12|195.89|179.03|29.37|
|新易盛|300502.SZ|2021-12-29|195.48|169.28|39.75|31.8|5.14|5.2|126.58|41.27|9.78|7.58|0.22|0.5|22.08|195.48|178.63|29.3|
|新易盛|300502.SZ|2021-12-28|198.88|172.22|40.44|32.35|5.23|5.29|128.78|41.99|9.95|7.71|0.21|0.49|22.46|198.88|182.02|29.86|
|新易盛|300502.SZ|2021-12-27|197.76|171.25|40.22|32.17|5.2|5.26|128.06|41.75|9.9|7.67|0.22|0.5|22.33|197.76|180.91|29.68|
|新易盛|300502.SZ|2021-12-24|186.46|161.46|37.92|30.33|4.91|4.96|120.74|39.37|9.33|7.23|0.23|0.53|21.06|186.46|169.6|27.82|
|新易盛|300502.SZ|2021-12-23|188.03|162.82|38.24|30.58|4.95|5|121.75|39.7|9.41|7.29|0.23|0.52|21.23|188.03|171.17|28.08|
|新易盛|300502.SZ|2021-12-22|188.33|163.09|38.3|30.63|4.95|5.01|121.95|39.76|9.43|7.3|0.23|0.52|21.27|188.33|171.48|28.13|
|新易盛|300502.SZ|2021-12-21|184.12|159.44|37.44|29.95|4.84|4.89|119.22|38.87|9.22|7.14|0.23|0.53|20.79|184.12|167.27|27.44|
|新易盛|300502.SZ|2021-12-20|171.8|148.77|34.94|27.95|4.52|4.57|111.25|36.27|8.6|6.66|0.25|0.57|19.4|171.8|154.95|25.42|
|新易盛|300502.SZ|2021-12-17|176.11|152.5|35.81|28.65|4.63|4.68|114.04|37.18|8.81|6.83|0.24|0.56|19.89|176.11|159.26|26.13|
|新易盛|300502.SZ|2021-12-16|181.89|157.51|36.99|29.59|4.79|4.84|117.78|38.4|9.1|7.05|0.23|0.54|20.54|181.89|165.04|27.08|
|新易盛|300502.SZ|2021-12-15|183.97|159.31|37.41|29.92|4.84|4.89|119.13|38.84|9.21|7.13|0.23|0.53|20.78|183.97|167.12|27.42|
|新易盛|300502.SZ|2021-12-14|182.8|158.3|37.17|29.74|4.81|4.86|118.37|38.6|9.15|7.09|0.23|0.54|20.64|182.8|165.95|27.23|
|新易盛|300502.SZ|2021-12-13|167.85|145.35|34.13|27.3|4.42|4.46|108.68|35.44|8.4|6.51|0.25|0.59|18.96|167.85|150.99|24.77|
|新易盛|300502.SZ|2021-12-10|165.92|143.68|33.74|26.99|4.36|4.41|107.44|35.03|8.3|6.43|0.26|0.59|18.74|165.92|149.06|24.45|
|新易盛|300502.SZ|2021-12-09|162.57|140.78|33.06|26.44|4.28|4.32|105.27|34.32|8.14|6.3|0.26|0.6|18.36|162.57|145.72|23.91|
|新易盛|300502.SZ|2021-12-08|162.27|140.52|33|26.39|4.27|4.31|105.07|34.26|8.12|6.29|0.26|0.61|18.33|162.27|145.41|23.86|
|新易盛|300502.SZ|2021-12-07|156.33|135.38|31.79|25.43|4.11|4.16|101.23|33.01|7.82|6.06|0.27|0.63|17.66|156.33|139.48|22.88|
|新易盛|300502.SZ|2021-12-06|165.06|142.93|33.56|26.85|4.34|4.39|106.88|34.85|8.26|6.4|0.26|0.6|18.64|165.06|148.2|24.31|
|新易盛|300502.SZ|2021-12-03|170.63|147.76|34.7|27.76|4.49|4.54|110.49|36.03|8.54|6.61|0.25|0.58|19.27|170.63|153.78|25.23|
|新易盛|300502.SZ|2021-12-02|171.14|148.2|34.8|27.84|4.5|4.55|110.82|36.13|8.57|6.63|0.25|0.57|19.33|171.14|154.29|25.31|
|新易盛|300502.SZ|2021-12-01|177.18|153.43|36.03|28.82|4.66|4.71|114.73|37.41|8.87|6.87|0.24|0.56|20.01|177.18|160.32|26.3|
|新易盛|300502.SZ|2021-11-30|174.94|151.49|35.58|28.46|4.6|4.65|113.28|36.94|8.76|6.78|0.24|0.56|19.76|174.94|158.09|25.94|
|新易盛|300502.SZ|2021-11-29|176.11|152.5|35.81|28.65|4.63|4.68|114.04|37.18|8.81|6.83|0.24|0.56|19.89|176.11|159.26|26.13|
|新易盛|300502.SZ|2021-11-26|177.99|154.13|36.19|28.95|4.68|4.73|115.25|37.58|8.91|6.9|0.24|0.55|20.1|177.99|161.13|26.43|
|新易盛|300502.SZ|2021-11-25|183.87|159.22|37.39|29.91|4.84|4.89|119.06|38.82|9.2|7.13|0.23|0.53|20.76|183.87|167.01|27.4|
|新易盛|300502.SZ|2021-11-24|184.99|160.19|37.62|30.09|4.87|4.92|119.78|39.06|9.26|7.17|0.23|0.53|20.89|184.99|168.13|27.58|
|新易盛|300502.SZ|2021-11-23|171.65|148.64|34.91|27.92|4.52|4.56|111.15|36.24|8.59|6.65|0.25|0.57|19.38|171.65|154.79|25.39|
|新易盛|300502.SZ|2021-11-22|162.52|140.74|33.05|26.44|4.28|4.32|105.24|34.31|8.13|6.3|0.26|0.61|18.35|162.52|145.67|23.9|
|新易盛|300502.SZ|2021-11-19|154.41|133.71|31.4|25.12|4.06|4.1|99.98|32.6|7.73|5.99|0.28|0.64|17.44|154.41|137.55|22.57|
|新易盛|300502.SZ|2021-11-18|152.89|132.39|31.09|24.87|4.02|4.06|99|32.28|7.65|5.93|0.28|0.64|17.27|152.89|136.03|22.32|
|新易盛|300502.SZ|2021-11-17|156.13|135.2|31.75|25.4|4.11|4.15|101.1|32.96|7.81|6.05|0.27|0.63|17.63|156.13|139.28|22.85|
|新易盛|300502.SZ|2021-11-16|151.11|130.86|30.73|24.58|3.98|4.02|97.85|31.9|7.56|5.86|0.28|0.65|17.07|151.11|134.26|22.03|
|新易盛|300502.SZ|2021-11-15|155.78|134.9|31.68|25.34|4.1|4.14|100.87|32.89|7.8|6.04|0.27|0.63|17.59|155.78|138.92|22.79|
|新易盛|300502.SZ|2021-11-12|155.52|134.68|31.63|25.3|4.09|4.13|100.71|32.84|7.78|6.03|0.27|0.63|17.56|155.52|138.67|22.75|
|新易盛|300502.SZ|2021-11-11|155.62|134.76|31.65|25.31|4.09|4.14|100.77|32.86|7.79|6.03|0.27|0.63|17.57|155.62|138.77|22.77|
|新易盛|300502.SZ|2021-11-10|151.26|130.99|30.76|24.6|3.98|4.02|97.95|31.94|7.57|5.86|0.28|0.65|17.08|151.26|134.41|22.05|
|新易盛|300502.SZ|2021-11-09|150.55|130.37|30.62|24.49|3.96|4|97.49|31.79|7.54|5.84|0.28|0.65|17|150.55|133.7|21.93|
|新易盛|300502.SZ|2021-11-08|147.56|127.78|30.01|24|3.88|3.92|95.55|31.15|7.39|5.72|0.29|0.67|16.66|147.56|130.71|21.44|
|新易盛|300502.SZ|2021-11-05|150.35|130.2|30.57|24.46|3.96|4|97.36|31.74|7.53|5.83|0.28|0.65|16.98|150.35|133.5|21.9|
|新易盛|300502.SZ|2021-11-04|149.95|129.85|30.49|24.39|3.94|3.99|97.09|31.66|7.5|5.81|0.28|0.66|16.93|149.95|133.09|21.83|
|新易盛|300502.SZ|2021-11-03|149.13|129.14|30.33|24.26|3.92|3.96|96.57|31.49|7.46|5.78|0.29|0.66|16.84|149.13|132.28|21.7|
|新易盛|300502.SZ|2021-11-02|148.53|128.62|30.2|24.16|3.91|3.91|96.17|31.36|7.43|5.76|0.29|0.66|16.77|148.53|131.67|21.6|
|新易盛|300502.SZ|2021-11-01|147.61|127.83|30.02|24.01|3.88|3.88|95.58|31.17|7.39|5.72|0.29|0.67|16.67|147.61|130.76|21.45|
|新易盛|300502.SZ|2021-10-29|143.86|124.58|29.25|23.4|3.78|3.78|93.15|30.37|7.2|5.58|0.3|0.68|16.25|143.86|127.01|20.84|
|新易盛|300502.SZ|2021-10-28|142.9|123.74|29.06|23.24|3.76|3.76|92.53|30.17|7.15|5.54|0.3|0.69|16.14|142.9|126.04|20.68|
|新易盛|300502.SZ|2021-10-27|154.76|134.02|31.47|24.82|4.23|4.23|100.21|48.89|7.75|5.95|0.28|0.64|23.34|154.76|138.82|22.77|
|新易盛|300502.SZ|2021-10-26|157.7|136.56|32.07|25.29|4.31|4.31|102.12|49.81|7.89|6.06|0.27|0.62|23.78|157.7|141.76|23.26|
|新易盛|300502.SZ|2021-10-25|153.85|133.23|31.29|24.67|4.2|4.2|99.62|48.6|7.7|5.91|0.28|0.64|23.2|153.85|137.9|22.62|
|新易盛|300502.SZ|2021-10-22|151.77|131.43|30.86|24.34|4.15|4.15|98.28|47.94|7.6|5.83|0.28|0.65|22.89|151.77|135.83|22.28|
|新易盛|300502.SZ|2021-10-21|156.69|135.69|31.86|25.13|4.28|4.28|101.46|49.49|7.84|6.02|0.27|0.63|23.63|156.69|140.74|23.09|
|新易盛|300502.SZ|2021-10-20|159.48|138.1|32.43|25.58|4.36|4.36|103.27|50.37|7.98|6.13|0.27|0.62|24.05|159.48|143.53|23.55|
|新易盛|300502.SZ|2021-10-19|160.04|138.58|32.54|25.67|4.37|4.37|103.63|50.55|8.01|6.15|0.27|0.61|24.14|160.04|144.09|23.64|
|新易盛|300502.SZ|2021-10-18|162.27|140.52|33|26.02|4.43|4.43|105.07|51.26|8.12|6.23|0.26|0.61|24.47|162.27|146.32|24|
|新易盛|300502.SZ|2021-10-15|172.36|149.26|35.05|27.64|4.71|4.71|111.61|54.44|8.63|6.62|0.25|0.57|25.99|172.36|156.41|25.66|
|新易盛|300502.SZ|2021-10-14|176.97|153.25|35.99|28.38|4.84|4.84|114.6|55.9|8.86|6.8|0.24|0.56|26.69|176.97|161.03|26.42|
|新易盛|300502.SZ|2021-10-13|180.57|156.37|36.72|28.96|4.93|4.93|116.93|57.04|9.04|6.94|0.24|0.54|27.23|180.57|164.63|27.01|
|新易盛|300502.SZ|2021-10-12|178.34|154.44|36.27|28.6|4.87|4.87|115.48|56.33|8.93|6.85|0.24|0.55|26.9|178.34|162.4|26.64|
|新易盛|300502.SZ|2021-10-11|181.08|156.81|36.82|29.04|4.95|4.95|117.25|57.2|9.06|6.96|0.23|0.54|27.31|181.08|165.13|27.09|
|新易盛|300502.SZ|2021-10-08|174.49|151.1|35.48|27.98|4.77|4.77|112.99|55.12|8.73|6.7|0.24|0.56|26.32|174.49|158.54|26.01|
|新易盛|300502.SZ|2021-09-30|170.74|147.85|34.72|27.38|4.67|4.67|110.56|53.93|8.55|6.56|0.25|0.58|25.75|170.74|154.79|25.39|
|新易盛|300502.SZ|2021-09-29|167.34|144.91|34.03|26.84|4.57|4.57|108.36|52.86|8.38|6.43|0.25|0.59|25.24|167.34|151.39|24.84|
|新易盛|300502.SZ|2021-09-28|171.65|148.64|34.91|27.53|4.69|4.69|111.15|54.22|8.59|6.6|0.25|0.57|25.89|171.65|155.7|25.54|
|新易盛|300502.SZ|2021-09-27|171.19|148.25|34.81|27.45|4.68|4.68|110.85|54.07|8.57|6.58|0.25|0.57|25.82|171.19|155.25|25.47|
|新易盛|300502.SZ|2021-09-24|163.99|142.01|33.35|26.3|4.48|4.48|106.19|51.8|8.21|6.3|0.26|0.6|24.73|163.99|148.05|24.29|
|新易盛|300502.SZ|2021-09-23|168.86|146.23|34.34|27.08|4.61|4.61|109.34|53.34|8.45|6.49|0.25|0.58|25.47|168.86|152.91|25.09|
|新易盛|300502.SZ|2021-09-22|166.12|143.85|33.78|26.64|4.54|4.54|107.57|52.47|8.31|6.38|0.26|0.59|25.05|166.12|150.18|24.64|
|新易盛|300502.SZ|2021-09-17|165.56|143.37|33.67|26.55|4.52|4.52|107.21|52.3|8.29|6.36|0.26|0.59|24.97|165.56|149.62|24.55|
|新易盛|300502.SZ|2021-09-16|172.41|149.3|35.06|27.65|4.71|4.71|111.64|54.46|8.63|6.62|0.25|0.57|26|172.41|156.46|25.67|
|新易盛|300502.SZ|2021-09-15|177.28|153.51|36.05|28.43|4.84|4.84|114.79|56|8.87|6.81|0.24|0.55|26.74|177.28|161.33|26.47|
|新易盛|300502.SZ|2021-09-14|176.72|153.03|35.94|28.34|4.83|4.83|114.43|55.82|8.85|6.79|0.24|0.56|26.65|176.72|160.77|26.38|
|新易盛|300502.SZ|2021-09-13|182.55|158.08|37.12|29.28|4.99|4.99|118.21|57.66|9.14|7.01|0.23|0.54|27.53|182.55|166.61|27.33|
|新易盛|300502.SZ|2021-09-10|192.19|166.42|39.08|30.82|5.25|5.25|124.45|60.71|9.62|7.38|0.22|0.51|28.98|192.19|176.24|28.91|
|新易盛|300502.SZ|2021-09-09|193.71|167.74|39.39|31.07|5.29|5.29|125.43|61.19|9.7|7.44|0.22|0.51|29.21|193.71|177.76|29.16|
|新易盛|300502.SZ|2021-09-08|193.35|167.43|39.32|31.01|5.28|5.28|125.2|61.07|9.68|7.43|0.22|0.51|29.16|193.35|177.41|29.1|
|新易盛|300502.SZ|2021-09-07|184.38|159.66|37.49|29.57|5.04|5.04|119.39|58.24|9.23|7.08|0.23|0.53|27.81|184.38|168.43|27.63|
|新易盛|300502.SZ|2021-09-06|184.83|160.06|37.59|29.64|5.05|5.05|119.68|58.38|9.25|7.1|0.23|0.53|27.88|184.83|168.89|27.71|
|新易盛|300502.SZ|2021-09-03|178.6|154.66|36.32|28.64|4.88|4.88|115.65|56.41|8.94|6.86|0.24|0.55|26.93|178.6|162.65|26.68|
|新易盛|300502.SZ|2021-09-02|173.37|150.13|35.26|27.8|4.74|4.74|112.26|54.76|8.68|6.66|0.25|0.57|26.15|173.37|157.43|25.83|
|新易盛|300502.SZ|2021-09-01|176.47|152.81|35.88|28.3|4.82|4.82|114.27|55.74|8.83|6.78|0.24|0.56|26.61|176.47|160.52|26.33|
|新易盛|300502.SZ|2021-08-31|173.78|150.48|35.34|27.87|4.75|4.75|112.53|54.89|8.7|6.68|0.24|0.57|26.21|173.78|157.83|25.89|
|新易盛|300502.SZ|2021-08-30|181.23|156.94|36.85|29.06|4.95|4.95|117.35|57.25|9.07|6.96|0.23|0.54|27.33|181.23|165.29|27.12|
|新易盛|300502.SZ|2021-08-27|183.67|159.05|37.35|29.46|5.02|5.02|118.93|58.02|9.19|7.06|0.23|0.54|27.7|183.67|167.72|27.52|
|新易盛|300502.SZ|2021-08-26|183.92|159.27|37.4|29.5|5.03|5.03|119.09|58.1|9.21|7.07|0.23|0.53|27.74|183.92|167.97|27.56|
|新易盛|300502.SZ|2021-08-25|194.52|142.52|39.56|35.5|5.47|5.64|125.96|911.85|9.74|8.27|0.22|0.51|53.19|194.52|177.94|29.19|
|新易盛|300502.SZ|2021-08-24|191.88|140.58|39.02|35.02|5.4|5.56|124.25|899.49|9.6|8.16|0.22|0.51|52.47|191.88|175.31|28.76|
|新易盛|300502.SZ|2021-08-23|193.2|141.55|39.29|35.26|5.43|5.6|125.1|905.67|9.67|8.21|0.22|0.51|52.83|193.2|176.63|28.98|
|新易盛|300502.SZ|2021-08-20|192.13|140.77|39.07|35.06|5.4|5.57|124.41|900.68|9.62|8.17|0.22|0.51|52.53|192.13|175.56|28.8|
|新易盛|300502.SZ|2021-08-19|193.35|141.66|39.32|35.29|5.44|5.61|125.2|906.39|9.68|8.22|0.22|0.51|52.87|193.35|176.78|29|
|新易盛|300502.SZ|2021-08-18|183.46|134.42|37.31|33.48|5.16|5.32|118.8|860.03|9.18|7.8|0.23|0.54|50.16|183.46|166.89|27.38|
|新易盛|300502.SZ|2021-08-17|186.2|136.42|37.86|33.98|5.24|5.4|120.57|872.87|9.32|7.92|0.23|0.53|50.91|186.2|169.63|27.83|
|新易盛|300502.SZ|2021-08-16|196.5|143.96|39.96|35.86|5.53|5.7|127.24|921.13|9.83|8.35|0.22|0.5|53.73|196.5|179.92|29.52|
|新易盛|300502.SZ|2021-08-13|196.55|144|39.97|35.87|5.53|5.7|127.27|921.36|9.84|8.36|0.22|0.5|53.74|196.55|179.97|29.53|
|新易盛|300502.SZ|2021-08-12|200.3|146.75|40.73|36.55|5.63|5.81|129.7|938.95|10.03|8.52|0.21|0.49|54.77|200.3|183.73|30.14|
|新易盛|300502.SZ|2021-08-11|206.89|151.58|42.07|37.76|5.82|6|133.97|969.86|10.36|8.8|0.21|0.48|56.57|206.89|190.32|31.22|
|新易盛|300502.SZ|2021-08-10|214.24|156.97|43.57|39.1|6.02|6.21|138.73|1004.32|10.72|9.11|0.2|0.46|58.58|214.24|197.67|32.43|
|新易盛|300502.SZ|2021-08-09|211.1|154.66|42.93|38.53|5.94|6.12|136.69|989.59|10.57|8.97|0.2|0.47|57.72|211.1|194.53|31.91|
|新易盛|300502.SZ|2021-08-06|222.1|162.73|45.17|40.53|6.25|6.44|143.82|1041.17|11.12|9.44|0.19|0.44|60.73|222.1|205.53|33.72|
|新易盛|300502.SZ|2021-08-05|235.59|172.61|47.91|43|6.62|6.83|152.55|1104.4|11.79|10.02|0.18|0.42|64.42|235.59|219.02|35.93|
|新易盛|300502.SZ|2021-08-04|231.84|169.86|47.15|42.31|6.52|6.72|150.12|1086.81|11.6|9.86|0.18|0.42|63.39|231.84|215.27|35.32|
|新易盛|300502.SZ|2021-08-03|237.27|173.83|48.25|43.3|6.67|6.88|153.64|1112.24|11.88|10.09|0.18|0.41|64.87|237.27|220.69|36.21|
|新易盛|300502.SZ|2021-08-02|244.92|179.44|49.81|44.7|6.89|7.1|158.59|1148.14|12.26|10.41|0.17|0.4|66.97|244.92|228.35|37.46|
|新易盛|300502.SZ|2021-07-30|232.09|170.05|47.2|42.36|6.53|6.73|150.29|1088|11.62|9.87|0.18|0.42|63.46|232.09|215.52|35.36|
|新易盛|300502.SZ|2021-07-29|223.73|163.91|45.5|40.83|6.29|6.49|144.87|1048.78|11.2|9.51|0.19|0.44|61.17|223.73|207.15|33.98|
|新易盛|300502.SZ|2021-07-28|223.63|163.84|45.47|40.81|6.29|6.48|144.8|1048.3|11.19|9.51|0.19|0.44|61.15|223.63|207.05|33.97|
|新易盛|300502.SZ|2021-07-27|208.67|152.88|42.43|38.08|5.87|6.05|135.12|978.18|10.44|8.87|0.2|0.47|57.05|208.67|192.09|31.51|
|新易盛|300502.SZ|2021-07-26|202.43|148.31|41.16|36.94|5.69|5.87|131.08|948.94|10.13|8.61|0.21|0.49|55.35|202.43|185.86|30.49|
|新易盛|300502.SZ|2021-07-23|199.44|146.12|40.56|36.4|5.61|5.78|129.14|934.91|9.98|8.48|0.21|0.49|54.53|199.44|182.86|30|
|新易盛|300502.SZ|2021-07-22|189.85|139.1|38.61|34.65|5.34|5.51|122.94|889.99|9.5|8.07|0.22|0.52|51.91|189.85|173.28|28.43|
