vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,贵州茅台2016年1月至今每月末市盈率PE-TTM,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|贵州茅台|600519.SH|2024-03-25|21217.31|21217.31|33.83|29.8|9.74|10.95|57.81|27.45|17.1|15.13|2.67|2.67|176.47|21313.19|20606.78|23.44|
|贵州茅台|600519.SH|2024-03-22|21372.32|21372.32|34.08|30.02|9.81|11.03|58.24|27.65|17.22|15.24|2.65|2.65|177.76|21468.2|20761.79|23.61|
|贵州茅台|600519.SH|2024-03-21|21468.42|21468.42|34.23|30.16|9.86|11.08|58.5|27.77|17.3|15.31|2.63|2.63|178.56|21564.3|20857.89|23.72|
|贵州茅台|600519.SH|2024-03-20|21475.96|21475.96|34.24|30.17|9.86|11.08|58.52|27.78|17.31|15.32|2.63|2.63|178.62|21571.84|20865.43|23.73|
|贵州茅台|600519.SH|2024-03-19|21456.11|21456.11|34.21|30.14|9.85|11.07|58.47|27.76|17.29|15.3|2.64|2.64|178.46|21551.99|20845.58|23.71|
|贵州茅台|600519.SH|2024-03-18|21459.12|21459.12|34.22|30.14|9.85|11.07|58.47|27.76|17.29|15.31|2.64|2.64|178.48|21555|20848.59|23.71|
|贵州茅台|600519.SH|2024-03-15|21575.07|21575.07|34.4|30.31|9.91|11.13|58.79|27.91|17.39|15.39|2.62|2.62|179.45|21670.95|20964.54|23.84|
|贵州茅台|600519.SH|2024-03-14|21564.27|21564.27|34.38|30.29|9.9|11.13|58.76|27.9|17.38|15.38|2.62|2.62|179.36|21660.15|20953.74|23.83|
|贵州茅台|600519.SH|2024-03-13|21700.19|21700.19|34.6|30.48|9.96|11.2|59.13|28.07|17.49|15.48|2.61|2.61|180.49|21796.07|21089.66|23.99|
|贵州茅台|600519.SH|2024-03-12|21920.65|21920.65|34.95|30.79|10.06|11.31|59.73|28.36|17.66|15.63|2.58|2.58|182.32|22016.53|21310.12|24.24|
|贵州茅台|600519.SH|2024-03-11|21286.15|21286.15|33.94|29.9|9.77|10.98|58|27.54|17.15|15.18|2.66|2.66|177.05|21382.03|20675.62|23.51|
|贵州茅台|600519.SH|2024-03-08|20996.47|20996.47|33.48|29.49|9.64|10.83|57.21|27.16|16.92|14.98|2.69|2.69|174.64|21092.35|20385.94|23.19|
|贵州茅台|600519.SH|2024-03-07|21149.72|21149.72|33.72|29.71|9.71|10.91|57.63|27.36|17.04|15.08|2.67|2.67|175.91|21245.6|20539.19|23.36|
|贵州茅台|600519.SH|2024-03-06|21111.03|21111.03|33.66|29.65|9.69|10.89|57.53|27.31|17.01|15.06|2.68|2.68|175.59|21206.91|20500.5|23.32|
|贵州茅台|600519.SH|2024-03-05|21293.81|21293.81|33.95|29.91|9.78|10.99|58.02|27.55|17.16|15.19|2.66|2.66|177.11|21389.69|20683.28|23.52|
|贵州茅台|600519.SH|2024-03-04|21057.64|21057.64|33.58|29.58|9.67|10.87|57.38|27.24|16.97|15.02|2.69|2.69|175.15|21153.52|20447.11|23.25|
|贵州茅台|600519.SH|2024-03-01|21167.69|21167.69|33.75|29.73|9.72|10.92|57.68|27.39|17.06|15.1|2.67|2.67|176.06|21263.57|20557.16|23.38|
|贵州茅台|600519.SH|2024-02-29|21292.55|21292.55|33.95|29.91|9.78|10.99|58.02|27.55|17.16|15.19|2.66|2.66|177.1|21388.43|20682.02|23.52|
|贵州茅台|600519.SH|2024-02-28|21123.59|21123.59|33.68|29.67|9.7|10.9|57.56|27.33|17.02|15.07|2.68|2.68|175.69|21219.47|20513.06|23.33|
|贵州茅台|600519.SH|2024-02-27|21223.46|21223.46|33.84|29.81|9.74|10.95|57.83|27.46|17.1|15.14|2.66|2.66|176.52|21319.34|20612.93|23.44|
|贵州茅台|600519.SH|2024-02-26|21292.3|21292.3|33.95|29.91|9.78|10.99|58.02|27.55|17.16|15.19|2.66|2.66|177.1|21388.18|20681.77|23.52|
|贵州茅台|600519.SH|2024-02-23|21532.36|21532.36|34.33|30.25|9.89|11.11|58.67|27.86|17.35|15.36|2.63|2.63|179.09|21628.24|20921.83|23.79|
|贵州茅台|600519.SH|2024-02-22|21586.25|21586.25|34.42|30.32|9.91|11.14|58.82|27.93|17.39|15.4|2.62|2.62|179.54|21682.13|20975.72|23.86|
|贵州茅台|600519.SH|2024-02-21|21577.21|21577.21|34.4|30.31|9.91|11.13|58.8|27.92|17.39|15.39|2.62|2.62|179.47|21673.09|20966.68|23.85|
|贵州茅台|600519.SH|2024-02-20|20978.5|20978.5|33.45|29.47|9.63|10.82|57.16|27.14|16.9|14.96|2.7|2.7|174.49|21074.38|20367.97|23.16|
|贵州茅台|600519.SH|2024-02-19|21297.95|21297.95|33.96|29.92|9.78|10.99|58.03|27.55|17.16|15.19|2.66|2.66|177.14|21393.83|20687.42|23.53|
|贵州茅台|600519.SH|2024-02-08|21430.73|21430.73|34.17|30.1|9.84|11.06|58.4|27.73|17.27|15.29|2.64|2.64|178.25|21526.61|20820.2|23.68|
|贵州茅台|600519.SH|2024-02-07|21493.42|21493.42|34.27|30.19|9.87|11.09|58.57|27.81|17.32|15.33|2.63|2.63|178.77|21589.3|20882.89|23.75|
|贵州茅台|600519.SH|2024-02-06|21053.88|21053.88|33.57|29.57|9.67|10.86|57.37|27.24|16.97|15.02|2.69|2.69|175.11|21149.75|20443.34|23.25|
|贵州茅台|600519.SH|2024-02-05|20476.15|20476.15|32.65|28.76|9.4|10.57|55.8|26.49|16.5|14.6|2.76|2.76|170.31|20572.03|19865.62|22.59|
|贵州茅台|600519.SH|2024-02-02|20048.92|20048.92|31.97|28.16|9.2|10.34|54.63|25.94|16.16|14.3|2.82|2.82|166.76|20144.8|19438.39|22.11|
|贵州茅台|600519.SH|2024-02-01|20225.16|20225.16|32.25|28.41|9.29|10.44|55.11|26.17|16.3|14.43|2.8|2.8|168.22|20321.04|19614.63|22.31|
|贵州茅台|600519.SH|2024-01-31|20160.84|20160.84|32.15|28.32|9.26|10.4|54.94|26.08|16.25|14.38|2.81|2.81|167.69|20256.72|19550.31|22.23|
|贵州茅台|600519.SH|2024-01-30|20262.47|20262.47|32.31|28.46|9.3|10.45|55.21|26.21|16.33|14.45|2.79|2.79|168.53|20358.35|19651.94|22.35|
|贵州茅台|600519.SH|2024-01-29|20727.26|20727.26|33.05|29.11|9.52|10.69|56.48|26.82|16.7|14.78|2.73|2.73|172.4|20823.14|20116.73|22.88|
|贵州茅台|600519.SH|2024-01-26|20567.98|20567.98|32.8|28.89|9.44|10.61|56.05|26.61|16.57|14.67|2.75|2.75|171.07|20663.86|19957.45|22.7|
|贵州茅台|600519.SH|2024-01-25|20576.52|20576.52|32.81|28.9|9.45|10.62|56.07|26.62|16.58|14.68|2.75|2.75|171.14|20672.4|19965.99|22.71|
|贵州茅台|600519.SH|2024-01-24|20425.78|20425.78|32.57|28.69|9.38|10.54|55.66|26.43|16.46|14.57|2.77|2.77|169.89|20521.66|19815.25|22.54|
|贵州茅台|600519.SH|2024-01-23|20337.84|20337.84|32.43|28.57|9.34|10.49|55.42|26.31|16.39|14.51|2.78|2.78|169.16|20433.72|19727.31|22.44|
|贵州茅台|600519.SH|2024-01-22|20626.77|20626.77|32.89|28.97|9.47|10.64|56.21|26.69|16.62|14.71|2.74|2.74|171.56|20722.65|20016.24|22.76|
|贵州茅台|600519.SH|2024-01-19|20538.83|20538.83|32.75|28.85|9.43|10.6|55.97|26.57|16.55|14.65|2.75|2.75|170.83|20634.71|19928.3|22.66|
|贵州茅台|600519.SH|2024-01-18|20235.71|20235.71|32.27|28.42|9.29|10.44|55.14|26.18|16.31|14.43|2.79|2.79|168.31|20331.59|19625.18|22.32|
|贵州茅台|600519.SH|2024-01-17|19810.24|19810.24|31.59|27.83|9.1|10.22|53.98|25.63|15.96|14.13|2.85|2.85|164.77|19906.12|19199.71|21.84|
|贵州茅台|600519.SH|2024-01-16|20594.48|20594.48|32.84|28.93|9.46|10.63|56.12|26.64|16.6|14.69|2.75|2.75|171.29|20690.36|19983.95|22.73|
|贵州茅台|600519.SH|2024-01-15|20601.64|20601.64|32.85|28.94|9.46|10.63|56.14|26.65|16.6|14.69|2.74|2.74|171.35|20697.52|19991.11|22.74|
|贵州茅台|600519.SH|2024-01-12|20640.08|20640.08|32.91|28.99|9.48|10.65|56.24|26.7|16.63|14.72|2.74|2.74|171.67|20735.96|20029.55|22.78|
|贵州茅台|600519.SH|2024-01-11|20684.18|20684.18|32.98|29.05|9.5|10.67|56.36|26.76|16.67|14.75|2.73|2.73|172.04|20780.06|20073.65|22.83|
|贵州茅台|600519.SH|2024-01-10|20620.49|20620.49|32.88|28.96|9.47|10.64|56.19|26.68|16.62|14.71|2.74|2.74|171.51|20716.37|20009.96|22.76|
|贵州茅台|600519.SH|2024-01-09|20614.21|20614.21|32.87|28.96|9.46|10.64|56.17|26.67|16.61|14.7|2.74|2.74|171.46|20710.09|20003.68|22.75|
|贵州茅台|600519.SH|2024-01-08|20651.77|20651.77|32.93|29.01|9.48|10.66|56.27|26.72|16.64|14.73|2.74|2.74|171.77|20747.65|20041.24|22.79|
|贵州茅台|600519.SH|2024-01-05|20895.09|20895.09|33.32|29.35|9.59|10.78|56.94|27.03|16.84|14.9|2.71|2.71|173.79|20990.97|20284.56|23.07|
|贵州茅台|600519.SH|2024-01-04|20965.94|20965.94|33.43|29.45|9.63|10.82|57.13|27.12|16.89|14.95|2.7|2.7|174.38|21061.82|20355.41|23.15|
|贵州茅台|600519.SH|2024-01-03|21279.99|21279.99|33.93|29.89|9.77|10.98|57.99|27.53|17.15|15.18|2.66|2.66|176.99|21375.87|20669.46|23.51|
|贵州茅台|600519.SH|2024-01-02|21167.06|21167.06|33.75|29.73|9.72|10.92|57.68|27.38|17.06|15.1|2.67|2.67|176.06|21262.94|20556.53|23.38|
|贵州茅台|600519.SH|2023-12-29|21681.97|21681.97|34.57|30.46|9.95|11.19|59.08|28.05|17.47|15.46|2.53|2.61|180.34|21777.85|21071.44|23.96|
|贵州茅台|600519.SH|2023-12-28|21669.29|21669.29|34.55|30.44|9.95|11.18|59.05|28.03|17.46|15.46|2.53|2.61|180.23|21765.17|21058.76|23.95|
|贵州茅台|600519.SH|2023-12-27|20941.57|20941.57|33.39|29.42|9.61|10.81|57.06|27.09|16.87|14.94|2.61|2.7|174.18|21037.45|20331.04|23.12|
|贵州茅台|600519.SH|2023-12-26|20978.5|20978.5|33.45|29.47|9.63|10.82|57.16|27.14|16.9|14.96|2.61|4.01|174.49|21074.38|20367.97|23.16|
|贵州茅台|600519.SH|2023-12-25|21003.63|21003.63|33.49|29.5|9.64|10.84|57.23|27.17|16.92|14.98|2.61|4|174.7|21099.51|20393.1|23.19|
|贵州茅台|600519.SH|2023-12-22|20986.67|20986.67|33.46|29.48|9.64|10.83|57.19|27.15|16.91|14.97|2.61|4.01|174.55|21082.55|20376.14|23.17|
|贵州茅台|600519.SH|2023-12-21|20978.5|20978.5|33.45|29.47|9.63|10.82|57.16|27.14|16.9|14.96|2.61|4.01|174.49|21074.38|20367.97|23.16|
|贵州茅台|600519.SH|2023-12-20|20724.63|20724.63|33.05|29.11|9.52|10.69|56.47|26.81|16.7|14.78|2.64|4.06|172.38|20820.51|20114.09|22.88|
|贵州茅台|600519.SH|2023-12-19|21041.31|21041.31|33.55|29.56|9.66|9.66|57.34|27.22|16.96|15.01|2.6|2.85|175.01|21137.19|20430.78|23.24|
|贵州茅台|600519.SH|2023-12-18|20878.01|20878.01|33.29|29.33|9.59|9.59|56.89|27.01|16.82|14.89|2.62|2.88|173.65|20973.89|20267.48|23.05|
|贵州茅台|600519.SH|2023-12-15|20664.45|20664.45|32.95|29.03|9.49|9.49|56.31|26.73|16.65|14.74|2.65|2.91|171.87|20760.33|20053.92|22.81|
|贵州茅台|600519.SH|2023-12-14|20550.14|20550.14|32.77|28.87|9.44|9.44|56|26.59|16.56|14.66|2.66|2.92|170.92|20646.02|19939.61|22.68|
|贵州茅台|600519.SH|2023-12-13|20852.88|20852.88|33.25|29.29|9.57|9.57|56.82|26.98|16.8|14.87|2.63|2.88|173.44|20948.76|20242.35|23.02|
|贵州茅台|600519.SH|2023-12-12|21480.86|21480.86|34.25|30.17|9.86|9.86|58.53|27.79|17.31|15.32|2.55|2.8|178.67|21576.74|20870.33|23.74|
|贵州茅台|600519.SH|2023-12-11|21330.24|21330.24|34.01|29.96|9.79|9.79|58.12|27.6|17.19|15.21|2.57|2.82|177.41|21426.12|20719.71|23.56|
|贵州茅台|600519.SH|2023-12-08|21417.17|21417.17|34.15|30.08|9.83|9.83|58.36|27.71|17.26|15.28|2.56|2.8|178.14|21513.05|20806.64|23.66|
|贵州茅台|600519.SH|2023-12-07|21355.36|21355.36|34.05|30|9.8|9.8|58.19|27.63|17.21|15.23|2.56|2.81|177.62|21451.24|20744.83|23.59|
|贵州茅台|600519.SH|2023-12-06|21393.05|21393.05|34.11|30.05|9.82|9.82|58.29|27.68|17.24|15.26|2.56|2.81|177.93|21488.93|20782.52|23.64|
|贵州茅台|600519.SH|2023-12-05|21468.42|21468.42|34.23|30.16|9.86|9.86|58.5|27.77|17.3|15.31|2.55|2.8|178.56|21564.3|20857.89|23.72|
|贵州茅台|600519.SH|2023-12-04|21992.38|21992.38|35.07|30.89|10.1|10.1|59.93|28.45|17.72|15.69|2.49|2.73|182.92|22088.26|21381.85|24.32|
|贵州茅台|600519.SH|2023-12-01|22112.6|22112.6|35.26|31.06|10.15|10.15|60.25|28.61|17.82|15.77|2.48|2.72|183.92|22208.48|21502.07|24.45|
|贵州茅台|600519.SH|2023-11-30|22504.78|22504.78|35.88|31.61|10.33|10.33|61.32|29.12|18.13|16.05|2.43|2.67|187.18|22600.66|21894.25|24.9|
|贵州茅台|600519.SH|2023-11-29|22293.87|22293.87|35.55|31.31|10.24|10.24|60.75|28.84|17.96|15.9|2.46|2.69|185.43|22389.75|21683.34|24.66|
|贵州茅台|600519.SH|2023-11-28|22222.64|22222.64|35.43|31.21|10.2|10.2|60.55|28.75|17.91|15.85|2.46|2.7|184.83|22318.52|21612.11|24.58|
|贵州茅台|600519.SH|2023-11-27|22146.77|22146.77|35.31|31.11|10.17|10.17|60.35|28.65|17.85|15.8|2.47|2.71|184.2|22242.65|21536.24|24.49|
|贵州茅台|600519.SH|2023-11-24|22322.63|22322.63|35.59|31.36|10.25|10.25|60.83|28.88|17.99|15.92|2.45|2.69|185.67|22418.51|21712.1|24.69|
|贵州茅台|600519.SH|2023-11-23|22435.69|22435.69|35.77|31.51|10.3|10.3|61.13|29.03|18.08|16|2.44|2.68|186.61|22531.57|21825.16|24.82|
|贵州茅台|600519.SH|2023-11-22|22379.29|22379.29|35.68|31.43|10.27|10.27|60.98|28.95|18.03|15.96|2.45|2.68|186.14|22475.17|21768.76|24.76|
|贵州茅台|600519.SH|2023-11-21|22485.94|22485.94|35.85|31.58|10.32|10.32|61.27|29.09|18.12|16.04|2.43|2.67|187.02|22581.82|21875.41|24.88|
|贵州茅台|600519.SH|2023-11-20|22140.49|22140.49|35.3|31.1|10.17|10.17|60.33|28.64|17.84|15.79|2.47|2.71|184.15|22236.37|21529.96|24.49|
|贵州茅台|600519.SH|2023-11-17|22026.42|22026.42|35.12|30.94|10.11|10.11|60.02|28.5|17.75|15.71|2.49|2.73|183.2|22122.3|21415.89|24.36|
|贵州茅台|600519.SH|2023-11-16|22109.71|22109.71|35.25|31.06|10.15|10.15|60.25|28.6|17.82|15.77|2.48|2.72|183.9|22205.59|21499.18|24.45|
|贵州茅台|600519.SH|2023-11-15|22271.51|22271.51|35.51|31.28|10.23|10.23|60.69|28.81|17.95|15.88|2.46|2.7|185.24|22367.39|21660.98|24.64|
|贵州茅台|600519.SH|2023-11-14|22175.28|22175.28|35.36|31.15|10.18|10.18|60.43|28.69|17.87|15.82|2.47|2.71|184.44|22271.16|21564.75|24.53|
|贵州茅台|600519.SH|2023-11-13|22159.33|22159.33|35.33|31.13|10.17|10.17|60.38|28.67|17.86|15.8|2.47|2.71|184.31|22255.21|21548.8|24.51|
|贵州茅台|600519.SH|2023-11-10|22308.06|22308.06|35.57|31.33|10.24|10.24|60.79|28.86|17.98|15.91|2.45|2.69|185.55|22403.94|21697.53|24.68|
|贵州茅台|600519.SH|2023-11-09|22537.57|22537.57|35.94|31.66|10.35|10.35|61.41|29.16|18.16|16.07|2.43|2.67|187.45|22633.45|21927.04|24.94|
|贵州茅台|600519.SH|2023-11-08|22590.71|22590.71|36.02|31.73|10.37|10.37|61.56|29.23|18.2|16.11|2.42|2.66|187.9|22686.59|21980.18|25|
|贵州茅台|600519.SH|2023-11-07|22500.64|22500.64|35.88|31.61|10.33|10.33|61.31|29.11|18.13|16.05|2.43|2.67|187.15|22596.52|21890.11|24.9|
|贵州茅台|600519.SH|2023-11-06|22762.3|22762.3|36.29|31.97|10.45|10.45|62.02|29.45|18.34|16.23|2.41|2.64|189.32|22858.18|22151.77|25.19|
|贵州茅台|600519.SH|2023-11-03|22752.76|22752.76|36.28|31.96|10.45|10.45|62|29.44|18.33|16.23|2.41|2.64|189.24|22848.64|22142.23|25.18|
|贵州茅台|600519.SH|2023-11-02|22354.04|22354.04|35.64|31.4|10.26|10.26|60.91|28.92|18.01|15.94|2.45|2.69|185.93|22449.92|21743.51|24.73|
|贵州茅台|600519.SH|2023-11-01|22372.76|22372.76|35.67|31.43|10.27|10.27|60.96|28.94|18.03|15.96|2.45|2.69|186.08|22468.64|21762.23|24.75|
|贵州茅台|600519.SH|2023-10-31|21161.66|21161.66|33.74|29.72|9.72|9.72|57.66|27.38|17.05|15.09|2.59|2.84|176.01|21257.54|20551.13|23.37|
|贵州茅台|600519.SH|2023-10-30|21116.69|21116.69|33.67|29.66|9.7|9.7|57.54|27.32|17.02|15.06|2.59|2.84|175.64|21212.56|20506.15|23.32|
|贵州茅台|600519.SH|2023-10-27|21062.79|21062.79|33.58|29.59|9.67|9.67|57.39|27.25|16.97|15.02|2.6|2.85|175.19|21158.67|20452.26|23.26|
|贵州茅台|600519.SH|2023-10-26|21006.52|21006.52|33.49|29.51|9.64|9.64|57.24|27.18|16.93|14.98|2.61|2.86|174.72|21102.4|20395.99|23.2|
|贵州茅台|600519.SH|2023-10-25|21072.72|21072.72|33.6|29.6|9.67|9.67|57.42|27.26|16.98|15.03|2.6|2.85|175.27|21168.6|20462.19|23.27|
|贵州茅台|600519.SH|2023-10-24|20638.7|20638.7|32.91|28.99|9.48|9.48|56.24|26.7|16.63|14.72|2.65|2.91|171.66|20734.58|20028.17|22.78|
|贵州茅台|600519.SH|2023-10-23|20651.64|20651.64|32.93|29.01|9.48|9.48|56.27|26.72|16.64|14.73|2.65|2.91|171.77|20747.52|20041.11|22.79|
|贵州茅台|600519.SH|2023-10-20|20664.45|20664.45|32.95|29.99|10.29|10.29|56.31|30.8|16.65|15.19|2.65|2.91|184.54|20758.09|20052.87|22.81|
|贵州茅台|600519.SH|2023-10-19|20476.02|20476.02|32.65|29.72|10.19|10.19|55.8|30.52|16.5|15.05|2.67|2.93|182.86|20569.66|19864.44|22.59|
|贵州茅台|600519.SH|2023-10-18|21707.1|21707.1|34.61|31.5|10.8|10.8|59.15|32.35|17.49|15.95|2.52|2.77|193.85|21800.73|21095.52|23.99|
|贵州茅台|600519.SH|2023-10-17|21681.97|21681.97|34.57|31.47|10.79|10.79|59.08|32.31|17.47|15.94|2.53|2.77|193.63|21775.61|21070.39|23.96|
|贵州茅台|600519.SH|2023-10-16|21730.97|21730.97|34.65|31.54|10.82|10.82|59.21|32.39|17.51|15.97|2.52|2.76|194.06|21824.6|21119.38|24.02|
|贵州茅台|600519.SH|2023-10-13|21996.02|21996.02|35.07|31.92|10.95|10.95|59.94|32.78|17.72|16.17|2.49|2.73|196.43|22089.66|21384.44|24.32|
|贵州茅台|600519.SH|2023-10-12|22435.69|22435.69|35.77|32.56|11.17|11.17|61.13|33.44|18.08|16.49|2.44|2.68|200.36|22529.32|21824.11|24.82|
|贵州茅台|600519.SH|2023-10-11|22341.48|22341.48|35.62|32.42|11.12|11.12|60.88|33.3|18|16.42|2.45|2.69|199.52|22435.11|21729.9|24.71|
|贵州茅台|600519.SH|2023-10-10|22234.7|22234.7|35.45|32.27|11.07|11.07|60.59|33.14|17.92|16.34|2.46|2.7|198.56|22328.33|21623.12|24.59|
|贵州茅台|600519.SH|2023-10-09|22322.63|22322.63|35.59|32.4|11.11|11.11|60.83|33.27|17.99|16.41|2.45|2.69|199.35|22416.27|21711.05|24.69|
|贵州茅台|600519.SH|2023-09-28|22593.35|22593.35|36.02|32.79|11.25|11.25|61.56|33.67|18.21|16.61|2.42|2.66|201.76|22686.98|21981.76|25|
|贵州茅台|600519.SH|2023-09-27|22787.43|22787.43|36.33|33.07|11.34|11.34|62.09|33.96|18.36|16.75|2.4|2.64|203.5|22881.06|22175.85|25.22|
|贵州茅台|600519.SH|2023-09-26|22812.55|22812.55|36.37|33.11|11.35|11.35|62.16|34|18.38|16.77|2.4|2.63|203.72|22906.18|22200.97|25.25|
|贵州茅台|600519.SH|2023-09-25|23018.32|23018.32|36.7|33.41|11.46|11.46|62.72|34.31|18.55|16.92|2.38|2.61|205.56|23111.95|22406.74|25.48|
|贵州茅台|600519.SH|2023-09-22|23227.1|23227.1|37.04|33.71|11.56|11.56|63.29|34.62|18.72|17.07|2.36|2.59|207.42|23320.73|22615.52|25.72|
|贵州茅台|600519.SH|2023-09-21|22591.34|22591.34|36.02|32.79|11.24|11.24|61.56|33.67|18.2|16.6|2.42|2.66|201.75|22684.97|21979.75|25|
|贵州茅台|600519.SH|2023-09-20|22913.05|22913.05|36.53|33.25|11.4|11.4|62.44|34.15|18.46|16.84|2.39|2.62|204.62|23006.68|22301.47|25.36|
|贵州茅台|600519.SH|2023-09-19|22949.98|22949.98|36.59|33.31|11.42|11.42|62.54|34.2|18.49|16.87|2.39|2.62|204.95|23043.61|22338.4|25.41|
|贵州茅台|600519.SH|2023-09-18|22978.37|22978.37|36.64|33.35|11.44|11.44|62.61|34.25|18.52|16.89|2.38|2.61|205.2|23072|22366.79|25.44|
|贵州茅台|600519.SH|2023-09-15|22385.32|22385.32|35.69|32.49|11.14|11.14|61|33.36|18.04|16.45|2.45|2.68|199.91|22478.95|21773.74|24.76|
|贵州茅台|600519.SH|2023-09-14|22846.34|22846.34|36.43|33.16|11.37|11.37|62.25|34.05|18.41|16.79|2.4|2.63|204.02|22939.98|22234.76|25.29|
|贵州茅台|600519.SH|2023-09-13|22861.67|22861.67|36.45|33.18|11.38|11.38|62.3|34.07|18.42|16.8|2.39|2.63|204.16|22955.3|22250.09|25.31|
|贵州茅台|600519.SH|2023-09-12|22862.3|22862.3|36.45|33.18|11.38|11.38|62.3|34.07|18.42|16.8|2.39|2.63|204.17|22955.93|22250.72|25.31|
|贵州茅台|600519.SH|2023-09-11|22890.06|22890.06|36.5|33.22|11.39|11.39|62.37|34.11|18.44|16.82|2.39|2.62|204.41|22983.69|22278.48|25.34|
|贵州茅台|600519.SH|2023-09-08|22843.96|22843.96|36.42|33.15|11.37|11.37|62.25|34.05|18.41|16.79|2.4|2.63|204|22937.59|22232.38|25.29|
|贵州茅台|600519.SH|2023-09-07|23088.92|23088.92|36.81|33.51|11.49|11.49|62.91|34.41|18.61|16.97|2.37|2.6|206.19|23182.55|22477.33|25.56|
|贵州茅台|600519.SH|2023-09-06|23377.84|23377.84|37.28|33.93|11.64|11.64|63.7|34.84|18.84|17.18|2.34|2.57|208.77|23471.47|22766.26|25.89|
|贵州茅台|600519.SH|2023-09-05|23348.95|23348.95|37.23|33.89|11.62|11.62|63.62|34.8|18.81|17.16|2.34|2.57|208.51|23442.58|22737.37|25.86|
|贵州茅台|600519.SH|2023-09-04|23440.65|23440.65|37.38|34.02|11.67|11.67|63.87|34.94|18.89|17.23|2.34|2.56|209.33|23534.28|22829.07|25.96|
|贵州茅台|600519.SH|2023-09-01|23252.85|23252.85|37.08|33.75|11.57|11.57|63.36|34.66|18.74|17.09|2.35|2.58|207.65|23346.48|22641.27|25.75|
|贵州茅台|600519.SH|2023-08-31|23201.97|23201.97|36.99|33.67|11.55|11.55|63.22|34.58|18.7|17.05|2.36|2.59|207.2|23295.61|22590.39|25.69|
|贵州茅台|600519.SH|2023-08-30|23315.03|23315.03|37.18|33.84|11.6|11.6|63.53|34.75|18.79|17.14|2.35|2.58|208.21|23408.66|22703.45|25.82|
|贵州茅台|600519.SH|2023-08-29|23256.37|23256.37|37.08|33.75|11.58|11.58|63.37|34.66|18.74|17.09|2.35|2.58|207.69|23350|22644.79|25.75|
|贵州茅台|600519.SH|2023-08-28|23050.85|23050.85|36.75|33.45|11.47|11.47|62.81|34.35|18.57|16.94|2.38|2.61|205.85|23144.48|22439.27|25.52|
|贵州茅台|600519.SH|2023-08-25|22925.36|22925.36|36.55|33.27|11.41|11.41|62.47|34.17|18.47|16.85|2.39|2.62|204.73|23018.99|22313.78|25.38|
|贵州茅台|600519.SH|2023-08-24|22816.32|22816.32|36.38|33.11|11.36|11.36|62.17|34.01|18.39|16.77|2.4|2.63|203.76|22909.95|22204.74|25.25|
|贵州茅台|600519.SH|2023-08-23|22284.95|22284.95|35.53|32.34|11.09|11.09|60.72|33.21|17.96|16.38|2.46|2.7|199.01|22378.58|21673.37|24.65|
|贵州茅台|600519.SH|2023-08-22|22460.82|22460.82|35.81|32.6|11.18|11.18|61.2|33.48|18.1|16.51|2.44|2.67|200.58|22554.45|21849.24|24.85|
|贵州茅台|600519.SH|2023-08-21|22498.5|22498.5|35.87|32.65|11.2|11.2|61.31|33.53|18.13|16.54|2.43|2.67|200.92|22592.13|21886.92|24.89|
|贵州茅台|600519.SH|2023-08-18|22644.1|22644.1|36.11|32.86|11.27|11.27|61.7|33.75|18.25|16.64|2.42|2.65|202.22|22737.73|22032.52|25.06|
|贵州茅台|600519.SH|2023-08-17|22963.92|22963.92|36.62|33.33|11.43|11.43|62.57|34.23|18.5|16.88|2.38|2.62|205.07|23057.56|22352.34|25.42|
|贵州茅台|600519.SH|2023-08-16|22862.8|22862.8|36.45|33.18|11.38|11.38|62.3|34.07|18.42|16.8|2.39|2.63|204.17|22956.43|22251.22|25.31|
|贵州茅台|600519.SH|2023-08-15|22774.61|22774.61|36.31|33.05|11.34|11.34|62.06|33.94|18.35|16.74|2.4|2.64|203.38|22868.25|22163.03|25.21|
|贵州茅台|600519.SH|2023-08-14|22649.25|22649.25|36.11|32.87|11.27|11.27|61.72|33.76|18.25|16.65|2.42|2.65|202.26|22742.88|22037.67|25.06|
|贵州茅台|600519.SH|2023-08-11|23038.67|23038.67|36.73|33.44|11.47|11.47|62.78|34.34|18.56|16.93|2.38|2.61|205.74|23132.3|22427.09|25.51|
|贵州茅台|600519.SH|2023-08-10|23553.71|23553.71|37.56|34.18|11.72|11.72|64.18|35.1|18.98|17.31|2.32|2.55|210.34|23647.34|22942.13|26.09|
|贵州茅台|600519.SH|2023-08-09|23745.66|23745.66|37.86|34.46|11.82|11.82|64.7|35.39|19.13|17.45|2.31|2.53|212.05|23839.29|23134.07|26.31|
|贵州茅台|600519.SH|2023-08-08|23742.14|23742.14|37.86|34.46|11.82|11.82|64.69|35.38|19.13|17.45|2.31|2.53|212.02|23835.77|23130.56|26.31|
